ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2013,2013-09-08,1,24.217,ARI,@,STL,L 24-27,,0,0,,0,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,0.0,0,0
2,2013,2013-09-15,2,24.224,ARI,,DET,W 25-21,,4,20,5.00,0,2,2,42,21.00,1,100.0%,21.00,0,0,,0,1,6,0.0,0,0
3,2013,2013-09-22,3,24.231,ARI,@,NOR,L 7-31,,3,19,6.33,0,6,3,36,12.00,0,50.0%,6.00,1,21,21.00,0,0,0,0.0,0,0
4,2013,2013-09-29,4,24.238,ARI,@,TAM,W 13-10,,4,29,7.25,0,6,3,22,7.33,0,50.0%,3.67,0,0,,0,0,0,0.0,1,0
5,2013,2013-10-06,5,24.245,ARI,,CAR,W 22-6,,7,52,7.43,0,4,4,31,7.75,0,100.0%,7.75,0,0,,0,0,0,0.0,0,1
6,2013,2013-10-13,6,24.252,ARI,@,SFO,L 20-32,,7,56,8.00,1,5,5,36,7.20,0,100.0%,7.20,0,0,,0,1,6,0.0,0,0
7,2013,2013-10-17,7,24.256,ARI,,SEA,L 22-34,,3,3,1.00,0,5,2,10,5.00,0,40.0%,2.00,0,0,,0,0,0,0.0,0,0
8,2013,2013-10-27,8,24.266,ARI,,ATL,W 27-13,*,15,154,10.27,1,2,2,8,4.00,0,100.0%,4.00,0,0,,0,1,6,0.0,0,0
9,2013,2013-11-10,9,24.280,ARI,,HOU,W 27-24,,11,55,5.00,0,4,2,18,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0
10,2013,2013-11-17,10,24.287,ARI,@,JAX,W 27-14,,9,3,0.33,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
11,2013,2013-11-24,11,24.294,ARI,,IND,W 40-11,,10,50,5.00,0,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,0.0,0,0
12,2013,2013-12-08,13,24.308,ARI,,STL,W 30-10,,11,46,4.18,1,2,2,17,8.50,0,100.0%,8.50,0,0,,0,1,6,0.0,0,0
13,2013,2013-12-15,14,24.315,ARI,@,TEN,W 37-34,,10,71,7.10,0,5,4,87,21.75,0,80.0%,17.40,0,0,,0,0,0,0.0,0,0
14,2013,2013-12-22,15,24.322,ARI,@,SEA,W 17-10,,15,64,4.27,0,3,2,8,4.00,0,66.7%,2.67,0,0,,0,0,0,0.0,0,0
15,2013,2013-12-29,16,24.329,ARI,,SFO,L 20-23,,9,30,3.33,0,6,3,12,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,0,0
16,2014,2014-09-08,1,25.217,ARI,,SDG,W 18-17,*,13,53,4.08,0,5,5,27,5.40,0,100.0%,5.40,0,0,,0,0,0,0.0,0,0
17,2014,2014-09-14,2,25.223,ARI,@,NYG,W 25-14,*,15,91,6.07,0,3,1,10,10.00,0,33.3%,3.33,0,0,,0,0,0,0.0,0,0
