ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2013,2013-09-08,1,24.132,DAL,,NYG,W 36-31,*,,,
2,2013,2013-09-15,2,24.139,DAL,@,KAN,L 16-17,*,,,
3,2013,2013-09-22,3,24.146,DAL,,STL,W 31-7,*,,,
4,2013,2013-09-29,4,24.153,DAL,@,SDG,L 21-30,*,,,
5,2013,2013-10-06,5,24.160,DAL,,DEN,L 48-51,*,,,
6,2013,2013-10-13,6,24.167,DAL,,WAS,W 31-16,*,,,
7,2013,2013-10-20,7,24.174,DAL,@,PHI,W 17-3,*,,,
8,2013,2013-10-27,8,24.181,DAL,@,DET,L 30-31,*,,,
9,2013,2013-11-03,9,24.188,DAL,,MIN,W 27-23,*,,,
10,2013,2013-11-10,10,24.195,DAL,@,NOR,L 17-49,*,,,
11,2013,2013-11-24,11,24.209,DAL,@,NYG,W 24-21,*,,,
12,2013,2013-11-28,12,24.213,DAL,,OAK,W 31-24,*,,,
13,2013,2013-12-09,13,24.224,DAL,@,CHI,L 28-45,*,,,
14,2013,2013-12-15,14,24.230,DAL,,GNB,L 36-37,*,,,
15,2013,2013-12-22,15,24.237,DAL,@,WAS,W 24-23,*,,,
16,2013,2013-12-29,16,24.244,DAL,,PHI,L 22-24,*,0.0,1,0
17,2014,2014-09-07,1,25.131,DAL,,SFO,L 17-28,*,,,
18,2014,2014-09-14,2,25.138,DAL,@,TEN,W 26-10,*,,,
19,2014,2014-09-21,3,25.145,DAL,@,STL,W 34-31,*,,,
20,2014,2014-09-28,4,25.152,DAL,,NOR,W 38-17,*,,,
21,2014,2014-10-05,5,25.159,DAL,,HOU,W 20-17,*,,,
22,2014,2014-10-12,6,25.166,DAL,@,SEA,W 30-23,*,,,
23,2014,2014-10-19,7,25.173,DAL,,NYG,W 31-21,*,,,
24,2014,2014-10-27,8,25.181,DAL,,WAS,L 17-20,*,,,
25,2014,2014-11-09,10,25.194,DAL,@,JAX,W 31-17,*,,,
26,2014,2014-11-23,11,25.208,DAL,@,NYG,W 31-28,*,0.0,1,0
27,2014,2014-11-27,12,25.212,DAL,,PHI,L 10-33,*,,,
28,2014,2014-12-04,13,25.219,DAL,@,CHI,W 41-28,*,,,
29,2014,2014-12-14,14,25.229,DAL,@,PHI,W 38-27,*,0.0,1,0
30,2014,2014-12-21,15,25.236,DAL,,IND,W 42-7,*,0.0,1,0
31,2014,2014-12-28,16,25.243,DAL,@,WAS,W 44-17,*,,,
32,2015,2015-09-13,1,26.137,DAL,,NYG,W 27-26,*,0.0,0,0
33,2015,2015-10-04,4,26.158,DAL,@,NOR,L 20-26,*,0.0,0,0
34,2015,2015-10-11,5,26.165,DAL,,NWE,L 6-30,*,0.0,0,0
35,2015,2016-01-03,16,26.249,DAL,,WAS,L 23-34,*,0.0,0,0
36,2016,2016-09-25,3,27.149,DAL,,CHI,W 31-17,,0.0,0,0
37,2016,2016-10-02,4,27.156,DAL,@,SFO,W 24-17,*,0.0,0,0
38,2016,2016-10-09,5,27.163,DAL,,CIN,W 28-14,*,0.0,0,0
39,2016,2016-10-16,6,27.170,DAL,@,GNB,W 30-16,*,0.0,0,0
40,2016,2016-10-30,7,27.184,DAL,,PHI,W 29-23,*,0.0,0,0
41,2016,2016-11-06,8,27.191,DAL,@,CLE,W 35-10,*,0.0,0,0
42,2016,2016-11-13,9,27.198,DAL,@,PIT,W 35-30,*,0.0,0,0
43,2016,2016-11-20,10,27.205,DAL,,BAL,W 27-17,*,0.0,0,0
44,2016,2016-11-24,11,27.209,DAL,,WAS,W 31-26,*,0.0,0,0
45,2016,2016-12-01,12,27.216,DAL,@,MIN,W 17-15,*,0.0,0,0
46,2016,2016-12-11,13,27.226,DAL,@,NYG,L 7-10,*,0.0,0,0
47,2016,2016-12-18,14,27.233,DAL,,TAM,W 26-20,*,0.0,0,0
48,2016,2016-12-26,15,27.241,DAL,,DET,W 42-21,*,0.0,0,0
49,2017,2017-09-11,1,28.135,DEN,,LAC,W 24-21,*,0.0,0,0
50,2017,2017-09-17,2,28.141,DEN,,DAL,W 42-17,*,0.0,0,0
51,2017,2017-09-24,3,28.148,DEN,@,BUF,L 16-26,*,0.0,0,0
52,2017,2017-10-01,4,28.155,DEN,,OAK,W 16-10,*,0.0,0,0
53,2017,2017-10-15,5,28.169,DEN,,NYG,L 10-23,*,0.0,0,0
54,2017,2017-10-22,6,28.176,DEN,@,LAC,L 0-21,*,0.0,0,0
55,2017,2017-10-30,7,28.184,DEN,@,KAN,L 19-29,*,0.0,0,0
56,2017,2017-11-05,8,28.190,DEN,@,PHI,L 23-51,*,0.0,0,0
57,2017,2017-11-12,9,28.197,DEN,,NWE,L 16-41,*,0.0,0,0
58,2017,2017-11-19,10,28.204,DEN,,CIN,L 17-20,*,0.0,0,0
59,2017,2017-11-26,11,28.211,DEN,@,OAK,L 14-21,*,0.0,0,0
60,2018,2018-09-09,1,29.133,DEN,,SEA,W 27-24,*,0.0,0,0
61,2018,2018-09-16,2,29.140,DEN,,OAK,W 20-19,*,0.0,0,0
62,2018,2018-09-23,3,29.147,DEN,@,BAL,L 14-27,*,0.0,0,0
