ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1983,1983-09-04,1,23.022,SEA,@,KAN,L 13-17,,,,
2,1983,1983-09-11,2,23.029,SEA,@,NYJ,W 17-10,,,,
3,1983,1983-09-25,4,23.043,SEA,,WAS,L 17-27,,,,
4,1983,1983-10-09,6,23.057,SEA,@,SDG,L 21-28,,,,
5,1983,1983-10-16,7,23.064,SEA,,RAI,W 38-36,,,,
6,1983,1983-10-23,8,23.071,SEA,,PIT,L 21-27,,,,
7,1983,1983-12-11,15,23.120,SEA,@,NYG,W 17-12,,,,
8,1983,1983-12-18,16,23.127,SEA,,NWE,W 24-6,,,,
9,1984,1984-09-03,1,24.021,SEA,,CLE,W 33-0,0,0,,0
10,1984,1984-09-09,2,24.027,SEA,,SDG,W 31-17,0,0,,0
11,1984,1984-09-16,3,24.034,SEA,@,NWE,L 23-38,0,0,,0
12,1984,1984-09-23,4,24.041,SEA,,CHI,W 38-9,0,0,,0
13,1984,1984-09-30,5,24.048,SEA,@,MIN,W 20-12,2,17,8.50,0
14,1984,1984-10-14,7,24.062,SEA,,BUF,W 31-28,0,0,,0
15,1984,1984-10-21,8,24.069,SEA,@,GNB,W 30-24,1,11,11.00,0
16,1984,1984-10-29,9,24.077,SEA,@,SDG,W 24-0,2,15,7.50,0
17,1984,1984-11-04,10,24.083,SEA,,KAN,W 45-0,0,0,,0
18,1984,1984-11-12,11,24.091,SEA,,RAI,W 17-14,0,0,,0
19,1984,1984-11-18,12,24.097,SEA,@,CIN,W 26-6,0,0,,0
20,1984,1984-11-25,13,24.104,SEA,@,DEN,W 27-24,0,0,,0
21,1984,1984-12-02,14,24.111,SEA,,DET,W 38-17,2,25,12.50,0
22,1984,1984-12-09,15,24.118,SEA,@,KAN,L 7-34,1,21,21.00,0
23,1984,1984-12-15,16,24.124,SEA,,DEN,L 14-31,0,0,,0
