ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
37,1990,1990-10-28,8,25.262,SDG,,TAM,W 41-10,15,75,5.00,1,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
38,1990,1990-11-04,9,25.269,SDG,@,SEA,W 31-14,19,61,3.21,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
39,1990,1990-11-18,11,25.283,SDG,@,KAN,L 10-27,2,6,3.00,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
40,1990,1990-12-23,15,25.318,SDG,,KAN,L 21-24,15,76,5.07,1,,1,2,2.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
41,1990,1990-12-30,16,25.325,SDG,@,RAI,L 12-17,27,114,4.22,0,,1,5,5.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
42,1991,1991-09-01,1,26.205,SDG,@,PIT,L 20-26,12,50,4.17,0,,0,0,,0,,,1,1,100.00,11,1,0,152.1,0,0,11.00,31.00,0,0,,0,0,0
43,1991,1991-09-08,2,26.212,SDG,@,SFO,L 14-34,15,73,4.87,0,,1,9,9.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
44,1991,1991-09-15,3,26.219,SDG,,ATL,L 10-13,12,78,6.50,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
45,1991,1991-09-22,4,26.226,SDG,@,DEN,L 19-27,18,103,5.72,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
46,1991,1991-09-29,5,26.233,SDG,,KAN,L 13-14,26,112,4.31,1,,1,22,22.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
47,1991,1991-10-06,6,26.240,SDG,@,RAI,W 21-13,19,66,3.47,1,,2,13,6.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
48,1991,1991-10-13,7,26.247,SDG,@,RAM,L 24-30,9,57,6.33,1,,2,32,16.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
49,1991,1991-10-20,8,26.254,SDG,,CLE,L 24-30,9,44,4.89,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
50,1991,1991-11-24,12,26.289,SDG,@,NYJ,L 3-24,4,26,6.50,0,,3,32,10.67,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
51,1991,1991-12-01,13,26.296,SDG,,RAI,L 7-9,5,11,2.20,1,,0,0,,0,,,0,0,,0,0,0,,0,,,,1,7,7.00,0,1,6
52,1991,1991-12-08,14,26.303,SDG,@,KAN,L 17-20,9,25,2.78,0,,1,16,16.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
53,1991,1991-12-15,15,26.310,SDG,,MIA,W 38-30,13,104,8.00,3,,1,0,0.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,3,18
54,1991,1991-12-22,16,26.317,SDG,,DEN,L 14-17,8,17,2.13,1,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
55,1992,1992-09-06,1,27.211,SDG,,KAN,L 10-24,10,45,4.50,1,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6
56,1992,1992-09-13,2,27.218,SDG,@,DEN,L 13-21,12,83,6.92,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
57,1992,1992-09-20,3,27.225,SDG,,PIT,L 6-23,11,65,5.91,0,4,1,7,7.00,0,25.0%,1.75,0,0,,0,0,0,,,,,,0,0,,0,0,0
58,1992,1992-09-27,4,27.232,SDG,@,HOU,L 0-27,9,22,2.44,0,6,3,14,4.67,0,50.0%,2.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
59,1992,1992-10-04,5,27.239,SDG,,SEA,W 17-6,18,74,4.11,0,6,3,17,5.67,0,50.0%,2.83,0,0,,0,0,0,,,,,,0,0,,0,0,0
60,1992,1992-10-18,6,27.253,SDG,@,IND,W 34-14,23,150,6.52,2,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0,,,,,,0,0,,0,2,12
61,1992,1992-12-13,14,27.309,SDG,,CIN,W 27-10,11,33,3.00,1,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
62,1992,1992-12-20,15,27.316,SDG,@,RAI,W 36-14,3,11,3.67,0,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
63,1992,1992-12-27,16,27.323,SDG,@,SEA,W 31-14,9,16,1.78,0,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,,,,,,0,0,,0,0,0
64,1993,1993-09-05,1,28.209,DEN,@,NYJ,W 26-20,19,44,2.32,0,4,3,11,3.67,0,75.0%,2.75,0,0,,0,0,0,,,,,,0,0,,0,0,0
65,1993,1993-09-12,2,28.216,DEN,,SDG,W 34-17,14,39,2.79,1,6,4,22,5.50,0,66.7%,3.67,0,0,,0,0,0,,,,,,0,0,,0,1,6
66,1993,1993-09-20,3,28.224,DEN,@,KAN,L 7-15,5,6,1.20,0,2,2,49,24.50,0,100.0%,24.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
67,1993,1993-10-03,4,28.237,DEN,,IND,W 35-13,12,60,5.00,1,5,3,28,9.33,0,60.0%,5.60,0,0,,0,0,0,,,,,,0,0,,0,1,6
68,1993,1993-10-10,5,28.244,DEN,@,GNB,L 27-30,8,26,3.25,1,7,4,31,7.75,0,57.1%,4.43,0,0,,0,0,0,,,,,,0,0,,0,1,6
69,1993,1993-10-18,6,28.252,DEN,,RAI,L 20-23,23,101,4.39,0,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
70,1993,1993-10-31,7,28.265,DEN,,SEA,W 28-17,18,64,3.56,0,6,6,47,7.83,0,100.0%,7.83,0,0,,0,0,0,,,,,,0,0,,0,0,0
71,1993,1993-11-07,8,28.272,DEN,@,CLE,W 29-14,21,82,3.90,0,4,4,22,5.50,0,100.0%,5.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
72,1993,1993-11-14,9,28.279,DEN,,MIN,L 23-26,8,37,4.63,0,6,6,37,6.17,0,100.0%,6.17,0,0,,0,0,0,,,,,,0,0,,0,0,0
73,1993,1993-11-21,10,28.286,DEN,,PIT,W 37-13,18,55,3.06,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
74,1993,1993-11-28,11,28.293,DEN,@,SEA,W 17-9,17,47,2.76,1,5,4,32,8.00,0,80.0%,6.40,0,0,,0,0,0,,,,,,0,0,,0,1,6
75,1993,1993-12-05,12,28.300,DEN,@,SDG,L 10-13,15,52,3.47,0,6,4,41,10.25,0,66.7%,6.83,0,0,,0,0,0,,,,,,0,0,,0,0,0
76,1993,1993-12-12,13,28.307,DEN,,KAN,W 27-21,23,90,3.91,0,1,1,41,41.00,0,100.0%,41.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
77,1993,1993-12-18,14,28.313,DEN,@,CHI,W 13-3,20,103,5.15,0,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
78,1993,1993-12-26,15,28.321,DEN,,TAM,L 10-17,2,10,5.00,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
79,1994,1994-09-04,1,29.208,DEN,,SDG,L 34-37,8,55,6.88,0,8,8,67,8.38,0,100.0%,8.38,0,0,,0,0,0,,,,,,0,0,,0,0,0
80,1994,1994-09-11,2,29.215,DEN,@,NYJ,L 22-25,6,35,5.83,0,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
81,1994,1994-09-26,4,29.230,DEN,@,BUF,L 20-27,3,1,0.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
82,1995,1995-09-03,1,30.207,DEN,,BUF,W 22-7,12,38,3.17,0,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
83,1995,1995-09-10,2,30.214,DEN,@,DAL,L 21-31,5,19,3.80,0,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
84,1995,1995-09-17,3,30.221,DEN,,WAS,W 38-31,6,19,3.17,1,2,2,42,21.00,0,100.0%,21.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
