ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1964,1964-11-15,10,22.097,SDG,@,KAN,W 28-14,0,0,,0,1,9,9.00,0,0,0,0,0,0
2,1964,1964-11-26,11,22.108,SDG,,BUF,L 24-27,0,8,,0,,,,,,,,,
3,1964,1964-12-06,12,22.118,SDG,,NYJ,W 38-3,1,91,91.00,0,2,10,5.00,0,0,0,1,3,0
4,1964,1964-12-13,13,22.125,SDG,,KAN,L 6-49,6,157,26.17,0,1,0,0.00,0,0,0,0,0,0
5,1964,1964-12-20,14,22.132,SDG,@,OAK,L 20-21,2,62,31.00,0,0,0,,0,0,0,0,0,0
6,1965,1965-09-11,1,23.032,SDG,,DEN,W 34-31,3,52,17.33,0,1,28,28.00,0,0,0,0,0,0
7,1965,1965-09-19,2,23.040,SDG,@,OAK,W 17-6,2,35,17.50,0,3,22,7.33,0,0,0,1,0,0
8,1965,1965-09-26,3,23.047,SDG,,KAN,T 10-10,0,0,,0,4,131,32.75,1,1,6,1,4,0
9,1965,1965-10-03,4,23.054,SDG,,HOU,W 31-14,1,27,27.00,0,3,46,15.33,0,0,0,0,0,0
10,1965,1965-10-10,5,23.061,SDG,@,BUF,W 34-3,1,14,14.00,0,2,31,15.50,0,0,0,1,0,0
11,1965,1965-10-17,6,23.068,SDG,@,BOS,T 13-13,3,67,22.33,0,1,0,0.00,0,0,0,0,0,0
12,1965,1965-10-23,7,23.074,SDG,@,NYJ,W 34-9,3,82,27.33,0,3,69,23.00,0,0,0,0,0,0
13,1965,1965-10-31,8,23.082,SDG,,BOS,L 6-22,1,34,34.00,0,4,13,3.25,0,0,0,0,0,0
14,1965,1965-11-07,9,23.089,SDG,@,DEN,W 35-21,0,0,,0,2,12,6.00,0,0,0,0,0,0
15,1965,1965-11-14,10,23.096,SDG,@,KAN,L 7-31,4,119,29.75,0,0,0,,0,0,0,0,0,0
16,1965,1965-11-25,11,23.107,SDG,,BUF,T 20-20,4,94,23.50,0,3,23,7.67,0,0,0,0,0,0
17,1965,1965-12-04,12,23.116,SDG,,NYJ,W 38-7,1,22,22.00,0,1,16,16.00,0,0,0,0,0,0
18,1965,1965-12-12,13,23.124,SDG,@,HOU,W 37-26,3,66,22.00,0,3,73,24.33,1,1,6,1,26,0
19,1966,1966-09-04,1,24.025,SDG,,BUF,W 27-7,0,0,,0,1,81,81.00,1,1,6,0,0,0
20,1966,1966-09-10,2,24.031,SDG,,BOS,W 24-0,0,0,,0,2,4,2.00,0,0,0,0,0,0
21,1966,1966-09-25,3,24.046,SDG,@,OAK,W 29-20,3,64,21.33,0,3,43,14.33,0,0,0,3,32,0
22,1966,1966-10-02,4,24.053,SDG,,MIA,W 44-10,0,0,,0,1,27,27.00,0,0,0,0,0,0
23,1966,1966-10-08,5,24.059,SDG,@,NYJ,L 16-17,0,0,,0,2,0,0.00,0,0,0,1,0,0
24,1966,1966-10-16,6,24.067,SDG,@,BUF,T 17-17,1,34,34.00,0,0,0,,0,0,0,0,0,0
25,1966,1966-10-23,7,24.074,SDG,@,BOS,L 17-35,1,21,21.00,0,1,4,4.00,0,0,0,0,0,0
26,1966,1966-10-30,8,24.081,SDG,,DEN,W 24-17,0,0,,0,2,41,20.50,0,0,0,0,0,0
27,1966,1966-11-06,9,24.088,SDG,@,KAN,L 14-24,3,72,24.00,0,2,9,4.50,0,0,0,1,0,0
28,1966,1966-11-13,10,24.095,SDG,,OAK,L 19-41,5,132,26.40,0,0,0,,0,0,0,0,0,0
29,1966,1966-11-27,11,24.109,SDG,@,DEN,L 17-20,4,152,38.00,0,1,0,0.00,0,0,0,0,0,0
30,1966,1966-12-04,12,24.116,SDG,@,HOU,W 28-22,2,28,14.00,0,2,17,8.50,0,0,0,1,21,0
31,1966,1966-12-11,13,24.123,SDG,,NYJ,W 42-27,3,65,21.67,0,0,0,,0,0,0,1,14,0
32,1966,1966-12-18,14,24.130,SDG,,KAN,L 17-27,3,74,24.67,0,1,12,12.00,0,0,0,0,0,0
33,1967,1967-09-09,1,25.030,SDG,,BOS,W 28-14,0,0,,0,2,11,5.50,0,0,0,0,0,0
34,1967,1967-09-24,2,25.045,SDG,,HOU,W 13-3,0,0,,0,1,8,8.00,0,0,0,0,0,0
35,1967,1967-10-01,3,25.052,SDG,@,BUF,W 37-17,0,0,,0,3,22,7.33,0,0,0,0,0,0
