ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
40,2003,2003-11-02,8,29.222,CAR,@,HOU,L 10-14,,,,,,,,,
41,2003,2003-11-09,9,29.229,CAR,,TAM,W 27-24,,0,0,,0,1.0,0,0,0
42,2003,2003-11-16,10,29.236,CAR,,WAS,W 20-17,,,,,,,,,
43,2003,2003-11-23,11,29.243,CAR,@,DAL,L 20-24,,,,,,,,,
44,2003,2003-11-30,12,29.250,CAR,,PHI,L 16-25,,0,0,,0,0.5,0,0,0
45,2003,2003-12-07,13,29.257,CAR,@,ATL,L 14-20,,,,,,,,,
46,2003,2003-12-14,14,29.264,CAR,@,ARI,W 20-17,*,0,0,,0,1.0,0,0,0
47,2003,2003-12-21,15,29.271,CAR,,DET,W 20-14,*,,,,,,,,
48,2003,2003-12-28,16,29.278,CAR,@,NYG,W 37-24,,0,0,,0,1.0,1,5,0
49,2004,2004-09-13,1,30.172,CAR,,GNB,L 14-24,,,,,,,,,
50,2004,2004-09-19,2,30.178,CAR,@,KAN,W 28-17,,,,,,,,,
51,2004,2004-10-03,3,30.192,CAR,,ATL,L 10-27,,,,,,,,,
52,2004,2004-10-10,4,30.199,CAR,@,DEN,L 17-20,,,,,,,,,
53,2004,2004-10-17,5,30.206,CAR,@,PHI,L 8-30,,,,,,,,,
54,2004,2004-10-24,6,30.213,CAR,,SDG,L 6-17,,,,,,,,,
55,2004,2004-10-31,7,30.220,CAR,@,SEA,L 17-23,,,,,,,,,
56,2004,2004-11-07,8,30.227,CAR,,OAK,L 24-27,,,,,,,,,
57,2004,2004-11-14,9,30.234,CAR,@,SFO,W 37-27,,,,,,,,,
58,2004,2004-11-21,10,30.241,CAR,,ARI,W 35-10,,,,,,,,,
59,2004,2004-11-28,11,30.248,CAR,,TAM,W 21-14,,,,,,,,,
60,2004,2004-12-05,12,30.255,CAR,@,NOR,W 32-21,,,,,,,,,
61,2004,2004-12-12,13,30.262,CAR,,STL,W 20-7,,,,,,,,,
62,2004,2004-12-18,14,30.268,CAR,@,ATL,L 31-34,,0,0,,0,1.0,0,0,0
63,2004,2004-12-26,15,30.276,CAR,@,TAM,W 37-20,,,,,,,,,
64,2004,2005-01-02,16,30.283,CAR,,NOR,L 18-21,,,,,,,,,
65,2005,2005-09-11,1,31.170,CAR,,NOR,L 20-23,,,,,,,,,
66,2005,2005-09-18,2,31.177,CAR,,NWE,W 27-17,,,,,,,,,
67,2005,2005-09-25,3,31.184,CAR,@,MIA,L 24-27,,,,,,,,,
68,2005,2005-10-03,4,31.192,CAR,,GNB,W 32-29,,,,,,,,,
69,2005,2005-10-09,5,31.198,CAR,@,ARI,W 24-20,,0,0,,0,0.0,1,38,0
70,2005,2005-10-16,6,31.205,CAR,@,DET,W 21-20,,0,0,,0,1.0,0,0,0
71,2005,2005-10-30,7,31.219,CAR,,MIN,W 38-13,,,,,,,,,
72,2005,2005-11-06,8,31.226,CAR,@,TAM,W 34-14,,0,0,,0,1.0,0,0,0
73,2005,2005-11-13,9,31.233,CAR,,NYJ,W 30-3,,,,,,,,,
74,2005,2005-11-20,10,31.240,CAR,@,CHI,L 3-13,,,,,,,,,
75,2005,2005-11-27,11,31.247,CAR,@,BUF,W 13-9,,0,0,,0,1.0,0,0,0
76,2005,2005-12-04,12,31.254,CAR,,ATL,W 24-6,,,,,,,,,
77,2005,2005-12-11,13,31.261,CAR,,TAM,L 10-20,*,,,,,,,,
78,2005,2005-12-18,14,31.268,CAR,@,NOR,W 27-10,*,0,0,,0,0.0,1,0,0
79,2005,2005-12-24,15,31.274,CAR,,DAL,L 20-24,,,,,,,,,
80,2005,2006-01-01,16,31.282,CAR,@,ATL,W 44-11,,0,0,,0,2.0,0,0,0
81,2006,2006-09-10,1,32.169,CAR,,ATL,L 6-20,,,,,,,,,
82,2006,2006-09-17,2,32.176,CAR,@,MIN,L 13-16,,,,,,,,,
83,2006,2006-09-24,3,32.183,CAR,@,TAM,W 26-24,,,,,,,,,
84,2006,2006-10-01,4,32.190,CAR,,NOR,W 21-18,,,,,,,,,
85,2006,2006-10-08,5,32.197,CAR,,CLE,W 20-12,,0,0,,0,1.0,0,0,0
86,2006,2006-10-15,6,32.204,CAR,@,BAL,W 23-21,,,,,,,,,
87,2006,2006-10-22,7,32.211,CAR,@,CIN,L 14-17,,,,,,,,,
88,2006,2006-10-29,8,32.218,CAR,,DAL,L 14-35,,,,,,,,,
89,2006,2006-11-13,9,32.233,CAR,,TAM,W 24-10,,,,,,,,,
90,2006,2006-11-19,10,32.239,CAR,,STL,W 15-0,,,,,,,,,
91,2006,2006-11-26,11,32.246,CAR,@,WAS,L 13-17,,,,,,,,,
92,2006,2006-12-04,12,32.254,CAR,@,PHI,L 24-27,,,,,,,,,
93,2006,2006-12-10,13,32.260,CAR,,NYG,L 13-27,,,,,,,,,
94,2006,2006-12-17,14,32.267,CAR,,PIT,L 3-37,,0,0,,0,1.0,0,0,0
95,2006,2006-12-24,15,32.274,CAR,@,ATL,W 10-3,*,0,0,,0,0.5,0,0,0
96,2006,2006-12-31,16,32.281,CAR,@,NOR,W 31-21,*,0,0,,0,0.5,0,0,0
