ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,1994,1994-09-04,1,24.182,ATL,@,DET,L 28-31,,,,,,,0.0%,,,
2,1994,1994-09-11,2,24.189,ATL,,RAM,W 31-13,,,,,,,0.0%,,,
3,1994,1994-10-09,6,24.217,ATL,,TAM,W 34-13,,,,,,,0.0%,,,
4,1994,1994-10-16,7,24.224,ATL,,SFO,L 3-42,,,,,,,0.0%,,,
5,1994,1994-10-23,8,24.231,ATL,@,RAI,L 17-30,,,,,,,0.0%,,,
6,1995,1995-09-03,1,25.181,ATL,,CAR,W 23-20,,,,,,,0.0%,,,
7,1995,1995-09-10,2,25.188,ATL,@,SFO,L 10-41,,,,,,,0.0%,,,
8,1995,1995-09-17,3,25.195,ATL,@,NOR,W 27-24,,,,,,,0.0%,,,
9,1995,1995-09-24,4,25.202,ATL,,NYJ,W 13-3,,,,,,,0.0%,,,
10,1995,1995-10-01,5,25.209,ATL,,NWE,W 30-17,,,,,,,0.0%,,,
11,1995,1995-10-12,6,25.220,ATL,@,STL,L 19-21,,,,,,,0.0%,,,
12,1995,1995-10-22,7,25.230,ATL,@,TAM,W 24-21,,,,,,,0.0%,,,
13,1995,1995-10-29,8,25.237,ATL,,DAL,L 13-28,,,,,,,0.0%,,,
14,1995,1995-11-05,9,25.244,ATL,,DET,W 34-22,,,,,,,0.0%,,,
15,1995,1995-11-12,10,25.251,ATL,@,BUF,L 17-23,,,,,,,0.0%,,,
16,1995,1995-11-19,11,25.258,ATL,,STL,W 31-6,,,,,,,0.0%,,,
17,1995,1995-11-26,12,25.265,ATL,@,ARI,L 37-40,,,,,,,0.0%,,,
18,1995,1995-12-03,13,25.272,ATL,@,MIA,L 20-21,,,,,,,0.0%,,,
19,1995,1995-12-10,14,25.279,ATL,,NOR,W 19-14,,,,,,,0.0%,,,
20,1995,1995-12-17,15,25.286,ATL,@,CAR,L 17-21,,,,,,,0.0%,,,
21,1995,1995-12-24,16,25.293,ATL,,SFO,W 28-27,,,,,,,0.0%,,,
22,1996,1996-09-01,1,26.179,ATL,@,CAR,L 6-29,,,0,0,,0,0.0%,,,
23,1996,1996-09-08,2,26.186,ATL,,MIN,L 17-23,,0,0,0,,0,0.0%,,,
24,1996,1996-09-22,3,26.200,ATL,,PHI,L 18-33,,,0,0,,0,0.0%,,,
25,1996,1996-09-29,4,26.207,ATL,@,SFO,L 17-39,,,0,0,,0,0.0%,,,
26,1996,1996-10-06,5,26.214,ATL,@,DET,L 24-28,,,0,0,,0,0.0%,,,
27,1996,1996-10-13,6,26.221,ATL,,HOU,L 13-23,,,0,0,,0,0.0%,,,
28,1996,1996-10-20,7,26.228,ATL,@,DAL,L 28-32,,0,0,0,,0,0.0%,,,
29,1996,1996-10-27,8,26.235,ATL,,PIT,L 17-20,,1,1,1,1.00,1,100.0%,1.00,1,6
30,1996,1996-11-03,9,26.242,ATL,,CAR,W 20-17,,1,0,0,,0,0.0%,0.00,,
31,1996,1996-11-10,10,26.249,ATL,@,STL,L 16-59,,,0,0,,0,0.0%,,,
32,1996,1996-11-17,11,26.256,ATL,,NOR,W 17-15,,1,1,14,14.00,0,100.0%,14.00,0,0
33,1996,1996-11-24,12,26.263,ATL,@,CIN,L 31-41,,0,0,0,,0,0.0%,,,
34,1996,1996-12-02,13,26.271,ATL,,SFO,L 10-34,,,0,0,,0,0.0%,,,
35,1996,1996-12-08,14,26.277,ATL,@,NOR,W 31-15,,,0,0,,0,0.0%,,,
36,1996,1996-12-15,15,26.284,ATL,,STL,L 27-34,,,0,0,,0,0.0%,,,
37,1996,1996-12-22,16,26.291,ATL,@,JAX,L 17-19,,,0,0,,0,0.0%,,,
38,1997,1997-08-31,1,27.178,ATL,@,DET,L 17-28,,,,,,,0.0%,,,
39,1997,1997-09-07,2,27.185,ATL,,CAR,L 6-9,,,,,,,0.0%,,,
40,1997,1997-09-14,3,27.192,ATL,,OAK,L 31-36,,,,,,,0.0%,,,
41,1997,1997-09-21,4,27.199,ATL,@,SFO,L 7-34,,,,,,,0.0%,,,
42,1997,1997-09-28,5,27.206,ATL,,DEN,L 21-29,,,,,,,0.0%,,,
43,1997,1997-10-12,6,27.220,ATL,@,NOR,W 23-17,,,,,,,0.0%,,,
44,1997,1997-10-19,7,27.227,ATL,,SFO,L 28-35,,,,,,,0.0%,,,
45,1997,1997-10-26,8,27.234,ATL,@,CAR,L 12-21,,,,,,,0.0%,,,
46,1997,1997-11-02,9,27.241,ATL,,STL,W 34-31,,,,,,,0.0%,,,
47,1997,1997-11-09,10,27.248,ATL,,TAM,L 10-31,,,,,,,0.0%,,,
48,1997,1997-11-16,11,27.255,ATL,@,STL,W 27-21,,,,,,,0.0%,,,
49,1997,1997-11-23,12,27.262,ATL,,NOR,W 20-3,,,,,,,0.0%,,,
50,1997,1997-11-30,13,27.269,ATL,@,SEA,W 24-17,,,,,,,0.0%,,,
51,1997,1997-12-07,14,27.276,ATL,@,SDG,W 14-3,,,,,,,0.0%,,,
52,1997,1997-12-14,15,27.283,ATL,,PHI,W 20-17,,,,,,,0.0%,,,
53,1997,1997-12-21,16,27.290,ATL,@,ARI,L 26-29,,,,,,,0.0%,,,
54,1998,1998-09-06,1,28.184,ATL,@,CAR,W 19-14,,,,,,,0.0%,,,
55,1998,1998-09-13,2,28.191,ATL,,PHI,W 17-12,,,,,,,0.0%,,,
56,1998,1998-09-27,3,28.205,ATL,@,SFO,L 20-31,,,,,,,0.0%,,,
57,1998,1998-10-04,4,28.212,ATL,,CAR,W 51-23,,,,,,,0.0%,,,
58,1998,1998-10-11,5,28.219,ATL,@,NYG,W 34-20,,,,,,,0.0%,,,
59,1998,1998-10-18,6,28.226,ATL,,NOR,W 31-23,,,,,,,0.0%,,,
60,1998,1998-10-25,7,28.233,ATL,@,NYJ,L 3-28,,,,,,,0.0%,,,
61,1998,1998-11-01,8,28.240,ATL,,STL,W 37-15,,,,,,,0.0%,,,
62,1998,1998-11-08,9,28.247,ATL,@,NWE,W 41-10,,,,,,,0.0%,,,
63,1998,1998-11-15,10,28.254,ATL,,SFO,W 31-19,,,,,,,0.0%,,,
64,1998,1998-11-22,11,28.261,ATL,,CHI,W 20-13,,,,,,,0.0%,,,
65,1998,1998-11-29,12,28.268,ATL,@,STL,W 21-10,,,,,,,0.0%,,,
66,1998,1998-12-06,13,28.275,ATL,,IND,W 28-21,,,,,,,0.0%,,,
67,1998,1998-12-13,14,28.282,ATL,@,NOR,W 27-17,,,,,,,0.0%,,,
