ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1979,1979-09-02,1,22.364,NYJ,,CLE,L 22-25,,,
2,1979,1979-09-09,2,23.006,NYJ,@,NWE,L 3-56,,,
3,1979,1979-09-16,3,23.013,NYJ,,DET,W 31-10,,,
4,1979,1979-09-23,4,23.020,NYJ,@,BUF,L 31-46,,,
5,1979,1979-09-30,5,23.027,NYJ,,MIA,W 33-27,,,
6,1979,1979-10-07,6,23.034,NYJ,@,BAL,L 8-10,,,
7,1979,1979-10-15,7,23.042,NYJ,,MIN,W 14-7,,,
8,1979,1979-10-21,8,23.048,NYJ,,OAK,W 28-19,,,
9,1979,1979-10-28,9,23.055,NYJ,@,HOU,L 24-27,,,
10,1979,1979-11-04,10,23.062,NYJ,@,GNB,W 27-22,,,
11,1979,1979-11-11,11,23.069,NYJ,,BUF,L 12-14,,,
12,1979,1979-11-18,12,23.076,NYJ,@,CHI,L 13-23,,,
13,1979,1979-11-26,13,23.084,NYJ,@,SEA,L 7-30,,,
14,1979,1979-12-02,14,23.090,NYJ,,BAL,W 30-17,,,
15,1979,1979-12-09,15,23.097,NYJ,,NWE,W 27-26,,,
16,1979,1979-12-15,16,23.103,NYJ,@,MIA,W 27-24,1,5,0
17,1980,1980-09-07,1,24.004,NYJ,,BAL,L 14-17,,,
18,1980,1980-09-14,2,24.011,NYJ,@,BUF,L 10-20,,,
19,1980,1980-09-21,3,24.018,NYJ,,SFO,L 27-37,,,
20,1980,1980-09-28,4,24.025,NYJ,@,BAL,L 21-35,,,
21,1980,1980-10-05,5,24.032,NYJ,,NWE,L 11-21,,,
22,1980,1980-10-12,6,24.039,NYJ,@,ATL,W 14-7,,,
23,1980,1980-10-19,7,24.046,NYJ,,SEA,L 17-27,,,
24,1980,1980-10-27,8,24.054,NYJ,,MIA,W 17-14,,,
25,1980,1980-11-02,9,24.060,NYJ,@,NWE,L 21-34,,,
