ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
65,2013,2013-10-06,4,25.179,CAR,@,ARI,L 6-22,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
66,2013,2013-10-13,5,25.186,CAR,@,MIN,W 35-10,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
67,2013,2013-10-20,6,25.193,CAR,,STL,W 30-15,*,0,0,,0,0,0,,0,0,6,0.0,2,3,1,45,1
68,2013,2013-10-24,7,25.197,CAR,@,TAM,W 31-13,*,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
69,2013,2013-11-03,8,25.207,CAR,,ATL,W 34-10,*,0,0,,0,0,0,,0,0,0,0.0,0,2,0,0,0
70,2013,2013-11-10,9,25.214,CAR,@,SFO,W 10-9,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
71,2013,2013-11-18,10,25.222,CAR,,NWE,W 24-20,*,0,0,,0,0,0,,0,0,0,0.0,0,3,0,0,0
72,2013,2013-11-24,11,25.228,CAR,@,MIA,W 20-16,*,0,0,,0,0,0,,0,0,0,0.0,8,1,0,0,0
73,2013,2013-12-01,12,25.235,CAR,,TAM,W 27-6,*,0,0,,0,0,0,,0,0,0,0.0,2,2,0,0,0
74,2013,2013-12-08,13,25.242,CAR,@,NOR,L 13-31,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
75,2013,2013-12-15,14,25.249,CAR,,NYJ,W 30-20,*,0,0,,0,0,0,,0,0,6,2.0,4,0,1,41,1
76,2013,2013-12-22,15,25.256,CAR,,NOR,W 17-13,*,0,0,,0,0,0,,0,0,0,1.0,3,5,0,0,0
77,2013,2013-12-29,16,25.263,CAR,@,ATL,W 21-20,*,0,0,,0,0,0,,0,0,0,0.0,4,3,0,0,0
78,2014,2014-09-07,1,26.150,MIN,@,STL,W 34-6,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
79,2014,2014-09-14,2,26.157,MIN,,NWE,L 7-30,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
80,2014,2014-09-21,3,26.164,MIN,@,NOR,L 9-20,*,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
81,2014,2014-09-28,4,26.171,MIN,,ATL,W 41-28,*,0,0,,0,0,0,,0,0,0,0.0,6,0,0,0,0
82,2014,2014-10-02,5,26.175,MIN,@,GNB,L 10-42,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
83,2014,2014-10-12,6,26.185,MIN,,DET,L 3-17,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
84,2014,2014-10-19,7,26.192,MIN,@,BUF,L 16-17,*,0,0,,0,0,0,,0,0,0,0.0,4,1,0,0,0
85,2014,2014-10-26,8,26.199,MIN,@,TAM,W 19-13,*,0,0,,0,0,0,,0,0,0,0.0,4,0,1,0,0
86,2014,2014-11-02,9,26.206,MIN,,WAS,W 29-26,*,0,0,,0,0,0,,0,0,0,0.0,1,1,1,1,0
87,2014,2014-11-16,10,26.220,MIN,@,CHI,L 13-21,*,0,0,,0,0,0,,0,0,0,0.0,6,1,0,0,0
88,2014,2014-11-23,11,26.227,MIN,,GNB,L 21-24,*,0,0,,0,0,0,,0,0,0,0.0,2,3,0,0,0
89,2014,2014-11-30,12,26.234,MIN,,CAR,W 31-13,*,0,0,,0,0,0,,0,0,0,0.0,5,0,0,0,0
90,2014,2014-12-07,13,26.241,MIN,,NYJ,W 30-24,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
91,2014,2014-12-14,14,26.248,MIN,@,DET,L 14-16,*,,,,,,,,,,,,,,,,
92,2014,2014-12-21,15,26.255,MIN,@,MIA,L 35-37,*,0,0,,0,0,0,,0,0,0,0.0,2,1,0,0,0
93,2014,2014-12-28,16,26.262,MIN,,CHI,W 13-9,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
94,2015,2015-09-14,1,27.157,MIN,@,SFO,L 3-20,,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
95,2015,2015-09-20,2,27.163,MIN,,DET,W 26-16,,0,0,,0,0,0,,0,0,0,0.0,6,1,0,0,0
96,2015,2015-09-27,3,27.170,MIN,,SDG,W 31-14,,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
97,2015,2015-10-04,4,27.177,MIN,@,DEN,L 20-23,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
98,2015,2015-10-18,5,27.191,MIN,,KAN,W 16-10,,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
99,2015,2015-10-25,6,27.198,MIN,@,DET,W 28-19,,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
100,2015,2015-11-01,7,27.205,MIN,@,CHI,W 23-20,,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
101,2015,2015-11-08,8,27.212,MIN,,STL,W 21-18,,0,0,,0,0,0,,0,0,0,0.0,5,0,0,0,0
102,2015,2015-11-15,9,27.219,MIN,@,OAK,W 30-14,*,0,0,,0,0,0,,0,0,0,0.0,7,1,0,0,0
103,2015,2015-11-22,10,27.226,MIN,,GNB,L 13-30,*,0,0,,0,0,0,,0,0,0,1.0,3,0,0,0,0
104,2015,2015-11-29,11,27.233,MIN,@,ATL,W 20-10,,0,0,,0,0,0,,0,0,0,0.0,2,1,1,-2,0
105,2015,2015-12-06,12,27.240,MIN,,SEA,L 7-38,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
106,2015,2015-12-10,13,27.244,MIN,@,ARI,L 20-23,,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
107,2015,2015-12-20,14,27.254,MIN,,CHI,W 38-17,,0,0,,0,0,0,,0,0,0,0.0,2,1,0,0,0
108,2015,2015-12-27,15,27.261,MIN,,NYG,W 49-17,*,0,0,,0,0,0,,0,0,0,0.0,3,0,1,32,0
109,2015,2016-01-03,16,27.268,MIN,@,GNB,W 20-13,,0,0,,0,0,0,,0,1,6,0.0,3,1,0,0,0
110,2016,2016-09-11,1,28.154,MIN,@,TEN,W 25-16,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
111,2016,2016-09-18,2,28.161,MIN,,GNB,W 17-14,*,0,0,,0,0,0,,0,0,0,0.0,3,2,0,0,0
112,2016,2016-09-25,3,28.168,MIN,@,CAR,W 22-10,*,0,0,,0,0,0,,0,0,0,0.0,3,6,0,0,0
113,2016,2016-10-03,4,28.176,MIN,,NYG,W 24-10,*,0,0,,0,0,0,,0,0,0,0.0,7,1,0,0,0
114,2016,2016-10-09,5,28.182,MIN,,HOU,W 31-13,,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
115,2016,2016-10-23,6,28.196,MIN,@,PHI,L 10-21,,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
116,2016,2016-10-31,7,28.204,MIN,@,CHI,L 10-20,,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
117,2016,2016-11-06,8,28.210,MIN,,DET,L 16-22,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
118,2016,2016-11-20,10,28.224,MIN,,ARI,W 30-24,,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
119,2016,2016-11-24,11,28.228,MIN,@,DET,L 13-16,*,0,0,,0,0,0,,0,0,0,0.0,4,1,0,0,0
120,2016,2016-12-01,12,28.235,MIN,,DAL,L 15-17,*,0,0,,0,0,0,,0,0,0,0.0,2,2,0,0,0
121,2016,2016-12-11,13,28.245,MIN,@,JAX,W 25-16,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
122,2016,2016-12-18,14,28.252,MIN,,IND,L 6-34,,0,0,,0,0,0,,0,0,0,0.0,1,1,0,0,0
123,2016,2016-12-24,15,28.258,MIN,@,GNB,L 25-38,*,0,0,,0,0,0,,0,0,0,0.0,0,1,0,0,0
124,2016,2017-01-01,16,28.266,MIN,,CHI,W 38-10,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
125,2017,2017-09-10,1,29.153,CAR,@,SFO,W 23-3,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
126,2017,2017-09-17,2,29.160,CAR,,BUF,W 9-3,,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
127,2017,2017-09-24,3,29.167,CAR,,NOR,L 13-34,,0,0,,0,0,0,,0,0,0,0.0,1,2,0,0,0
128,2017,2017-10-01,4,29.174,CAR,@,NWE,W 33-30,,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
129,2017,2017-10-08,5,29.181,CAR,@,DET,W 27-24,,0,0,,0,0,0,,0,0,0,1.0,3,0,0,0,0
130,2017,2017-10-12,6,29.185,CAR,,PHI,L 23-28,,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
131,2017,2017-10-22,7,29.195,CAR,@,CHI,L 3-17,,0,0,,0,0,0,,0,0,0,1.0,1,0,0,0,0
132,2017,2017-10-29,8,29.202,CAR,@,TAM,W 17-3,,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
133,2017,2017-11-05,9,29.209,CAR,,ATL,W 20-17,,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
134,2017,2017-11-13,10,29.217,CAR,,MIA,W 45-21,,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
135,2017,2017-12-03,12,29.237,CAR,@,NOR,L 21-31,,0,0,,0,0,0,,0,0,0,0.0,1,1,0,0,0
136,2017,2017-12-10,13,29.244,CAR,,MIN,W 31-24,,0,0,,0,0,0,,0,0,0,0.0,2,1,0,0,0
137,2017,2017-12-24,15,29.258,CAR,,TAM,W 22-19,,0,0,,0,0,0,,0,0,0,0.0,0,1,0,0,0
138,2017,2017-12-31,16,29.265,CAR,@,ATL,L 10-22,,0,0,,0,0,0,,0,0,0,0.0,5,0,0,0,0
139,2018,2018-09-09,1,30.152,CAR,,DAL,W 16-8,,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
140,2018,2018-09-16,2,30.159,CAR,@,ATL,L 24-31,,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
141,2018,2018-09-23,3,30.166,CAR,,CIN,W 31-21,*,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
