ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1976,1976-09-12,1,26.307,NYG,@,WAS,L 17-19,,,,
2,1976,1976-09-19,2,26.314,NYG,@,PHI,L 7-20,,,,
3,1976,1976-09-26,3,26.321,NYG,@,RAM,L 10-24,,,,
4,1976,1976-10-03,4,26.328,NYG,@,STL,L 21-27,,,,
5,1976,1976-10-10,5,26.335,NYG,,DAL,L 14-24,,,,
6,1976,1976-10-17,6,26.342,NYG,@,MIN,L 7-24,,,,
7,1976,1976-10-24,7,26.349,NYG,,PIT,L 0-27,,,,
8,1976,1976-10-31,8,26.356,NYG,,PHI,L 0-10,,,,
9,1976,1976-11-07,9,26.363,NYG,@,DAL,L 3-9,,,,
10,1976,1976-11-14,10,27.004,NYG,,WAS,W 12-9,,,,
11,1976,1976-11-21,11,27.011,NYG,@,DEN,L 13-14,,,,
12,1976,1976-11-28,12,27.018,NYG,,SEA,W 28-16,,,,
13,1976,1976-12-05,13,27.025,NYG,,DET,W 24-10,,,,
14,1976,1976-12-12,14,27.032,NYG,,STL,L 14-17,,,,
15,1977,1977-09-18,1,27.312,NYG,,WAS,W 20-17,,,,
16,1977,1977-09-25,2,27.319,NYG,@,DAL,L 21-41,,,,
17,1977,1977-10-02,3,27.326,NYG,@,ATL,L 3-17,,,,
18,1977,1977-10-09,4,27.333,NYG,,PHI,L 10-28,,,,
19,1977,1977-10-16,5,27.340,NYG,,SFO,W 20-17,,,,
20,1977,1977-10-31,7,27.355,NYG,@,STL,L 0-28,,,,
21,1977,1977-11-06,8,27.361,NYG,,DAL,L 10-24,,,,
22,1977,1977-11-13,9,28.003,NYG,@,TAM,W 10-0,,,,
23,1977,1977-11-20,10,28.010,NYG,,CLE,L 7-21,,,,
24,1977,1977-11-27,11,28.017,NYG,@,CIN,L 13-30,1,11,11.00,0
25,1977,1977-12-04,12,28.024,NYG,,STL,W 27-7,,,,
26,1977,1977-12-11,13,28.031,NYG,@,PHI,L 14-17,,,,
