ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1987,1987-09-13,1,23.237,IND,,CIN,L 21-23,0,0,,0
2,1987,1987-09-20,2,23.244,IND,,MIA,L 10-23,0,0,,0
3,1987,1987-10-18,5,23.272,IND,@,PIT,L 7-21,5,69,13.80,0
4,1987,1987-10-25,6,23.279,IND,,NWE,W 30-16,0,0,,0
5,1987,1987-11-15,9,23.300,IND,@,MIA,W 40-21,0,0,,0
6,1987,1987-11-22,10,23.307,IND,@,NWE,L 0-24,0,0,,0
7,1987,1987-11-29,11,23.314,IND,,HOU,W 51-27,0,0,,0
8,1987,1987-12-13,13,23.328,IND,,BUF,L 3-27,0,0,,0
9,1987,1987-12-20,14,23.335,IND,@,SDG,W 20-7,0,0,,0
10,1987,1987-12-27,15,23.342,IND,,TAM,W 24-6,0,0,,0
11,1988,1988-09-04,1,24.229,IND,,HOU,L 14-17,0,0,,0
12,1988,1988-09-11,2,24.236,IND,,CHI,L 13-17,0,0,,0
13,1988,1988-09-19,3,24.244,IND,@,CLE,L 17-23,0,0,,0
14,1988,1988-09-25,4,24.250,IND,,MIA,W 15-13,0,0,,0
15,1988,1988-10-09,6,24.264,IND,@,BUF,L 23-34,1,12,12.00,0
16,1988,1988-10-16,7,24.271,IND,,TAM,W 35-31,0,0,,0
17,1988,1988-10-23,8,24.278,IND,@,SDG,W 16-0,0,0,,0
18,1988,1988-10-31,9,24.286,IND,,DEN,W 55-23,0,0,,0
19,1988,1988-11-06,10,24.292,IND,,NYJ,W 38-14,1,25,25.00,0
20,1988,1988-11-13,11,24.299,IND,@,GNB,W 20-13,1,14,14.00,0
21,1988,1988-11-20,12,24.306,IND,@,MIN,L 3-12,2,13,6.50,0
22,1988,1988-11-27,13,24.313,IND,,NWE,W 24-21,0,0,,0
23,1988,1988-12-04,14,24.320,IND,@,MIA,W 31-28,0,0,,0
24,1988,1988-12-10,15,24.326,IND,@,NYJ,L 16-34,0,0,,0
25,1988,1988-12-18,16,24.334,IND,,BUF,W 17-14,0,0,,0
