ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1952,1952-09-28,1,24.214,PIT,,PHI,L 25-31,1,41,41.00,0
2,1952,1952-10-26,5,24.242,PIT,@,CRD,W 34-28,1,13,13.00,1
3,1952,1952-11-16,8,24.263,PIT,@,CLE,L 28-29,3,79,26.33,0
4,1953,1953-09-27,1,25.212,PIT,@,DET,L 21-38,2,24,12.00,0
5,1953,1953-10-24,5,25.239,PIT,,GNB,W 31-14,1,17,17.00,0
6,1953,1953-11-29,10,25.275,PIT,,WAS,L 9-17,1,17,17.00,0
7,1953,1953-12-06,11,25.282,PIT,@,CRD,W 21-17,2,18,9.00,0
8,1954,1954-09-26,1,26.211,PIT,@,GNB,W 21-20,3,58,19.33,0
9,1954,1954-10-02,2,26.217,PIT,,WAS,W 37-7,3,31,10.33,1
10,1954,1954-10-09,3,26.224,PIT,@,PHI,L 22-24,3,32,10.67,0
11,1954,1954-10-17,4,26.232,PIT,,CLE,W 55-27,3,41,13.67,0
12,1954,1954-10-23,5,26.238,PIT,,PHI,W 17-7,2,36,18.00,0
13,1954,1954-10-31,6,26.246,PIT,@,CRD,L 14-17,2,22,11.00,0
14,1954,1954-11-07,7,26.253,PIT,,NYG,L 6-30,5,81,16.20,0
15,1954,1954-11-14,8,26.260,PIT,@,WAS,L 14-17,1,14,14.00,0
16,1954,1954-11-20,9,26.266,PIT,,SFO,L 3-31,2,46,23.00,0
17,1954,1954-11-28,10,26.274,PIT,,CRD,W 20-17,3,59,19.67,0
18,1954,1954-12-05,11,26.281,PIT,@,NYG,L 3-24,2,12,6.00,0
19,1954,1954-12-12,12,26.288,PIT,@,CLE,L 7-42,1,7,7.00,0
