ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
19,2008,2008-09-21,3,25.013,OAK,@,BUF,L 23-24,,1,1,84,84.00,1,100.0%,84.00,0,0,,0,3,98,32.67,0,3,36,12.00,0,1,6,0.0,0,0
20,2008,2008-09-28,4,25.020,OAK,,SDG,L 18-28,,7,4,35,8.75,0,57.1%,5.00,0,0,,0,6,129,21.50,0,3,34,11.33,0,0,0,0.0,0,0
21,2008,2008-10-12,5,25.034,OAK,@,NOR,L 3-34,,3,1,35,35.00,0,33.3%,11.67,0,0,,0,4,73,18.25,0,1,35,35.00,0,0,0,0.0,0,0
22,2008,2008-10-19,6,25.041,OAK,,NYJ,W 16-13,,4,0,0,,0,0.0%,0.00,1,18,18.00,0,0,0,,0,3,33,11.00,0,0,0,0.0,0,0
23,2008,2008-10-26,7,25.048,OAK,@,BAL,L 10-29,,3,2,16,8.00,0,66.7%,5.33,0,0,,0,6,109,18.17,0,3,5,1.67,0,0,0,0.0,0,0
24,2008,2008-11-02,8,25.055,OAK,,ATL,L 0-24,,1,0,0,,0,0.0%,0.00,0,0,,0,4,107,26.75,0,0,0,,0,0,0,0.0,0,0
25,2008,2008-11-09,9,25.062,OAK,,CAR,L 6-17,,0,0,0,,0,0.0%,,0,0,,0,4,72,18.00,0,7,17,2.43,0,0,0,0.0,0,0
26,2008,2008-11-16,10,25.069,OAK,@,MIA,L 15-17,,0,0,0,,0,0.0%,,0,0,,0,1,25,25.00,0,4,113,28.25,1,1,6,0.0,0,0
27,2008,2008-11-23,11,25.076,OAK,@,DEN,W 31-10,,0,0,0,,0,0.0%,,1,9,9.00,0,0,0,,0,1,89,89.00,1,1,6,0.0,0,0
28,2008,2008-11-30,12,25.083,OAK,,KAN,L 13-20,,1,0,0,,0,0.0%,0.00,1,7,7.00,0,0,0,,0,1,0,0.00,0,0,0,0.0,0,0
29,2008,2008-12-04,13,25.087,OAK,@,SDG,L 7-34,*,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,,0,3,3,1.00,0,0,0,0.0,0,0
30,2008,2008-12-14,14,25.097,OAK,,NWE,L 26-49,,5,3,66,22.00,1,60.0%,13.20,0,0,,0,0,0,,0,1,9,9.00,0,1,6,0.0,0,0
31,2008,2008-12-21,15,25.104,OAK,,HOU,W 27-16,*,6,3,56,18.67,1,50.0%,9.33,0,0,,0,0,0,,0,2,80,40.00,1,2,12,0.0,0,0
32,2008,2008-12-28,16,25.111,OAK,@,TAM,W 31-24,*,7,6,52,8.67,1,85.7%,7.43,0,0,,0,0,0,,0,4,67,16.75,0,1,6,0.0,0,0
33,2009,2009-09-14,1,26.006,OAK,,SDG,L 20-24,,5,0,0,,0,0.0%,0.00,1,19,19.00,0,0,0,,0,3,36,12.00,0,0,0,0.0,0,0
34,2009,2009-09-27,3,26.019,OAK,,DEN,L 3-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,7,7.00,0,0,0,0.0,0,0
35,2009,2009-10-04,4,26.026,OAK,@,HOU,L 6-29,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,-4,-2.00,0,0,0,0.0,0,0
36,2009,2009-10-11,5,26.033,OAK,@,NYG,L 7-44,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,-2,-2.00,0,0,0,0.0,0,0
37,2009,2009-10-18,6,26.040,OAK,,PHI,W 13-9,,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0,,0,4,3,0.75,0,0,0,0.0,0,0
38,2009,2009-10-25,7,26.047,OAK,,NYJ,L 0-38,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,1,-1,-1.00,0,0,0,0.0,0,0
39,2009,2009-11-01,8,26.054,OAK,@,SDG,L 16-24,,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0,,0,1,9,9.00,0,0,0,0.0,0,0
40,2009,2009-11-15,9,26.068,OAK,,KAN,L 10-16,,7,4,41,10.25,0,57.1%,5.86,1,2,2.00,0,0,0,,0,3,-2,-0.67,0,0,0,0.0,0,0
41,2009,2009-11-22,10,26.075,OAK,,CIN,W 20-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,17,5.67,0,0,0,0.0,0,0
42,2009,2009-11-26,11,26.079,OAK,@,DAL,L 7-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,10,3.33,0,0,0,0.0,0,0
43,2009,2009-12-06,12,26.089,OAK,@,PIT,W 27-24,*,7,4,63,15.75,0,57.1%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
44,2009,2009-12-13,13,26.096,OAK,,WAS,L 13-34,*,4,3,35,11.67,0,75.0%,8.75,0,0,,0,0,0,,0,4,47,11.75,0,0,0,0.0,0,0
45,2009,2009-12-20,14,26.103,OAK,@,DEN,W 20-19,*,7,1,12,12.00,0,14.3%,1.71,0,0,,0,0,0,,0,4,48,12.00,0,0,0,0.0,1,0
46,2009,2009-12-27,15,26.110,OAK,@,CLE,L 9-23,*,4,1,33,33.00,0,25.0%,8.25,0,0,,0,0,0,,0,2,2,1.00,0,0,0,0.0,1,0
47,2009,2010-01-03,16,26.117,OAK,,BAL,L 13-21,*,4,4,71,17.75,0,100.0%,17.75,0,0,,0,0,0,,0,2,7,3.50,0,0,0,0.0,0,0
48,2010,2010-09-12,1,27.004,OAK,@,TEN,L 13-38,,3,1,2,2.00,0,33.3%,0.67,0,0,,0,0,0,,0,2,12,6.00,0,0,0,0.0,0,0
49,2010,2010-09-19,2,27.011,OAK,,STL,W 16-14,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,2,54,27.00,0,0,0,0.0,0,0
50,2010,2010-09-26,3,27.018,OAK,@,ARI,L 23-24,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,3,8,2.67,0,0,0,0.0,0,0
51,2010,2010-10-03,4,27.025,OAK,,HOU,L 24-31,,4,2,38,19.00,0,50.0%,9.50,0,0,,0,0,0,,0,3,4,1.33,0,0,0,0.0,0,0
52,2010,2010-10-10,5,27.032,OAK,,SDG,W 35-27,,2,,,,,0.0%,,,,,,,,,,,,,,,,,,
53,2010,2010-10-17,6,27.039,OAK,@,SFO,L 9-17,,2,,,,,0.0%,,,,,,,,,,,,,,,,,,
54,2010,2010-10-24,7,27.046,OAK,@,DEN,W 59-14,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
55,2010,2010-10-31,8,27.053,OAK,,SEA,W 33-3,,3,,,,,0.0%,,,,,,,,,,,,,,,,,,
56,2010,2010-11-07,9,27.060,OAK,,KAN,W 23-20,,7,3,26,8.67,0,42.9%,3.71,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
57,2010,2010-11-21,10,27.074,OAK,@,PIT,L 3-35,*,6,4,37,9.25,0,66.7%,6.17,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
58,2010,2010-11-28,11,27.081,OAK,,MIA,L 17-33,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,2,19,9.50,0,0,0,0.0,0,0
59,2010,2010-12-05,12,27.088,OAK,@,SDG,W 28-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,17,8.50,0,0,0,0.0,0,0
60,2010,2010-12-12,13,27.095,OAK,@,JAX,L 31-38,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,9,3.00,0,0,0,0.0,0,0
