ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2007,2007-09-06,1,22.297,IND,,NOR,W 41-10,,,,,,,
2,2007,2007-09-16,2,22.307,IND,@,TEN,W 22-20,,,,,,,
3,2007,2007-09-30,4,22.321,IND,,DEN,W 38-20,,,,,,,
4,2007,2007-10-07,5,22.328,IND,,TAM,W 33-14,,,,,,,
5,2007,2007-10-22,6,22.343,IND,@,JAX,W 29-7,,,,,,,
6,2007,2007-10-28,7,22.349,IND,@,CAR,W 31-7,,,,,,,
7,2007,2007-11-04,8,22.356,IND,,NWE,L 20-24,,,,,,,
8,2007,2007-11-11,9,22.363,IND,@,SDG,L 21-23,,,,,,,
9,2007,2007-11-18,10,23.005,IND,,KAN,W 13-10,,,,,,,
10,2007,2007-11-22,11,23.009,IND,@,ATL,W 31-13,,,,,,,
11,2007,2007-12-02,12,23.019,IND,,JAX,W 28-25,,,,,,,
12,2007,2007-12-09,13,23.026,IND,@,BAL,W 44-20,,,,,,,
13,2007,2007-12-16,14,23.033,IND,@,OAK,W 21-14,,,,,,,
14,2007,2007-12-23,15,23.040,IND,,HOU,W 38-15,,0.0,,,1,0,0
15,2007,2007-12-30,16,23.047,IND,,TEN,L 10-16,,,,,,,
16,2008,2008-09-07,1,23.299,IND,,CHI,L 13-29,,0.0,0,0,0,0,0
17,2008,2008-09-14,2,23.306,IND,@,MIN,W 18-15,,0.0,2,0,0,0,0
18,2008,2008-09-21,3,23.313,IND,,JAX,L 21-23,*,0.0,6,2,0,0,0
19,2008,2008-10-05,4,23.327,IND,@,HOU,W 31-27,*,0.0,6,4,1,3,0
20,2008,2008-10-12,5,23.334,IND,,BAL,W 31-3,*,0.0,3,2,1,2,0
21,2008,2008-10-19,6,23.341,IND,@,GNB,L 14-34,*,0.0,6,3,0,0,0
22,2008,2008-10-27,7,23.349,IND,@,TEN,L 21-31,,0.0,4,0,0,0,0
23,2008,2008-11-02,8,23.355,IND,,NWE,W 18-15,*,0.0,1,0,0,0,0
24,2008,2008-11-09,9,23.362,IND,@,PIT,W 24-20,,0.0,5,0,1,0,0
25,2008,2008-11-16,10,24.003,IND,,HOU,W 33-27,*,0.0,2,0,1,2,0
26,2008,2008-11-23,11,24.010,IND,@,SDG,W 23-20,*,0.0,7,1,0,0,0
27,2008,2008-11-30,12,24.017,IND,@,CLE,W 10-6,*,0.0,3,0,0,0,0
28,2008,2008-12-07,13,24.024,IND,,CIN,W 35-3,,0.0,3,0,0,0,0
29,2008,2008-12-14,14,24.031,IND,,DET,W 31-21,*,0.0,4,1,0,0,0
30,2008,2008-12-18,15,24.035,IND,@,JAX,W 31-24,,0.0,1,0,0,0,0
31,2009,2009-09-13,1,24.304,IND,,JAX,W 14-12,*,0.0,1,1,0,0,0
32,2009,2009-09-21,2,24.312,IND,@,MIA,W 27-23,*,0.0,7,1,0,0,0
33,2009,2009-09-27,3,24.318,IND,@,ARI,W 31-10,*,0.0,2,2,0,0,0
34,2009,2009-10-04,4,24.325,IND,,SEA,W 34-17,*,0.0,4,3,0,0,0
35,2009,2009-10-11,5,24.332,IND,@,TEN,W 31-9,*,0.0,1,0,0,0,0
36,2009,2009-10-25,6,24.346,IND,@,STL,W 42-6,,0.0,3,0,0,0,0
37,2009,2009-11-01,7,24.353,IND,,SFO,W 18-14,,0.0,0,1,0,0,0
38,2009,2009-11-08,8,24.360,IND,,HOU,W 20-17,*,0.0,7,0,0,0,0
39,2009,2009-11-15,9,25.002,IND,,NWE,W 35-34,*,0.0,5,3,0,0,0
40,2009,2009-11-22,10,25.009,IND,@,BAL,W 17-15,*,0.0,3,0,0,0,0
41,2009,2009-11-29,11,25.016,IND,@,HOU,W 35-27,*,0.0,6,2,0,0,0
42,2009,2009-12-06,12,25.023,IND,,TEN,W 27-17,*,0.0,11,1,0,0,0
43,2009,2009-12-13,13,25.030,IND,,DEN,W 28-16,*,0.0,6,0,0,0,0
44,2009,2009-12-17,14,25.034,IND,@,JAX,W 35-31,*,0.0,3,0,0,0,0
45,2010,2010-09-12,1,25.303,IND,@,HOU,L 24-34,,0.0,2,2,1,19,0
46,2010,2010-09-19,2,25.310,IND,,NYG,W 38-14,*,0.0,3,0,0,0,0
47,2010,2010-09-26,3,25.317,IND,@,DEN,W 27-13,*,0.0,2,0,0,0,0
48,2010,2010-10-03,4,25.324,IND,@,JAX,L 28-31,*,0.0,3,1,0,0,0
49,2011,2011-09-11,1,26.302,IND,@,HOU,L 7-34,*,0.0,2,0,1,15,0
50,2011,2011-09-18,2,26.309,IND,,CLE,L 19-27,*,0.0,4,5,0,0,0
