ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1997,1997-08-31,1,25.321,MIA,,IND,W 16-10,,0,0,1.0,0,0,0
2,1997,1997-09-07,2,25.328,MIA,,TEN,W 16-13,,,,,,,
3,1997,1997-09-14,3,25.335,MIA,@,GNB,L 18-23,,0,0,1.0,0,0,0
4,1997,1997-09-21,4,25.342,MIA,@,TAM,L 21-31,,,,,,,
5,1997,1997-10-05,5,25.356,MIA,,KAN,W 17-14,,,,,,,
6,1997,1997-10-12,6,25.363,MIA,@,NYJ,W 31-20,,0,0,2.0,0,0,0
7,1997,1997-10-27,8,26.013,MIA,,CHI,L 33-36,,,,,,,
8,1997,1997-11-02,9,26.019,MIA,@,BUF,L 6-9,,,,,,,
9,1997,1997-11-09,10,26.026,MIA,,NYJ,W 24-17,,0,0,1.0,0,0,0
10,1997,1997-11-23,12,26.040,MIA,@,NWE,L 24-27,,,,,,,
11,1997,1997-11-30,13,26.047,MIA,@,OAK,W 34-16,,,,,,,
12,1997,1997-12-07,14,26.054,MIA,,DET,W 33-30,,,,,,,
13,1997,1997-12-14,15,26.061,MIA,@,IND,L 0-41,,,,,,,
14,1997,1997-12-22,16,26.069,MIA,,NWE,L 12-14,,,,,,,
15,1998,1998-09-06,1,26.327,MIA,@,IND,W 24-15,,0,0,1.0,0,0,0
16,1998,1998-09-13,2,26.334,MIA,,BUF,W 13-7,,,,,,,
17,1998,1998-09-20,3,26.341,MIA,,PIT,W 21-0,,,,,,,
18,1998,1998-10-04,4,26.355,MIA,@,NYJ,L 9-20,,,,,,,
19,1998,1998-10-12,5,26.363,MIA,@,JAX,L 21-28,,,,,,,
20,1998,1998-10-18,6,27.004,MIA,,STL,W 14-0,,0,0,1.0,0,0,0
21,1998,1998-10-25,7,27.011,MIA,,NWE,W 12-9,,,,,,,
22,1998,1998-11-01,8,27.018,MIA,@,BUF,L 24-30,,,,,,,
23,1998,1998-11-08,9,27.025,MIA,,IND,W 27-14,,,,,,,
24,1998,1998-11-15,10,27.032,MIA,@,CAR,W 13-9,,,,,,,
25,1998,1998-11-23,11,27.040,MIA,@,NWE,L 23-26,,,,,,,
26,1998,1998-11-29,12,27.046,MIA,,NOR,W 30-10,,,,,,,
27,1998,1998-12-06,13,27.053,MIA,@,OAK,W 27-17,,0,0,0.5,0,0,0
28,1998,1998-12-13,14,27.060,MIA,,NYJ,L 16-21,,,,,,,
29,1998,1998-12-21,15,27.068,MIA,,DEN,W 31-21,,,,,,,
30,1998,1998-12-27,16,27.074,MIA,@,ATL,L 16-38,,,,,,,
31,1999,1999-09-13,1,27.334,MIA,@,DEN,W 38-21,*,,,,,,
32,1999,1999-09-19,2,27.340,MIA,,ARI,W 19-16,*,,,,,,
33,1999,1999-10-04,3,27.355,MIA,,BUF,L 18-23,*,,,,,,
34,1999,1999-10-10,4,27.361,MIA,@,IND,W 34-31,*,,,,,,
35,1999,1999-10-17,5,28.003,MIA,@,NWE,W 31-30,*,,,,,,
36,1999,1999-10-24,6,28.010,MIA,,PHI,W 16-13,*,0,0,0.0,1,5,0
37,1999,1999-10-31,7,28.017,MIA,@,OAK,W 16-9,*,,,,,,
38,1999,1999-11-07,8,28.024,MIA,,TEN,W 17-0,*,,,,,,
39,1999,1999-11-14,9,28.031,MIA,@,BUF,L 3-23,*,,,,,,
40,1999,1999-11-21,10,28.038,MIA,,NWE,W 27-17,*,,,,,,
41,1999,1999-11-25,11,28.042,MIA,@,DAL,L 0-20,*,,,,,,
42,1999,1999-12-05,12,28.052,MIA,,IND,L 34-37,*,,,,,,
43,1999,1999-12-12,13,28.059,MIA,@,NYJ,L 20-28,*,,,,,,
44,1999,1999-12-19,14,28.066,MIA,,SDG,W 12-9,*,,,,,,
45,1999,1999-12-27,15,28.074,MIA,,NYJ,L 31-38,,,,,,,
46,1999,2000-01-02,16,28.080,MIA,@,WAS,L 10-21,*,,,,,,
47,2000,2000-09-03,1,28.325,MIA,,SEA,W 23-0,,,,,,,
48,2000,2000-09-10,2,28.332,MIA,@,MIN,L 7-13,,,,,,,
49,2000,2000-09-17,3,28.339,MIA,,BAL,W 19-6,*,,,,,,
50,2000,2000-09-24,4,28.346,MIA,,NWE,W 10-3,,,,,,,
51,2000,2000-10-01,5,28.353,MIA,@,CIN,W 31-16,*,,,,,,
52,2000,2000-10-08,6,28.360,MIA,,BUF,W 22-13,,,,,,,
53,2000,2000-10-23,7,29.009,MIA,@,NYJ,L 37-40,,,,,,,
54,2000,2000-10-29,8,29.015,MIA,,GNB,W 28-20,*,,,,,,
55,2000,2000-11-05,9,29.022,MIA,@,DET,W 23-8,*,,,,,,
56,2000,2000-11-12,10,29.029,MIA,@,SDG,W 17-7,*,0,0,0.5,0,0,0
57,2000,2000-11-19,11,29.036,MIA,,NYJ,L 3-20,*,,,,,,
58,2000,2000-11-26,12,29.043,MIA,@,IND,W 17-14,,,,,,,
59,2000,2000-12-03,13,29.050,MIA,@,BUF,W 33-6,,,,,,,
60,2000,2000-12-10,14,29.057,MIA,,TAM,L 13-16,,,,,,,
61,2000,2000-12-17,15,29.064,MIA,,IND,L 13-20,*,,,,,,
62,2000,2000-12-24,16,29.071,MIA,@,NWE,W 27-24,,,,,,,
63,2001,2001-09-09,1,29.330,MIA,@,TEN,W 31-23,*,,,,,,
64,2001,2001-09-23,2,29.344,MIA,,OAK,W 18-15,*,,,,,,
65,2001,2001-09-30,3,29.351,MIA,@,STL,L 10-42,*,,,,,,
66,2001,2001-10-07,4,29.358,MIA,,NWE,W 30-10,*,,,,,,
67,2001,2001-10-14,5,30.000,MIA,@,NYJ,L 17-21,*,,,,,,
68,2001,2001-10-28,6,30.014,MIA,@,SEA,W 24-20,*,,,,,,
69,2001,2001-11-04,7,30.021,MIA,,CAR,W 23-6,*,,,,,,
70,2001,2001-11-11,8,30.028,MIA,@,IND,W 27-24,*,0,0,1.0,0,0,0
71,2001,2001-11-18,9,30.035,MIA,,NYJ,L 0-24,*,,,,,,
72,2001,2001-11-25,10,30.042,MIA,@,BUF,W 34-27,*,,,,,,
73,2001,2001-12-02,11,30.049,MIA,,DEN,W 21-10,*,,,,,,
74,2001,2001-12-10,12,30.057,MIA,,IND,W 41-6,*,,,,,,
75,2001,2001-12-16,13,30.063,MIA,@,SFO,L 0-21,*,,,,,,
76,2001,2001-12-22,14,30.069,MIA,@,NWE,L 13-20,*,,,,,,
77,2002,2002-09-08,1,30.329,MIA,,DET,W 49-21,*,,,,,,
78,2002,2002-09-15,2,30.336,MIA,@,IND,W 21-13,,0,0,0.0,1,21,0
79,2002,2002-09-22,3,30.343,MIA,,NYJ,W 30-3,*,0,0,0.0,1,7,0
80,2002,2002-09-29,4,30.350,MIA,@,KAN,L 30-48,*,,,,,,
81,2002,2002-10-06,5,30.357,MIA,,NWE,W 26-13,*,,,,,,
82,2002,2002-10-13,6,30.364,MIA,@,DEN,W 24-22,*,,,,,,
83,2002,2002-10-20,7,31.006,MIA,,BUF,L 10-23,*,,,,,,
