ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
24,1992,1992-11-22,11,25.228,HOU,@,MIA,L 16-19,,0,0,,0,0.0%,,0,0,,0,3,74,24.67,0,0,0,,0,0,0
25,1992,1992-11-26,12,25.232,HOU,@,DET,W 24-21,,0,0,,0,0.0%,,0,0,,0,3,55,18.33,0,0,0,,0,0,0
26,1992,1992-12-07,13,25.243,HOU,,CHI,W 24-7,,0,0,,0,0.0%,,,,,,0,0,,0,0,0,,0,,
27,1992,1992-12-13,14,25.249,HOU,,GNB,L 14-16,,0,0,,0,0.0%,,0,0,,0,3,55,18.33,0,0,0,,0,0,0
28,1992,1992-12-20,15,25.256,HOU,@,CLE,W 17-14,,0,0,,0,0.0%,,0,0,,0,2,39,19.50,0,0,0,,0,0,0
29,1992,1992-12-27,16,25.263,HOU,,BUF,W 27-3,,0,0,,0,0.0%,,0,0,,0,1,28,28.00,0,0,0,,0,0,0
30,1993,1993-09-05,1,26.150,HOU,@,NOR,L 21-33,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,,0,
31,1993,1993-09-12,2,26.157,HOU,,KAN,W 30-0,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,,0,
32,1993,1993-09-19,3,26.164,HOU,@,SDG,L 17-18,,0,0,,0,0.0%,,0,0,,0,3,37,12.33,0,0,0,,0,0,0
33,1993,1993-10-17,6,26.192,HOU,@,NWE,W 28-14,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,0
34,1993,1993-10-24,7,26.199,HOU,,CIN,W 28-12,5,4,57,14.25,0,80.0%,11.40,0,0,,0,0,0,,0,0,0,,0,0,0
35,1993,1993-11-07,8,26.213,HOU,,SEA,W 24-14,2,2,30,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,0,0,,0,0,0
36,1993,1993-11-14,9,26.220,HOU,@,CIN,W 38-3,1,0,0,,0,0.0%,0.00,1,1,1.00,0,0,0,,0,0,0,,0,0,0
37,1993,1993-11-21,10,26.227,HOU,@,CLE,W 27-20,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,,0,
38,1993,1993-12-05,12,26.241,HOU,,ATL,W 33-17,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,,0,
39,1993,1993-12-12,13,26.248,HOU,,CLE,W 19-17,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,,0,
40,1993,1993-12-19,14,26.255,HOU,@,PIT,W 26-17,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,,0,
41,1993,1993-12-25,15,26.261,HOU,@,SFO,W 10-7,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,,0,
42,1993,1994-01-02,16,26.269,HOU,,NYJ,W 24-0,3,2,28,14.00,0,66.7%,9.33,0,0,,0,0,0,,0,0,0,,0,0,0
43,1994,1994-09-04,1,27.149,HOU,@,IND,L 21-45,5,2,31,15.50,0,40.0%,6.20,0,0,,0,0,0,,0,0,0,,0,0,0
44,1994,1994-09-11,2,27.156,HOU,@,DAL,L 17-20,10,6,58,9.67,0,60.0%,5.80,0,0,,0,0,0,,0,0,0,,0,0,0
45,1994,1994-09-18,3,27.163,HOU,,BUF,L 7-15,4,1,22,22.00,1,25.0%,5.50,0,0,,0,0,0,,0,0,0,,0,1,6
46,1994,1994-09-25,4,27.170,HOU,,CIN,W 20-13,9,4,112,28.00,0,44.4%,12.44,1,2,2.00,0,0,0,,0,0,0,,0,0,0
47,1994,1994-10-03,5,27.178,HOU,@,PIT,L 14-30,9,4,47,11.75,0,44.4%,5.22,0,0,,0,0,0,,0,0,0,,0,0,0
48,1994,1994-10-13,6,27.188,HOU,,CLE,L 8-11,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,1,10,10.00,0,0,0
49,1994,1994-10-24,7,27.199,HOU,@,PHI,L 6-21,4,0,0,,0,0.0%,0.00,0,0,,0,,,,,0,0,,0,0,
50,1994,1994-10-30,8,27.205,HOU,@,RAI,L 14-17,7,0,0,,0,0.0%,0.00,0,0,,0,,,,,0,0,,0,0,
51,1994,1994-11-06,9,27.212,HOU,,PIT,L 9-12,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,1,3,3.00,0,0,0
52,1994,1994-11-13,10,27.219,HOU,@,CIN,L 31-34,,0,0,,0,0.0%,,0,0,,0,,,,,0,0,,0,0,
