ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1975,1975-09-21,1,22.209,NOR,@,WAS,L 3-41,,,,,,,
2,1975,1975-09-28,2,22.216,NOR,,CIN,L 0-21,,,,,,,
3,1975,1975-10-05,3,22.223,NOR,@,ATL,L 7-14,,,,,,,
4,1975,1975-10-12,4,22.230,NOR,,GNB,W 20-19,,,,,,,
5,1975,1975-10-19,5,22.237,NOR,@,SFO,L 21-35,,,,,,,
6,1975,1975-10-26,6,22.244,NOR,@,RAM,L 14-38,,,,,,,
7,1975,1975-11-02,7,22.251,NOR,,ATL,W 23-7,,,,,,,
8,1975,1975-11-09,8,22.258,NOR,@,OAK,L 10-48,,,,,,,
9,1975,1975-11-16,9,22.265,NOR,,MIN,L 7-20,,,,,,,
10,1975,1975-11-23,10,22.272,NOR,,SFO,L 6-16,,,,,,,
11,1975,1975-11-30,11,22.279,NOR,@,CLE,L 16-17,,,,,,,
12,1975,1975-12-07,12,22.286,NOR,,RAM,L 7-14,,,,,,,
13,1975,1975-12-14,13,22.293,NOR,@,NYG,L 14-28,,,,,,,
14,1975,1975-12-21,14,22.300,NOR,,CHI,L 17-42,0,0,,0,1,21,0
15,1976,1976-09-12,1,23.201,NOR,,MIN,L 9-40,,,,,,,
16,1976,1976-09-19,2,23.208,NOR,,DAL,L 6-24,,,,,,,
17,1976,1976-09-26,3,23.215,NOR,@,KAN,W 27-17,,,,,,,
18,1976,1976-10-03,4,23.222,NOR,,HOU,L 26-31,,,,,,,
19,1976,1976-10-10,5,23.229,NOR,,ATL,W 30-0,,,,,,,
20,1976,1976-10-17,6,23.236,NOR,@,SFO,L 3-33,,,,,,,
21,1976,1976-10-24,7,23.243,NOR,,RAM,L 10-16,,,,,,,
22,1976,1976-10-31,8,23.250,NOR,@,ATL,L 20-23,,,,,,,
23,1976,1976-11-07,9,23.257,NOR,@,GNB,L 27-32,,,,,,,
24,1976,1976-11-14,10,23.264,NOR,,DET,W 17-16,,,,,,,
25,1976,1976-11-21,11,23.271,NOR,@,SEA,W 51-27,,,,,,,
26,1976,1976-11-28,12,23.278,NOR,@,RAM,L 14-33,,,,,,,
27,1976,1976-12-05,13,23.285,NOR,@,NWE,L 6-27,,,,,,,
28,1976,1976-12-12,14,23.292,NOR,,SFO,L 7-27,,,,,,,
29,1977,1977-09-18,1,24.206,NOR,,GNB,L 20-24,,,,,,,
30,1977,1977-09-25,2,24.213,NOR,@,DET,L 19-23,,,,,,,
31,1977,1977-10-02,3,24.220,NOR,@,CHI,W 42-24,,,,,,,
32,1977,1977-10-09,4,24.227,NOR,,SDG,L 0-14,,,,,,,
33,1977,1977-10-16,5,24.234,NOR,@,RAM,L 7-14,,,,,,,
34,1977,1977-10-23,6,24.241,NOR,@,STL,L 31-49,,,,,,,
35,1977,1977-12-18,14,24.297,NOR,@,ATL,L 7-35,,,,,,,
36,1978,1978-09-03,1,25.191,STL,@,CHI,L 10-17,,,,,,,
37,1978,1978-09-10,2,25.198,STL,,NWE,L 6-16,,,,,,,
38,1978,1978-09-17,3,25.205,STL,,WAS,L 10-28,,,,,,,
39,1978,1978-09-24,4,25.212,STL,@,DAL,L 12-21,,,,,,,
40,1978,1978-10-01,5,25.219,STL,@,MIA,L 10-24,1,12,12.00,0,0,0,0
41,1978,1978-10-08,6,25.226,STL,,BAL,L 17-30,,,,,,,
42,1978,1978-10-15,7,25.233,STL,,DAL,L 21-24,,,,,,,
43,1978,1978-10-22,8,25.240,STL,@,NYJ,L 10-23,,,,,,,
44,1978,1978-10-29,9,25.247,STL,@,PHI,W 16-10,,,,,,,
45,1978,1978-11-05,10,25.254,STL,,NYG,W 20-10,,,,,,,
46,1978,1978-12-17,16,25.296,OAK,,MIN,W 27-20,,,,,,,
47,1979,1979-09-02,1,26.190,OAK,@,RAM,W 24-17,,,,,,,
48,1979,1979-09-09,2,26.197,OAK,@,SDG,L 10-30,,,,,,,
49,1979,1979-09-16,3,26.204,OAK,@,SEA,L 10-27,,,,,,,
50,1979,1979-09-23,4,26.211,OAK,@,KAN,L 7-35,,,,,,,
51,1979,1979-11-19,12,26.268,RAM,,ATL,W 20-14,,,,,,,
52,1979,1979-11-25,13,26.274,RAM,@,SFO,W 26-20,,,,,,,
53,1979,1979-12-02,14,26.281,RAM,,MIN,W 27-21,,,,,,,
54,1979,1979-12-09,15,26.288,RAM,@,ATL,W 34-13,,,,,,,
55,1979,1979-12-16,16,26.295,RAM,,NOR,L 14-29,,,,,,,
56,1980,1980-09-14,2,27.203,OAK,@,SDG,L 24-30,,,,,,,
57,1980,1980-11-16,11,27.266,RAM,@,NWE,W 17-14,,,,,,,
58,1980,1980-11-24,12,27.274,RAM,@,NOR,W 27-7,,,,,,,
59,1980,1980-11-30,13,27.280,RAM,,NYJ,W 38-13,,,,,,,
60,1980,1980-12-07,14,27.287,RAM,@,BUF,L 7-10,,,,,,,
61,1980,1980-12-15,15,27.295,RAM,,DAL,W 38-14,,,,,,,
62,1980,1980-12-21,16,27.301,RAM,,ATL,W 20-17,,,,,,,
63,1981,1981-11-29,13,28.278,OAK,@,SEA,W 32-31,,,,,,,
64,1981,1981-12-07,14,28.286,OAK,,PIT,W 30-27,,,,,,,
65,1981,1981-12-13,15,28.292,OAK,,CHI,L 6-23,,,,,,,
66,1981,1981-12-21,16,28.300,OAK,@,SDG,L 10-23,,,,,,,
