ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1976,1976-10-17,6,23.288,SEA,@,TAM,W 13-10,,,,,
2,1976,1976-10-24,7,23.295,SEA,,DET,L 14-41,,,,,
3,1976,1976-10-31,8,23.302,SEA,@,RAM,L 6-45,,,,,
4,1976,1976-11-07,9,23.309,SEA,,ATL,W 30-13,,,,,
5,1976,1976-11-14,10,23.316,SEA,@,MIN,L 21-27,,,,,
6,1976,1976-11-21,11,23.323,SEA,,NOR,L 27-51,,,,,
7,1976,1976-11-28,12,23.330,SEA,@,NYG,L 16-28,,,,,
8,1976,1976-12-05,13,23.337,SEA,,CHI,L 7-34,,,,,
9,1976,1976-12-12,14,23.344,SEA,@,PHI,L 10-27,,,,,
10,1977,1977-09-18,1,24.258,NYG,,WAS,W 20-17,,,,,
11,1977,1977-09-25,2,24.265,NYG,@,DAL,L 21-41,,,,,
12,1977,1977-10-02,3,24.272,NYG,@,ATL,L 3-17,,,,,
13,1977,1977-10-09,4,24.279,NYG,,PHI,L 10-28,,,,,
14,1977,1977-10-16,5,24.286,NYG,,SFO,W 20-17,,,,,
15,1977,1977-10-23,6,24.293,NYG,@,WAS,W 17-6,,,,,
16,1977,1977-10-31,7,24.301,NYG,@,STL,L 0-28,,,,,
17,1977,1977-11-06,8,24.307,NYG,,DAL,L 10-24,,,,,
18,1977,1977-11-13,9,24.314,NYG,@,TAM,W 10-0,,,,,
19,1977,1977-11-20,10,24.321,NYG,,CLE,L 7-21,,,,,
20,1977,1977-11-27,11,24.328,NYG,@,CIN,L 13-30,,,,,
21,1977,1977-12-04,12,24.335,NYG,,STL,W 27-7,,,,,
22,1977,1977-12-11,13,24.342,NYG,@,PHI,L 14-17,,,,,
23,1977,1977-12-18,14,24.349,NYG,,CHI,L 9-12,0,0,1,0,0
24,1978,1978-09-02,1,25.242,NYG,@,TAM,W 19-13,,,,,
25,1978,1978-09-10,2,25.250,NYG,,DAL,L 24-34,,,,,
26,1978,1978-09-17,3,25.257,NYG,,KAN,W 26-10,,,,,
27,1978,1978-09-24,4,25.264,NYG,,SFO,W 27-10,0,0,1,25,0
28,1978,1978-10-01,5,25.271,NYG,@,ATL,L 20-23,,,,,
29,1978,1978-10-08,6,25.278,NYG,@,DAL,L 3-24,,,,,
30,1978,1978-10-15,7,25.285,NYG,,TAM,W 17-14,,,,,
31,1978,1978-10-22,8,25.292,NYG,,WAS,W 17-6,0,0,1,52,0
32,1978,1978-10-29,9,25.299,NYG,@,NOR,L 17-28,,,,,
33,1978,1978-11-05,10,25.306,NYG,@,STL,L 10-20,,,,,
34,1978,1978-11-12,11,25.313,NYG,@,WAS,L 13-16,,,,,
35,1978,1978-11-19,12,25.320,NYG,,PHI,L 17-19,0,0,1,23,0
36,1978,1978-11-26,13,25.327,NYG,@,BUF,L 17-41,,,,,
37,1978,1978-12-03,14,25.334,NYG,,RAM,L 17-20,,,,,
38,1978,1978-12-10,15,25.341,NYG,,STL,W 17-0,,,,,
39,1978,1978-12-17,16,25.348,NYG,@,PHI,L 3-20,,,,,
40,1979,1979-09-02,1,26.242,NYG,@,PHI,L 17-23,,,,,
41,1979,1979-09-09,2,26.249,NYG,,STL,L 14-27,1,6,1,31,1
42,1979,1979-09-17,3,26.257,NYG,@,WAS,L 0-27,0,0,1,11,0
43,1979,1979-09-23,4,26.263,NYG,,PHI,L 13-17,,,,,
44,1979,1979-09-30,5,26.270,NYG,@,NOR,L 14-24,,,,,
