ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2016,2016-10-02,4,21.341,LAR,@,ARI,W 17-13,,0.0,0,0
2,2016,2016-10-09,5,21.348,LAR,,BUF,L 19-30,,0.0,0,0
3,2016,2016-10-16,6,21.355,LAR,@,DET,L 28-31,,0.0,0,0
4,2016,2016-10-23,7,21.362,LAR,,NYG,L 10-17,,0.0,0,0
5,2016,2016-11-06,8,22.010,LAR,,CAR,L 10-13,,0.0,0,0
6,2016,2016-11-13,9,22.017,LAR,@,NYJ,W 9-6,,0.0,0,0
7,2016,2016-11-20,10,22.024,LAR,,MIA,L 10-14,,0.0,0,0
8,2016,2016-11-27,11,22.031,LAR,@,NOR,L 21-49,,0.0,0,0
9,2016,2016-12-04,12,22.038,LAR,@,NWE,L 10-26,,0.0,0,0
10,2016,2016-12-11,13,22.045,LAR,,ATL,L 14-42,,0.0,0,0
11,2016,2016-12-15,14,22.049,LAR,@,SEA,L 3-24,,0.0,0,0
12,2017,2017-10-01,4,22.339,LAR,@,DAL,W 35-30,,0.0,0,0
13,2017,2017-10-08,5,22.346,LAR,,SEA,L 10-16,,0.0,0,1
14,2017,2017-10-15,6,22.353,LAR,@,JAX,W 27-17,,0.0,0,0
15,2017,2017-10-22,7,22.360,LAR,,ARI,W 33-0,,0.0,1,0
16,2017,2017-11-05,8,23.009,LAR,@,NYG,W 51-17,,0.0,2,0
17,2017,2017-11-12,9,23.016,LAR,,HOU,W 33-7,,0.0,0,0
18,2017,2017-11-19,10,23.023,LAR,@,MIN,L 7-24,,0.0,0,0
19,2017,2017-11-26,11,23.030,LAR,,NOR,W 26-20,,0.0,0,0
20,2017,2017-12-03,12,23.037,LAR,@,ARI,W 32-16,,0.0,0,0
21,2017,2017-12-10,13,23.044,LAR,,PHI,L 35-43,,0.0,0,0
22,2017,2017-12-17,14,23.051,LAR,@,SEA,W 42-7,,0.0,1,0
23,2017,2017-12-24,15,23.058,LAR,@,TEN,W 27-23,,0.0,0,1
24,2018,2018-09-10,1,23.318,LAR,@,OAK,W 33-13,,0.0,3,0
25,2018,2018-09-16,2,23.324,LAR,,ARI,W 34-0,,0.0,4,1
26,2018,2018-09-23,3,23.331,LAR,,LAC,W 35-23,,0.0,3,0
27,2018,2018-09-27,4,23.335,LAR,,MIN,W 38-31,,0.0,5,1
