ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1968,1968-09-22,3,24.089,CIN,,BUF,W 34-23,1,6,1,17,1
2,1968,1968-12-08,14,24.166,CIN,@,NYJ,L 14-27,0,0,1,18,0
3,1969,1969-10-12,5,25.109,CIN,,NYJ,L 7-21,0,0,1,8,0
4,1970,1970-09-20,1,26.087,CIN,,OAK,W 31-21,,,,,
5,1970,1970-09-27,2,26.094,CIN,@,DET,L 3-38,,,,,
6,1970,1970-10-04,3,26.101,CIN,,HOU,L 13-20,,,,,
7,1970,1970-10-11,4,26.108,CIN,@,CLE,L 27-30,,,,,
8,1970,1970-10-18,5,26.115,CIN,,KAN,L 19-27,,,,,
9,1970,1970-10-25,6,26.122,CIN,@,WAS,L 0-20,,,,,
10,1970,1970-11-02,7,26.130,CIN,@,PIT,L 10-21,,,,,
11,1970,1970-11-08,8,26.136,CIN,@,BUF,W 43-14,,,,,
12,1970,1970-11-15,9,26.143,CIN,,CLE,W 14-10,,,,,
13,1970,1970-11-22,10,26.150,CIN,,PIT,W 34-7,,,,,
14,1970,1970-11-29,11,26.157,CIN,,NOR,W 26-6,,,,,
15,1970,1970-12-06,12,26.164,CIN,@,SDG,W 17-14,0,0,1,2,0
16,1970,1970-12-13,13,26.171,CIN,@,HOU,W 30-20,,,,,
17,1970,1970-12-20,14,26.178,CIN,,BOS,W 45-7,,,,,
18,1971,1971-09-19,1,27.086,CIN,,PHI,W 37-14,,,,,
19,1971,1971-09-26,2,27.093,CIN,@,PIT,L 10-21,,,,,
20,1971,1971-10-03,3,27.100,CIN,@,GNB,L 17-20,0,0,1,0,0
21,1971,1971-10-10,4,27.107,CIN,,MIA,L 13-23,,,,,
22,1971,1971-10-17,5,27.114,CIN,,CLE,L 24-27,,,,,
23,1971,1971-10-24,6,27.121,CIN,@,OAK,L 27-31,,,,,
24,1971,1971-10-31,7,27.128,CIN,@,HOU,L 6-10,,,,,
25,1971,1971-11-07,8,27.135,CIN,,ATL,L 6-9,,,,,
26,1971,1971-11-14,9,27.142,CIN,@,DEN,W 24-10,0,0,1,11,0
27,1971,1971-11-21,10,27.149,CIN,,HOU,W 28-13,,,,,
28,1971,1971-11-28,11,27.156,CIN,,SDG,W 31-0,1,6,2,30,1
29,1971,1971-12-05,12,27.163,CIN,@,CLE,L 27-31,0,0,2,12,0
30,1971,1971-12-12,13,27.170,CIN,,PIT,L 13-21,,,,,
31,1971,1971-12-19,14,27.177,CIN,@,NYJ,L 21-35,,,,,
32,1972,1972-09-17,1,28.084,CIN,@,NWE,W 31-7,,,,,
33,1972,1972-09-24,2,28.091,CIN,,PIT,W 15-10,,,,,
34,1972,1972-10-01,3,28.098,CIN,@,CLE,L 6-27,,,,,
35,1972,1972-10-08,4,28.105,CIN,,DEN,W 21-10,,,,,
36,1972,1972-10-15,5,28.112,CIN,@,KAN,W 23-16,,,,,
37,1972,1972-10-22,6,28.119,CIN,@,RAM,L 12-15,,,,,
38,1972,1972-10-29,7,28.126,CIN,,HOU,W 30-7,,,,,
39,1972,1972-11-05,8,28.133,CIN,@,PIT,L 17-40,,,,,
40,1972,1972-11-12,9,28.140,CIN,,OAK,L 14-20,,,,,
41,1972,1972-11-19,10,28.147,CIN,,BAL,L 19-20,,,,,
42,1972,1972-11-26,11,28.154,CIN,@,CHI,W 13-3,,,,,
43,1972,1972-12-03,12,28.161,CIN,,NYG,W 13-10,,,,,
44,1972,1972-12-09,13,28.167,CIN,,CLE,L 24-27,,,,,
45,1972,1972-12-17,14,28.175,CIN,@,HOU,W 61-17,0,0,1,8,0
46,1973,1973-09-16,1,29.083,CIN,@,DEN,L 10-28,,,,,
47,1973,1973-09-23,2,29.090,CIN,,HOU,W 24-10,0,0,1,0,0
48,1973,1973-09-30,3,29.097,CIN,@,SDG,W 20-13,,,,,
49,1973,1973-10-07,4,29.104,CIN,@,CLE,L 10-17,,,,,
50,1973,1973-10-14,5,29.111,CIN,,PIT,W 19-7,,,,,
51,1973,1973-10-21,6,29.118,CIN,,KAN,W 14-6,,,,,
52,1973,1973-10-28,7,29.125,CIN,@,PIT,L 13-20,,,,,
53,1973,1973-11-04,8,29.132,CIN,@,DAL,L 10-38,,,,,
54,1973,1973-11-11,9,29.139,CIN,@,BUF,W 16-13,0,0,1,4,0
55,1973,1973-11-18,10,29.146,CIN,,NYJ,W 20-14,0,0,1,0,0
56,1973,1973-11-25,11,29.153,CIN,,STL,W 42-24,,,,,
57,1973,1973-12-02,12,29.160,CIN,,MIN,W 27-0,,,,,
58,1973,1973-12-09,13,29.167,CIN,,CLE,W 34-17,,,,,
59,1973,1973-12-16,14,29.174,CIN,@,HOU,W 27-24,,,,,
60,1974,1974-09-15,1,30.082,CIN,,CLE,W 33-7,0,0,1,34,0
61,1974,1974-09-22,2,30.089,CIN,,SDG,L 17-20,,,,,
62,1974,1974-09-29,3,30.096,CIN,@,SFO,W 21-3,,,,,
63,1974,1974-10-06,4,30.103,CIN,,WAS,W 28-17,,,,,
64,1974,1974-10-13,5,30.110,CIN,@,CLE,W 34-24,,,,,
65,1974,1974-10-20,6,30.117,CIN,@,OAK,L 27-30,,,,,
66,1974,1974-10-27,7,30.124,CIN,,HOU,L 21-34,,,,,
67,1974,1974-11-03,8,30.131,CIN,@,BAL,W 24-14,,,,,
68,1974,1974-11-10,9,30.138,CIN,,PIT,W 17-10,,,,,
69,1974,1974-11-17,10,30.145,CIN,@,HOU,L 3-20,,,,,
70,1974,1974-11-24,11,30.152,CIN,,KAN,W 33-6,,,,,
71,1974,1974-12-02,12,30.160,CIN,@,MIA,L 3-24,,,,,
72,1974,1974-12-08,13,30.166,CIN,,DET,L 19-23,,,,,
73,1974,1974-12-14,14,30.172,CIN,@,PIT,L 3-27,,,,,
74,1975,1975-09-21,1,31.088,CIN,,CLE,W 24-17,,,,,
75,1975,1975-09-28,2,31.095,CIN,@,NOR,W 21-0,,,,,
76,1975,1975-10-05,3,31.102,CIN,@,HOU,W 21-19,,,,,
77,1975,1975-10-12,4,31.109,CIN,,NWE,W 27-10,,,,,
78,1975,1975-10-19,5,31.116,CIN,,OAK,W 14-10,,,,,
79,1975,1975-10-26,6,31.123,CIN,@,ATL,W 21-14,,,,,
80,1975,1975-11-02,7,31.130,CIN,,PIT,L 24-30,,,,,
81,1975,1975-11-09,8,31.137,CIN,@,DEN,W 17-16,,,,,
82,1975,1975-11-17,9,31.145,CIN,,BUF,W 33-24,,,,,
83,1975,1975-11-23,10,31.151,CIN,@,CLE,L 23-35,,,,,
84,1975,1975-11-30,11,31.158,CIN,,HOU,W 23-19,,,,,
85,1975,1975-12-07,12,31.165,CIN,@,PHI,W 31-0,,,,,
86,1975,1975-12-13,13,31.171,CIN,@,PIT,L 14-35,,,,,
87,1975,1975-12-21,14,31.179,CIN,,SDG,W 47-17,,,,,
88,1976,1976-09-12,1,32.079,STL,@,SEA,W 30-24,,,,,
89,1976,1976-09-19,2,32.086,STL,,GNB,W 29-0,,,,,
90,1976,1976-09-26,3,32.093,STL,@,SDG,L 24-43,,,,,
91,1976,1976-10-03,4,32.100,STL,,NYG,W 27-21,,,,,
