ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
79,1999,1999-11-21,10,26.309,ARI,,DAL,W 13-9,,6,20,3.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,2,54,27.00,0,0,0
80,1999,1999-11-28,11,26.316,ARI,@,NYG,W 34-24,,16,37,2.31,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,2,42,21.00,0,1,6
81,1999,1999-12-05,12,26.323,ARI,,PHI,W 21-17,,4,8,2.00,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,,,3,85,28.33,0,0,0
82,1999,1999-12-12,13,26.330,ARI,@,WAS,L 3-28,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,3,114,38.00,0,0,0
83,1999,1999-12-19,14,26.337,ARI,,BUF,L 21-31,,8,24,3.00,2,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,6,129,21.50,0,2,12
84,1999,1999-12-26,15,26.344,ARI,@,ATL,L 14-37,*,14,39,2.79,2,2,1,-2,-2.00,0,50.0%,-1.00,0,0,,0,0,0,,0,0,,,6,104,17.33,0,2,12
85,1999,2000-01-02,16,26.351,ARI,@,GNB,L 24-49,*,17,64,3.76,1,3,3,35,11.67,0,100.0%,11.67,0,0,,0,0,0,,0,0,,,4,81,20.25,0,1,6
86,2000,2000-09-17,3,27.245,DET,,TAM,L 10-31,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
87,2000,2000-09-24,4,27.252,DET,@,CHI,W 21-14,,2,7,3.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
88,2000,2000-10-01,5,27.259,DET,,MIN,L 24-31,,4,1,0.25,1,3,3,37,12.33,0,100.0%,12.33,0,0,,0,0,0,,,,,,0,0,,0,1,6
89,2000,2000-10-08,6,27.266,DET,,GNB,W 31-24,,1,0,0.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
90,2000,2000-10-19,7,27.277,DET,@,TAM,W 28-14,,3,24,8.00,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
91,2000,2000-10-29,8,27.287,DET,@,IND,L 18-30,,3,29,9.67,1,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
92,2000,2000-11-05,9,27.294,DET,,MIA,L 8-23,,0,0,,0,3,2,8,4.00,0,66.7%,2.67,0,0,,0,0,0,,,,,,0,0,,0,0,0
93,2000,2000-11-12,10,27.301,DET,,ATL,W 13-10,,4,5,1.25,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
94,2000,2000-11-19,11,27.308,DET,@,NYG,W 31-21,,8,20,2.50,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
95,2000,2000-11-30,13,27.319,DET,@,MIN,L 17-24,,1,3,3.00,0,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
96,2000,2000-12-10,14,27.329,DET,@,GNB,L 13-26,,1,2,2.00,0,5,3,5,1.67,0,60.0%,1.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
97,2000,2000-12-17,15,27.336,DET,@,NYJ,W 10-7,,3,34,11.33,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
98,2000,2000-12-24,16,27.343,DET,,CHI,L 20-23,,1,2,2.00,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
