ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1980,1980-09-07,1,22.158,CIN,,TAM,L 12-17,,,,,
2,1980,1980-09-14,2,22.165,CIN,@,MIA,L 16-17,,,,,
3,1980,1980-09-21,3,22.172,CIN,,PIT,W 30-28,,,,,
4,1980,1980-09-28,4,22.179,CIN,,HOU,L 10-13,1,8,8.00,0,0.0
5,1980,1980-10-05,5,22.186,CIN,@,GNB,L 9-14,,,,,
6,1980,1980-10-12,6,22.193,CIN,@,PIT,W 17-16,,,,,
7,1980,1980-10-19,7,22.200,CIN,,MIN,W 14-0,,,,,
8,1980,1980-10-26,8,22.207,CIN,@,HOU,L 3-23,,,,,
9,1980,1980-11-02,9,22.214,CIN,,SDG,L 14-31,,,,,
10,1980,1980-11-09,10,22.221,CIN,@,OAK,L 17-28,,,,,
11,1980,1980-11-16,11,22.228,CIN,,BUF,L 0-14,,,,,
12,1980,1980-11-23,12,22.235,CIN,@,CLE,L 7-31,1,0,0.00,0,0.0
13,1980,1980-11-30,13,22.242,CIN,@,KAN,W 20-6,,,,,
14,1980,1980-12-07,14,22.249,CIN,,BAL,W 34-33,,,,,
15,1980,1980-12-14,15,22.256,CIN,@,CHI,W 17-14,,,,,
16,1980,1980-12-21,16,22.263,CIN,,CLE,L 24-27,1,0,0.00,0,0.0
17,1982,1982-11-21,3,24.233,CIN,@,PHI,W 18-14,,,,,
18,1982,1982-11-28,4,24.240,CIN,,RAI,W 31-17,,,,,
19,1982,1982-12-05,5,24.247,CIN,@,BAL,W 20-17,,,,,
20,1982,1982-12-12,6,24.254,CIN,,CLE,W 23-10,,,,,
21,1982,1982-12-26,8,24.268,CIN,,SEA,W 24-10,,,,,
22,1983,1983-09-04,1,25.155,CIN,,RAI,L 10-20,,,,,
23,1983,1983-09-11,2,25.162,CIN,,BUF,L 6-10,,,,,
24,1983,1983-09-15,3,25.166,CIN,@,CLE,L 7-17,,,,,
25,1983,1983-10-02,5,25.183,CIN,,BAL,L 31-34,,,,,
26,1983,1983-10-10,6,25.191,CIN,,PIT,L 14-24,,,,,
27,1983,1983-10-16,7,25.197,CIN,@,DEN,L 17-24,,,,,
28,1983,1983-10-23,8,25.204,CIN,,CLE,W 28-21,,,,,
29,1983,1983-10-30,9,25.211,CIN,,GNB,W 34-14,,,,,
30,1983,1983-11-06,10,25.218,CIN,@,HOU,W 55-14,,,,,
31,1983,1983-11-13,11,25.225,CIN,@,KAN,L 15-20,,,,,
32,1983,1983-11-20,12,25.232,CIN,,HOU,W 38-10,,,,,
33,1983,1983-11-28,13,25.240,CIN,@,MIA,L 14-38,,,,,
34,1983,1983-12-04,14,25.246,CIN,@,PIT,W 23-10,,,,,
35,1983,1983-12-11,15,25.253,CIN,,DET,W 17-9,,,,,
36,1983,1983-12-17,16,25.259,CIN,@,MIN,L 14-20,,,,,
37,1984,1984-09-02,1,26.153,CIN,@,DEN,L 17-20,,,,,
38,1984,1984-09-09,2,26.160,CIN,,KAN,L 22-27,,,,,
39,1984,1984-09-16,3,26.167,CIN,@,NYJ,L 23-43,,,,,
40,1984,1984-09-23,4,26.174,CIN,,RAM,L 14-24,,,,,
41,1984,1984-10-01,5,26.182,CIN,@,PIT,L 17-38,,,,,
42,1984,1984-10-07,6,26.188,CIN,,HOU,W 13-3,,,,,
43,1984,1984-10-14,7,26.195,CIN,@,NWE,L 14-20,,,,,
44,1984,1984-10-21,8,26.202,CIN,,CLE,W 12-9,,,,,
45,1984,1984-10-28,9,26.209,CIN,@,HOU,W 31-13,,,,,
46,1984,1984-11-04,10,26.216,CIN,@,SFO,L 17-23,,,,,
47,1984,1984-11-11,11,26.223,CIN,,PIT,W 22-20,,,,,
48,1984,1984-11-18,12,26.230,CIN,,SEA,L 6-26,,,,,
49,1984,1984-11-25,13,26.237,CIN,,ATL,W 35-14,,,,,
50,1984,1984-12-02,14,26.244,CIN,@,CLE,W 20-17,,,,,
51,1984,1984-12-09,15,26.251,CIN,@,NOR,W 24-21,,,,,
52,1984,1984-12-16,16,26.258,CIN,,BUF,W 52-21,,,,,
53,1985,1985-09-08,1,27.159,CIN,,SEA,L 24-28,0,0,,0,1.0
54,1985,1985-09-15,2,27.166,CIN,@,STL,L 27-41,,,,,
55,1985,1985-09-22,3,27.173,CIN,,SDG,L 41-44,,,,,
56,1985,1985-09-30,4,27.181,CIN,@,PIT,W 37-24,,,,,
57,1985,1985-10-06,5,27.187,CIN,,NYJ,L 20-29,0,0,,0,0.5
58,1985,1985-10-13,6,27.194,CIN,,NYG,W 35-30,0,0,,0,2.0
59,1985,1985-10-20,7,27.201,CIN,@,HOU,L 27-44,,,,,
60,1985,1985-10-27,8,27.208,CIN,,PIT,W 26-21,,,,,
61,1985,1985-11-03,9,27.215,CIN,@,BUF,W 23-17,,,,,
62,1985,1985-11-10,10,27.222,CIN,,CLE,W 27-10,,,,,
