ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
17,1991,1991-09-01,1,26.109,PIT,,SDG,W 26-20,,0,0,,0,0,0,,0,0,0,,,,,,3,120,40.00,0
18,1991,1991-09-08,2,26.116,PIT,@,BUF,L 34-52,,0,0,,0,0,0,,0,0,0,,,,,,6,218,36.33,0
19,1991,1991-09-15,3,26.123,PIT,,NWE,W 20-6,,0,0,,0,0,0,,0,0,0,,,,,,4,143,35.75,0
20,1991,1991-09-22,4,26.130,PIT,@,PHI,L 14-23,,0,0,,0,0,0,,0,0,0,,,,,,6,265,44.17,0
21,1991,1991-10-06,5,26.144,PIT,@,IND,W 21-3,,0,0,,0,0,0,,0,0,0,,,,,,4,182,45.50,0
22,1991,1991-10-14,6,26.152,PIT,,NYG,L 20-23,,0,0,,0,0,0,,0,0,0,,,,,,6,245,40.83,0
23,1991,1991-10-20,7,26.158,PIT,,SEA,L 7-27,,0,0,,0,0,0,,0,0,0,,,,,,6,229,38.17,1
24,1991,1991-10-27,8,26.165,PIT,@,CLE,L 14-17,,0,0,,0,0,0,,0,0,0,,,,,,1,37,37.00,0
25,1991,1991-11-03,9,26.172,PIT,@,DEN,L 13-20,,0,0,,0,0,0,,0,0,0,,,,,,6,251,41.83,0
26,1991,1991-11-10,10,26.179,PIT,@,CIN,W 33-27,,0,0,,0,0,0,,0,0,0,,,,,,6,250,41.67,0
27,1991,1991-11-17,11,26.186,PIT,,WAS,L 14-41,,0,0,,0,0,0,,0,0,0,,,,,,5,182,36.40,0
28,1991,1991-11-24,12,26.193,PIT,,HOU,W 26-14,,0,0,,0,0,0,,0,0,0,,,,,,4,157,39.25,0
29,1991,1991-11-28,13,26.197,PIT,@,DAL,L 10-20,,2,0,0.00,0,0,0,,0,0,0,,,,,,4,154,38.50,0
30,1991,1991-12-08,14,26.207,PIT,@,HOU,L 6-31,,0,0,,0,0,0,,0,0,0,,,,,,6,262,43.67,0
31,1991,1991-12-15,15,26.214,PIT,,CIN,W 17-10,,2,-11,-5.50,0,0,0,,0,0,0,,,,,,1,54,54.00,0
32,1991,1991-12-22,16,26.221,PIT,,CLE,W 17-10,,0,0,,0,0,0,,0,0,0,,,,,,6,247,41.17,0
33,1992,1992-09-06,1,27.114,TAM,,PHO,W 23-7,,0,0,,0,0,0,,0,0,0,,0,,,,4,181,45.25,0
34,1992,1992-09-13,2,27.121,TAM,,GNB,W 31-3,,0,0,,0,0,0,,0,0,0,,0,,,,2,89,44.50,0
35,1992,1992-09-20,3,27.128,TAM,@,MIN,L 20-26,,0,0,,0,1,1,100.00,12,0,0,116.7,0,0,12.00,12.00,6,231,38.50,0
36,1992,1992-09-27,4,27.135,TAM,@,DET,W 27-23,,0,0,,0,0,0,,0,0,0,,0,,,,2,78,39.00,0
37,1992,1992-10-04,5,27.142,TAM,,IND,L 14-24,,0,0,,0,1,1,100.00,2,0,0,79.2,0,0,2.00,2.00,5,201,40.20,0
38,1992,1992-10-18,6,27.156,TAM,@,CHI,L 14-31,,1,7,7.00,0,0,0,,0,0,0,,0,,,,3,135,45.00,0
39,1992,1992-10-25,7,27.163,TAM,,DET,L 7-38,,0,0,,0,0,0,,0,0,0,,0,,,,5,187,37.40,0
40,1992,1992-11-01,8,27.170,TAM,@,NOR,L 21-23,,0,0,,0,0,0,,0,0,0,,0,,,,7,284,40.57,0
41,1992,1992-11-08,9,27.177,TAM,,MIN,L 7-35,,0,0,,0,0,0,,0,0,0,,0,,,,1,30,30.00,0
42,1992,1992-11-15,10,27.184,TAM,,CHI,W 20-17,,0,0,,0,0,0,,0,0,0,,0,,,,6,257,42.83,0
43,1992,1992-11-22,11,27.191,TAM,@,SDG,L 14-29,,0,0,,0,0,0,,0,0,0,,0,,,,6,234,39.00,0
44,1992,1992-11-29,12,27.198,TAM,@,GNB,L 14-19,,0,0,,0,0,0,,0,0,0,,0,,,,3,117,39.00,0
45,1992,1992-12-06,13,27.205,TAM,,RAM,L 27-31,,0,0,,0,0,0,,0,0,0,,0,,,,4,168,42.00,0
46,1992,1992-12-13,14,27.212,TAM,,ATL,L 7-35,,0,0,,0,0,0,,0,0,0,,0,,,,7,310,44.29,0
47,1992,1992-12-19,15,27.218,TAM,@,SFO,L 14-21,,0,0,,0,0,0,,0,0,0,,0,,,,6,223,37.17,0
48,1992,1992-12-27,16,27.226,TAM,@,PHO,W 7-3,,0,0,,0,0,0,,0,0,0,,0,,,,7,290,41.43,0
49,1993,1993-09-05,1,28.113,TAM,,KAN,L 3-27,,0,0,,0,0,0,,0,0,0,,,,,,6,241,40.17,0
50,1993,1993-09-12,2,28.120,TAM,@,NYG,L 7-23,,0,0,,0,0,0,,0,0,0,,,,,,6,264,44.00,0
51,1993,1993-09-26,3,28.134,TAM,@,CHI,L 17-47,,0,0,,0,0,0,,0,0,0,,,,,,5,215,43.00,0
52,1993,1993-10-03,4,28.141,TAM,,DET,W 27-10,,0,0,,0,0,0,,0,0,0,,,,,,6,279,46.50,0
53,1993,1993-10-10,5,28.148,TAM,@,MIN,L 0-15,,0,0,,0,0,0,,0,0,0,,,,,,6,247,41.17,0
54,1993,1993-10-24,6,28.162,TAM,,GNB,L 14-37,,0,0,,0,0,0,,0,0,0,,,,,,8,310,38.75,0
55,1993,1993-10-31,7,28.169,TAM,@,ATL,W 31-24,,0,0,,0,0,0,,0,0,0,,,,,,4,148,37.00,1
56,1993,1993-11-07,8,28.176,TAM,@,DET,L 0-23,,0,0,,0,0,0,,0,0,0,,,,,,8,358,44.75,0
57,1993,1993-11-14,9,28.183,TAM,,SFO,L 21-45,,0,0,,0,0,0,,0,0,0,,,,,,3,141,47.00,0
58,1993,1993-11-21,10,28.190,TAM,,MIN,W 23-10,,0,0,,0,0,0,,0,0,0,,,,,,5,190,38.00,0
59,1993,1993-11-28,11,28.197,TAM,@,GNB,L 10-13,,0,0,,0,0,0,,0,0,0,,,,,,10,336,33.60,0
60,1993,1993-12-05,12,28.204,TAM,,WAS,L 17-23,,0,0,,0,0,0,,0,0,0,,,,,,5,209,41.80,0
61,1993,1993-12-12,13,28.211,TAM,,CHI,W 13-10,,0,0,,0,0,0,,0,0,0,,,,,,5,191,38.20,0
62,1993,1993-12-19,14,28.218,TAM,@,RAI,L 20-27,,0,0,,0,0,0,,0,0,0,,,,,,4,151,37.75,0
63,1993,1993-12-26,15,28.225,TAM,@,DEN,W 17-10,,0,0,,0,0,0,,0,0,0,,,,,,8,354,44.25,0
64,1993,1994-01-02,16,28.232,TAM,,SDG,L 17-32,,0,0,,0,0,0,,0,0,0,,,,,,4,138,34.50,0
65,1994,1994-09-04,1,29.112,TAM,@,CHI,L 9-21,,0,0,,0,0,0,,0,0,0,,0,,,,5,186,37.20,0
66,1994,1994-09-11,2,29.119,TAM,,IND,W 24-10,,0,0,,0,0,0,,0,0,0,,0,,,,5,202,40.40,0
67,1994,1994-09-18,3,29.126,TAM,,NOR,L 7-9,,0,0,,0,0,0,,0,0,0,,0,,,,5,193,38.60,0
68,1994,1994-09-25,4,29.133,TAM,@,GNB,L 3-30,,0,0,,0,0,0,,0,0,0,,0,,,,2,89,44.50,0
69,1994,1994-10-02,5,29.140,TAM,,DET,W 24-14,,0,0,,0,0,0,,0,0,0,,0,,,,4,175,43.75,0
70,1994,1994-10-09,6,29.147,TAM,@,ATL,L 13-34,,0,0,,0,0,0,,0,0,0,,0,,,,5,186,37.20,0
71,1994,1994-10-23,7,29.161,TAM,@,SFO,L 16-41,,0,0,,0,1,1,100.00,21,0,0,118.7,0,0,21.00,21.00,6,209,34.83,0
72,1994,1994-10-30,8,29.168,TAM,,MIN,L 13-36,,0,0,,0,0,0,,0,0,0,,0,,,,2,89,44.50,0
73,1994,1994-11-06,9,29.175,TAM,,CHI,L 6-20,,0,0,,0,0,0,,0,0,0,,0,,,,6,226,37.67,0
74,1994,1994-11-13,10,29.182,TAM,@,DET,L 9-14,,0,0,,0,0,0,,0,0,0,,0,,,,2,82,41.00,0
75,1994,1994-11-20,11,29.189,TAM,@,SEA,L 21-22,,0,0,,0,0,0,,0,0,0,,0,,,,4,149,37.25,0
76,1994,1994-11-27,12,29.196,TAM,@,MIN,W 20-17,,0,0,,0,0,0,,0,0,0,,0,,,,6,220,36.67,0
77,1994,1994-12-04,13,29.203,TAM,,WAS,W 26-21,,0,0,,0,0,0,,0,0,0,,0,,,,5,221,44.20,0
78,1994,1994-12-11,14,29.210,TAM,,RAM,W 24-14,,0,0,,0,0,0,,0,0,0,,0,,,,6,237,39.50,0
79,1994,1994-12-18,15,29.217,TAM,@,WAS,W 17-14,,0,0,,0,0,0,,0,0,0,,0,,,,4,126,31.50,0
80,1994,1994-12-24,16,29.223,TAM,,GNB,L 19-34,,0,0,,0,0,0,,0,0,0,,0,,,,5,210,42.00,0
81,1995,1995-09-03,1,30.111,ATL,,CAR,W 23-20,,0,0,,0,0,0,,0,0,0,,,,,,7,285,40.71,0
82,1995,1995-09-10,2,30.118,ATL,@,SFO,L 10-41,,0,0,,0,0,0,,0,0,0,,,,,,5,232,46.40,0
83,1995,1995-09-17,3,30.125,ATL,@,NOR,W 27-24,,0,0,,0,0,0,,0,0,0,,,,,,5,187,37.40,0
84,1995,1995-09-24,4,30.132,ATL,,NYJ,W 13-3,,0,0,,0,0,0,,0,0,0,,,,,,4,139,34.75,0
85,1995,1995-10-01,5,30.139,ATL,,NWE,W 30-17,,0,0,,0,0,0,,0,0,0,,,,,,3,127,42.33,0
86,1995,1995-10-12,6,30.150,ATL,@,STL,L 19-21,,0,0,,0,0,0,,0,0,0,,,,,,6,275,45.83,0
87,1995,1995-10-22,7,30.160,ATL,@,TAM,W 24-21,,0,0,,0,0,0,,0,0,0,,,,,,5,202,40.40,0
88,1995,1995-10-29,8,30.167,ATL,,DAL,L 13-28,,0,0,,0,0,0,,0,0,0,,,,,,2,87,43.50,0
89,1995,1995-11-05,9,30.174,ATL,,DET,W 34-22,,0,0,,0,0,0,,0,0,0,,,,,,2,75,37.50,0
90,1995,1995-11-12,10,30.181,ATL,@,BUF,L 17-23,,0,0,,0,0,0,,0,0,0,,,,,,5,196,39.20,0
91,1995,1995-11-19,11,30.188,ATL,,STL,W 31-6,,0,0,,0,0,0,,0,0,0,,,,,,4,171,42.75,0
92,1995,1995-11-26,12,30.195,ATL,@,ARI,L 37-40,,1,0,0.00,0,0,0,,0,0,0,,,,,,6,274,45.67,0
93,1995,1995-12-03,13,30.202,ATL,@,MIA,L 20-21,,0,0,,0,0,0,,0,0,0,,,,,,3,105,35.00,0
94,1995,1995-12-10,14,30.209,ATL,,NOR,W 19-14,,0,0,,0,0,0,,0,0,0,,,,,,4,149,37.25,0
95,1995,1995-12-17,15,30.216,ATL,@,CAR,L 17-21,,0,0,,0,0,0,,0,0,0,,,,,,3,117,39.00,0
96,1995,1995-12-24,16,30.223,ATL,,SFO,W 28-27,,0,0,,0,0,0,,0,0,0,,,,,,3,138,46.00,0
97,1996,1996-09-01,1,31.109,ATL,@,CAR,L 6-29,,0,0,,0,0,0,,0,0,0,,,,,,5,224,44.80,0
98,1996,1996-09-08,2,31.116,ATL,,MIN,L 17-23,,0,0,,0,0,0,,0,0,0,,,,,,4,174,43.50,0
99,1996,1996-09-22,3,31.130,ATL,,PHI,L 18-33,,0,0,,0,0,0,,0,0,0,,,,,,6,250,41.67,0
100,1996,1996-09-29,4,31.137,ATL,@,SFO,L 17-39,,0,0,,0,0,0,,0,0,0,,,,,,4,150,37.50,0
101,1996,1996-10-06,5,31.144,ATL,@,DET,L 24-28,,0,0,,0,0,0,,0,0,0,,,,,,7,319,45.57,0
102,1996,1996-10-13,6,31.151,ATL,,HOU,L 13-23,,0,0,,0,0,0,,0,0,0,,,,,,6,186,31.00,0
103,1996,1996-10-20,7,31.158,ATL,@,DAL,L 28-32,,0,0,,0,0,0,,0,0,0,,,,,,3,132,44.00,0
104,1996,1996-10-27,8,31.165,ATL,,PIT,L 17-20,,0,0,,0,0,0,,0,0,0,,,,,,4,200,50.00,0
105,1996,1996-11-03,9,31.172,ATL,,CAR,W 20-17,,0,0,,0,0,0,,0,0,0,,,,,,9,376,41.78,0
106,1996,1996-11-10,10,31.179,ATL,@,STL,L 16-59,,0,0,,0,0,0,,0,0,0,,,,,,6,248,41.33,0
107,1996,1996-11-17,11,31.186,ATL,,NOR,W 17-15,,0,0,,0,0,0,,0,0,0,,,,,,3,119,39.67,0
108,1996,1996-11-24,12,31.193,ATL,@,CIN,L 31-41,,0,0,,0,0,0,,0,0,0,,,,,,3,124,41.33,0
109,1996,1996-12-02,13,31.201,ATL,,SFO,L 10-34,,0,0,,0,0,0,,0,0,0,,,,,,5,220,44.00,0
110,1996,1996-12-08,14,31.207,ATL,@,NOR,W 31-15,,0,0,,0,0,0,,0,0,0,,,,,,4,173,43.25,0
111,1996,1996-12-15,15,31.214,ATL,,STL,L 27-34,,0,0,,0,0,0,,0,0,0,,,,,,2,82,41.00,0
112,1996,1996-12-22,16,31.221,ATL,@,JAX,L 17-19,,0,0,,0,0,0,,0,0,0,,,,,,4,175,43.75,0
113,1997,1997-08-31,1,32.108,ATL,@,DET,L 17-28,,0,0,,0,0,0,,0,0,0,,,,,,8,327,40.88,0
114,1997,1997-09-07,2,32.115,ATL,,CAR,L 6-9,,0,0,,0,0,0,,0,0,0,,,,,,8,354,44.25,0
115,1997,1997-09-14,3,32.122,ATL,,OAK,L 31-36,,0,0,,0,0,0,,0,0,0,,,,,,5,184,36.80,0
116,1997,1997-09-21,4,32.129,ATL,@,SFO,L 7-34,,0,0,,0,0,0,,0,0,0,,,,,,9,368,40.89,0
117,1997,1997-09-28,5,32.136,ATL,,DEN,L 21-29,,0,0,,0,0,0,,0,0,0,,,,,,7,297,42.43,0
118,1997,1997-10-12,6,32.150,ATL,@,NOR,W 23-17,,0,0,,0,0,0,,0,0,0,,,,,,6,252,42.00,0
119,1997,1997-10-19,7,32.157,ATL,,SFO,L 28-35,,0,0,,0,0,0,,0,0,0,,,,,,5,229,45.80,0
120,1997,1997-10-26,8,32.164,ATL,@,CAR,L 12-21,,0,0,,0,0,0,,0,0,0,,,,,,7,242,34.57,0
121,1997,1997-11-02,9,32.171,ATL,,STL,W 34-31,,0,0,,0,0,0,,0,0,0,,,,,,4,168,42.00,0
122,1997,1997-11-09,10,32.178,ATL,,TAM,L 10-31,,0,0,,0,0,0,,0,0,0,,,,,,5,161,32.20,0
123,1997,1997-11-16,11,32.185,ATL,@,STL,W 27-21,,0,0,,0,0,0,,0,0,0,,,,,,3,119,39.67,0
124,1997,1997-11-23,12,32.192,ATL,,NOR,W 20-3,,0,0,,0,0,0,,0,0,0,,,,,,6,199,33.17,0
125,1997,1997-11-30,13,32.199,ATL,@,SEA,W 24-17,,0,0,,0,0,0,,0,0,0,,,,,,5,183,36.60,0
126,1997,1997-12-07,14,32.206,ATL,@,SDG,W 14-3,,0,0,,0,0,0,,0,0,0,,,,,,5,191,38.20,0
127,1997,1997-12-14,15,32.213,ATL,,PHI,W 20-17,,0,0,,0,0,0,,0,0,0,,,,,,4,155,38.75,0
128,1997,1997-12-21,16,32.220,ATL,@,ARI,L 26-29,,0,0,,0,0,0,,0,0,0,,,,,,2,69,34.50,0
129,1998,1998-09-06,1,33.114,ATL,@,CAR,W 19-14,,0,0,,0,0,0,,0,0,0,,0,0,,,7,276,39.43,0
130,1998,1998-09-13,2,33.121,ATL,,PHI,W 17-12,,0,0,,0,0,0,,0,0,0,,0,0,,,6,214,35.67,0
131,1998,1998-09-27,3,33.135,ATL,@,SFO,L 20-31,,0,0,,0,0,0,,0,0,0,,0,0,,,7,280,40.00,0
132,1998,1998-10-04,4,33.142,ATL,,CAR,W 51-23,,0,0,,0,0,0,,0,0,0,,0,0,,,4,155,38.75,0
133,1998,1998-10-11,5,33.149,ATL,@,NYG,W 34-20,,0,0,,0,0,0,,0,0,0,,0,0,,,6,206,34.33,0
134,1998,1998-10-18,6,33.156,ATL,,NOR,W 31-23,,0,0,,0,0,0,,0,0,0,,0,0,,,4,169,42.25,0
135,1998,1998-10-25,7,33.163,ATL,@,NYJ,L 3-28,,0,0,,0,0,0,,0,0,0,,0,0,,,5,205,41.00,0
136,1998,1998-11-01,8,33.170,ATL,,STL,W 37-15,,0,0,,0,0,0,,0,0,0,,0,0,,,1,53,53.00,0
137,1998,1998-11-08,9,33.177,ATL,@,NWE,W 41-10,,0,0,,0,0,0,,0,0,0,,0,0,,,3,133,44.33,0
138,1998,1998-11-15,10,33.184,ATL,,SFO,W 31-19,,0,0,,0,0,0,,0,0,0,,0,0,,,5,212,42.40,0
139,1998,1998-11-22,11,33.191,ATL,,CHI,W 20-13,,0,0,,0,0,0,,0,0,0,,0,0,,,4,153,38.25,0
140,1998,1998-11-29,12,33.198,ATL,@,STL,W 21-10,,0,0,,0,0,0,,0,0,0,,0,0,,,7,297,42.43,0
141,1998,1998-12-06,13,33.205,ATL,,IND,W 28-21,,0,0,,0,0,0,,0,0,0,,0,0,,,3,139,46.33,0
142,1998,1998-12-13,14,33.212,ATL,@,NOR,W 27-17,,0,0,,0,0,0,,0,0,0,,0,0,,,4,151,37.75,0
143,1998,1998-12-20,15,33.219,ATL,@,DET,W 24-17,,0,0,,0,0,0,,0,0,0,,0,0,,,6,234,39.00,0
144,1998,1998-12-27,16,33.226,ATL,,MIA,W 38-16,,0,0,,0,0,0,,0,0,0,,0,0,,,2,86,43.00,0
145,1999,1999-09-12,1,34.120,ATL,,MIN,L 14-17,,0,0,,0,0,0,,0,0,0,,,,,,2,88,44.00,0
146,1999,1999-09-20,2,34.128,ATL,@,DAL,L 7-24,,0,0,,0,0,0,,0,0,0,,,,,,7,284,40.57,0
147,1999,1999-09-26,3,34.134,ATL,@,STL,L 7-35,,0,0,,0,0,0,,0,0,0,,,,,,4,157,39.25,0
148,1999,1999-10-03,4,34.141,ATL,,BAL,L 13-19,,0,0,,0,0,0,,0,0,0,,,,,,6,255,42.50,0
149,1999,1999-10-10,5,34.148,ATL,@,NOR,W 20-17,,0,0,,0,0,0,,0,0,0,,,,,,6,241,40.17,0
150,1999,1999-10-17,6,34.155,ATL,,STL,L 13-41,,0,0,,0,0,0,,0,0,0,,,,,,5,199,39.80,0
151,1999,1999-10-25,7,34.163,ATL,@,PIT,L 9-13,,0,0,,0,0,0,,0,0,0,,,,,,6,223,37.17,0
152,1999,1999-10-31,8,34.169,ATL,,CAR,W 27-20,,0,0,,0,0,0,,0,0,0,,,,,,6,236,39.33,0
153,1999,1999-11-07,9,34.176,ATL,,JAX,L 7-30,,0,0,,0,0,0,,0,0,0,,,,,,6,221,36.83,0
154,1999,1999-11-21,10,34.190,ATL,@,TAM,L 10-19,,0,0,,0,0,0,,0,0,0,,,,,,6,245,40.83,0
155,1999,1999-11-28,11,34.197,ATL,@,CAR,L 28-34,,0,0,,0,0,0,,0,0,0,,,,,,6,232,38.67,0
156,1999,1999-12-05,12,34.204,ATL,,NOR,W 35-12,,0,0,,0,0,0,,0,0,0,,,,,,3,125,41.67,0
157,1999,1999-12-12,13,34.211,ATL,@,SFO,L 7-26,,0,0,,0,0,0,,0,0,0,,,,,,8,300,37.50,0
158,1999,1999-12-19,14,34.218,ATL,@,TEN,L 17-30,,0,0,,0,0,0,,0,0,0,,,,,,4,169,42.25,0
159,1999,1999-12-26,15,34.225,ATL,,ARI,W 37-14,,0,0,,0,0,0,,0,0,0,,,,,,2,87,43.50,0
160,1999,2000-01-03,16,34.233,ATL,,SFO,W 34-29,,0,0,,0,0,0,,0,0,0,,,,,,3,101,33.67,0
161,2000,2000-09-03,1,35.111,ATL,,SFO,W 36-28,,0,0,,0,0,0,,0,0,0,,,,,,2,95,47.50,0
162,2000,2000-09-10,2,35.118,ATL,@,DEN,L 14-42,,0,0,,0,0,0,,0,0,0,,,,,,7,272,38.86,0
163,2000,2000-09-17,3,35.125,ATL,@,CAR,W 15-10,,0,0,,0,0,0,,0,0,0,,,,,,6,257,42.83,0
164,2000,2000-09-24,4,35.132,ATL,,STL,L 20-41,,0,0,,0,0,0,,0,0,0,,,,,,5,207,41.40,0
165,2000,2000-10-01,5,35.139,ATL,@,PHI,L 10-38,,0,0,,0,0,0,,0,0,0,,,,,,8,296,37.00,0
166,2000,2000-10-08,6,35.146,ATL,,NYG,L 6-13,,0,0,,0,0,0,,0,0,0,,,,,,5,183,36.60,0
167,2000,2000-10-15,7,35.153,ATL,@,STL,L 29-45,,0,0,,0,0,0,,0,0,0,,,,,,5,213,42.60,0
168,2000,2000-10-22,8,35.160,ATL,,NOR,L 19-21,,0,0,,0,0,0,,0,0,0,,,,,,4,176,44.00,0
169,2000,2000-10-29,9,35.167,ATL,,CAR,W 13-12,,0,0,,0,0,0,,0,0,0,,,,,,3,120,40.00,0
170,2000,2000-11-05,10,35.174,ATL,,TAM,L 14-27,,0,0,,0,0,0,,0,0,0,,,,,,4,177,44.25,1
171,2000,2000-11-12,11,35.181,ATL,@,DET,L 10-13,,0,0,,0,0,0,,0,0,0,,,,,,10,439,43.90,0
172,2000,2000-11-19,12,35.188,ATL,@,SFO,L 6-16,,0,0,,0,0,0,,0,0,0,,,,,,5,222,44.40,0
173,2000,2000-11-26,13,35.195,ATL,@,OAK,L 14-41,,0,0,,0,0,0,,0,0,0,,,,,,8,313,39.13,0
174,2000,2000-12-03,14,35.202,ATL,,SEA,L 10-30,,0,0,,0,0,0,,0,0,0,,,,,,3,109,36.33,0
175,2000,2000-12-17,15,35.216,ATL,@,NOR,L 7-23,,0,0,,0,0,0,,0,0,0,,,,,,7,281,40.14,0
176,2000,2000-12-24,16,35.223,ATL,,KAN,W 29-13,,0,0,,0,0,0,,0,0,0,,,,,,2,87,43.50,0
177,2001,2001-09-09,1,36.117,KAN,,OAK,L 24-27,,0,0,,0,0,0,,0,0,0,,,,,,5,237,47.40,0
178,2001,2001-09-23,2,36.131,KAN,,NYG,L 3-13,,0,0,,0,0,0,,0,0,0,,,,,,6,262,43.67,0
179,2001,2001-09-30,3,36.138,KAN,@,WAS,W 45-13,,0,0,,0,0,0,,0,0,0,,,,,,3,102,34.00,0
180,2001,2001-10-07,4,36.145,KAN,@,DEN,L 6-20,,0,0,,0,0,0,,0,0,0,,,,,,4,185,46.25,0
181,2001,2001-10-14,5,36.152,KAN,,PIT,L 17-20,,0,0,,0,0,0,,0,0,0,,,,,,7,294,42.00,0
182,2001,2001-10-21,6,36.159,KAN,@,ARI,L 16-24,,0,0,,0,0,0,,0,0,0,,,,,,5,214,42.80,0
183,2001,2001-10-25,7,36.163,KAN,,IND,L 28-35,,0,0,,0,0,0,,0,0,0,,,,,,6,244,40.67,0
184,2001,2001-11-04,8,36.173,KAN,@,SDG,W 25-20,,0,0,,0,0,0,,0,0,0,,,,,,6,217,36.17,0
185,2001,2001-11-11,9,36.180,KAN,@,NYJ,L 7-27,,0,0,,0,0,0,,0,0,0,,,,,,6,234,39.00,0
186,2001,2001-11-25,10,36.194,KAN,,SEA,W 19-7,,0,0,,0,0,0,,0,0,0,,,,,,4,159,39.75,0
187,2001,2001-11-29,11,36.198,KAN,,PHI,L 10-23,,0,0,,0,0,0,,0,0,0,,,,,,5,186,37.20,0
188,2001,2001-12-09,12,36.208,KAN,@,OAK,L 26-28,,0,0,,0,0,0,,0,0,0,,,,,,4,153,38.25,0
189,2001,2001-12-16,13,36.215,KAN,,DEN,W 26-23,,0,0,,0,0,0,,0,0,0,,,,,,1,50,50.00,0
190,2001,2001-12-23,14,36.222,KAN,,SDG,W 20-17,,0,0,,0,0,0,,0,0,0,,,,,,2,80,40.00,0
191,2001,2001-12-30,15,36.229,KAN,@,JAX,W 30-26,,1,-10,-10.00,0,0,0,,0,0,0,,,,,,3,121,40.33,0
192,2001,2002-01-06,16,36.236,KAN,@,SEA,L 18-21,,0,0,,0,0,0,,0,0,0,,,,,,6,238,39.67,0
193,2002,2002-09-08,1,37.116,KAN,@,CLE,W 40-39,,0,0,,0,0,0,,0,0,0,,,,,,4,164,41.00,0
194,2002,2002-09-15,2,37.123,KAN,,JAX,L 16-23,,0,0,,0,0,0,,0,0,0,,,,,,4,174,43.50,0
195,2002,2002-09-22,3,37.130,KAN,@,NWE,L 38-41,,0,0,,0,0,0,,0,0,0,,,,,,4,162,40.50,0
196,2002,2002-09-29,4,37.137,KAN,,MIA,W 48-30,,0,0,,0,0,0,,0,0,0,,,,,,5,206,41.20,0
197,2002,2002-10-06,5,37.144,KAN,@,NYJ,W 29-25,,0,0,,0,0,0,,0,0,0,,,,,,2,53,26.50,0
198,2002,2002-10-13,6,37.151,KAN,@,SDG,L 34-35,,0,0,,0,0,0,,0,0,0,,,,,,5,214,42.80,0
199,2002,2002-10-20,7,37.158,KAN,,DEN,L 34-37,,0,0,,0,0,0,,0,0,0,,,,,,4,150,37.50,1
200,2002,2002-10-27,8,37.165,KAN,,OAK,W 20-10,,0,0,,0,0,0,,0,0,0,,,,,,3,116,38.67,0
