ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1991,1991-09-01,1,23.215,PHO,@,RAM,W 24-14,,0,0,0.0,1,0,0
2,1991,1991-09-08,2,23.222,PHO,@,PHI,W 26-10,,0,0,0.0,1,5,0
3,1991,1991-09-15,3,23.229,PHO,@,WAS,L 0-34,,,,,,,
4,1991,1991-09-22,4,23.236,PHO,,DAL,L 9-17,,,,,,,
5,1991,1991-09-29,5,23.243,PHO,,NWE,W 24-10,,,,,,,
6,1991,1991-10-06,6,23.250,PHO,@,NYG,L 9-20,,,,,,,
7,1991,1991-10-13,7,23.257,PHO,@,MIN,L 7-34,,,,,,,
8,1991,1991-10-20,8,23.264,PHO,,ATL,W 16-10,,,,,,,
9,1991,1991-10-27,9,23.271,PHO,,MIN,L 0-28,,,,,,,
10,1991,1991-11-03,10,23.278,PHO,@,DAL,L 7-27,,0,0,0.0,1,0,0
11,1991,1991-11-10,11,23.285,PHO,,NYG,L 14-21,,,,,,,
12,1991,1991-11-17,12,23.292,PHO,@,SFO,L 10-14,,,,,,,
13,1991,1991-11-24,13,23.299,PHO,,PHI,L 14-34,,0,0,0.0,1,32,0
14,1991,1991-12-08,14,23.313,PHO,,WAS,L 14-20,,,,,,,
15,1991,1991-12-15,15,23.320,PHO,@,DEN,L 19-24,,0,0,0.0,2,23,0
16,1991,1991-12-22,16,23.327,PHO,,NOR,L 3-27,,,,,,,
17,1992,1992-09-06,1,24.221,PHO,@,TAM,L 7-23,,,,,,,
18,1992,1992-09-13,2,24.228,PHO,,PHI,L 14-31,,,,,,,
19,1992,1992-09-20,3,24.235,PHO,@,DAL,L 20-31,,,,,,,
20,1992,1992-10-04,4,24.249,PHO,,WAS,W 27-24,,,,,,,
21,1992,1992-10-11,5,24.256,PHO,@,NYG,L 21-31,,,,,,,
22,1992,1992-10-18,6,24.263,PHO,,NOR,L 21-30,,,,,,,
23,1992,1992-10-25,7,24.270,PHO,@,PHI,L 3-7,,0,0,0.0,1,23,0
24,1992,1992-11-01,8,24.277,PHO,,SFO,W 24-14,,,,,,,
25,1992,1992-11-08,9,24.284,PHO,@,RAM,W 20-14,,,,,,,
26,1992,1992-11-15,10,24.291,PHO,@,ATL,L 17-20,,,,,,,
27,1992,1992-11-22,11,24.298,PHO,,DAL,L 10-16,,0,0,0.0,1,0,0
28,1992,1992-11-29,12,24.305,PHO,@,WAS,L 3-41,,,,,,,
29,1992,1992-12-06,13,24.312,PHO,,SDG,L 21-27,,,,,,,
30,1992,1992-12-12,14,24.318,PHO,,NYG,W 19-0,,,,,,,
31,1992,1992-12-20,15,24.326,PHO,@,IND,L 13-16,,,,,,,
32,1992,1992-12-27,16,24.333,PHO,,TAM,L 3-7,,0,0,0.0,1,2,0
33,1993,1993-09-05,1,25.219,PHO,@,PHI,L 17-23,,,,,,,
34,1993,1993-09-12,2,25.226,PHO,@,WAS,W 17-10,,,,,,,
35,1993,1993-09-19,3,25.233,PHO,,DAL,L 10-17,,,,,,,
36,1993,1993-09-26,4,25.240,PHO,@,DET,L 20-26,,,,,,,
37,1993,1993-10-10,5,25.254,PHO,,NWE,L 21-23,,,,,,,
38,1993,1993-10-17,6,25.261,PHO,,WAS,W 36-6,,,,,,,
39,1993,1993-10-24,7,25.268,PHO,@,SFO,L 14-28,,,,,,,
40,1993,1993-10-31,8,25.275,PHO,,NOR,L 17-20,,1,6,0.0,1,46,1
41,1993,1993-11-07,9,25.282,PHO,,PHI,W 16-3,,0,0,0.0,1,41,0
42,1993,1993-11-14,10,25.289,PHO,@,DAL,L 15-20,,,,,,,
43,1993,1993-11-28,11,25.303,PHO,@,NYG,L 17-19,,,,,,,
44,1993,1993-12-05,12,25.310,PHO,,RAM,W 38-10,,,,,,,
45,1993,1993-12-12,13,25.317,PHO,,DET,L 14-21,,,,,,,
46,1993,1993-12-19,14,25.324,PHO,@,SEA,W 30-27,,,,,,,
47,1993,1993-12-26,15,25.331,PHO,,NYG,W 17-6,,,,,,,
48,1993,1994-01-02,16,25.338,PHO,@,ATL,W 27-10,,,,,,,
49,1994,1994-09-04,1,26.218,ARI,@,RAM,L 12-14,,,,,,,
50,1994,1994-09-11,2,26.225,ARI,,NYG,L 17-20,,,,,,,
51,1994,1994-09-18,3,26.232,ARI,@,CLE,L 0-32,,0,0,0.0,1,0,0
52,1994,1994-10-02,4,26.246,ARI,,MIN,W 17-7,,0,0,0.0,1,21,0
53,1994,1994-10-09,5,26.253,ARI,@,DAL,L 3-38,,,,,,,
54,1994,1994-10-16,6,26.260,ARI,@,WAS,W 19-16,,0,0,0.0,2,43,0
55,1994,1994-10-23,7,26.267,ARI,,DAL,L 21-28,,,,,,,
56,1994,1994-10-30,8,26.274,ARI,,PIT,W 20-17,,0,0,0.0,1,6,0
57,1994,1994-11-06,9,26.281,ARI,@,PHI,L 7-17,,,,,,,
58,1994,1994-11-13,10,26.288,ARI,@,NYG,W 10-9,,,,,,,
59,1994,1994-11-20,11,26.295,ARI,,PHI,W 12-6,,0,0,0.0,1,0,0
60,1994,1994-11-27,12,26.302,ARI,,CHI,L 16-19,,0,0,0.0,1,13,0
61,1994,1994-12-04,13,26.309,ARI,@,HOU,W 30-12,,0,0,0.0,1,6,0
62,1994,1994-12-11,14,26.316,ARI,,WAS,W 17-15,,0,0,0.0,1,0,0
63,1994,1994-12-18,15,26.323,ARI,,CIN,W 28-7,,,,,,,
64,1994,1994-12-24,16,26.329,ARI,@,ATL,L 6-10,,,,,,,
65,1995,1995-09-03,1,27.217,ARI,@,WAS,L 7-27,,,,,,,
66,1995,1995-09-10,2,27.224,ARI,,PHI,L 19-31,,,,,,,
67,1995,1995-09-17,3,27.231,ARI,@,DET,W 20-17,,,,,,,
68,1995,1995-09-24,4,27.238,ARI,@,DAL,L 20-34,,,,,,,
69,1995,1995-10-01,5,27.245,ARI,,KAN,L 3-24,,,,,,,
70,1995,1995-10-08,6,27.252,ARI,@,NYG,L 21-27,,,,,,,
71,1995,1995-10-15,7,27.259,ARI,,WAS,W 24-20,,1,6,0.0,1,28,1
72,1995,1995-10-29,8,27.273,ARI,,SEA,W 20-14,,0,0,0.0,1,7,0
73,1995,1995-11-05,9,27.280,ARI,@,DEN,L 6-38,,,,,,,
74,1995,1995-11-12,10,27.287,ARI,,MIN,L 24-30,,,,,,,
75,1995,1995-11-19,11,27.294,ARI,@,CAR,L 7-27,,,,,,,
76,1995,1995-11-26,12,27.301,ARI,,ATL,W 40-37,,,,,,,
77,1995,1995-11-30,13,27.305,ARI,,NYG,L 6-10,,,,,,,
78,1995,1995-12-09,14,27.314,ARI,@,SDG,L 25-28,,0,0,0.0,2,2,0
79,1995,1995-12-17,15,27.322,ARI,@,PHI,L 20-21,,0,0,0.0,1,1,0
80,1995,1995-12-25,16,27.330,ARI,,DAL,L 13-37,,1,6,0.0,1,48,1
