ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
22,1999,1999-10-25,7,23.231,PIT,,ATL,W 13-9,*,4,3,28,9.33,0,75.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
23,1999,1999-11-07,8,23.244,PIT,@,SFO,W 27-6,*,4,4,31,7.75,1,100.0%,7.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
24,1999,1999-11-14,9,23.251,PIT,,CLE,L 15-16,*,9,4,39,9.75,0,44.4%,4.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
25,1999,1999-11-21,10,23.258,PIT,@,TEN,L 10-16,*,4,3,20,6.67,0,75.0%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
26,1999,1999-11-28,11,23.265,PIT,,CIN,L 20-27,,11,7,89,12.71,1,63.6%,8.09,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
27,1999,1999-12-02,12,23.269,PIT,@,JAX,L 6-20,*,6,4,35,8.75,0,66.7%,5.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
28,1999,1999-12-12,13,23.279,PIT,,BAL,L 24-31,*,5,3,43,14.33,1,60.0%,8.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
29,1999,1999-12-18,14,23.285,PIT,@,KAN,L 19-35,,5,4,41,10.25,0,80.0%,8.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
30,1999,1999-12-26,15,23.293,PIT,,CAR,W 30-20,*,8,5,40,8.00,1,62.5%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,2,2.00,0,1,6,0.0,,
31,1999,2000-01-02,16,23.300,PIT,,TEN,L 36-47,*,13,6,68,11.33,1,46.2%,5.23,0,0,,0,0,0,,0,0,0,,,,,,1,24,24.00,0,0,0,,0,1,6,0.0,,
32,2000,2000-09-03,1,24.179,PIT,,BAL,L 0-16,,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,,,,,1,23,23.00,0,0,0,,0,0,0,0.0,,
33,2000,2000-09-17,2,24.193,PIT,@,CLE,L 20-23,*,10,5,75,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0,,,,,,1,57,57.00,0,0,0,,0,0,0,0.0,,
34,2000,2000-09-24,3,24.200,PIT,,TEN,L 20-23,*,7,5,59,11.80,0,71.4%,8.43,0,0,,0,0,0,,0,0,0,,,,,,3,69,23.00,0,0,0,,0,0,0,0.0,,
35,2000,2000-10-01,4,24.207,PIT,@,JAX,W 24-13,,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
36,2000,2000-10-08,5,24.214,PIT,@,NYJ,W 20-3,,4,2,18,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
37,2000,2000-10-15,6,24.221,PIT,,CIN,W 15-0,*,3,2,91,45.50,1,66.7%,30.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
38,2000,2000-10-22,7,24.228,PIT,,CLE,W 22-0,,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
39,2000,2000-10-29,8,24.235,PIT,@,BAL,W 9-6,*,4,2,55,27.50,1,50.0%,13.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
40,2000,2000-11-05,9,24.242,PIT,@,TEN,L 7-9,,4,1,7,7.00,0,25.0%,1.75,0,0,,0,0,0,,0,0,0,,,,,,0,-10,,0,0,,,0,0,0,0.0,,
41,2000,2000-11-12,10,24.249,PIT,,PHI,L 23-26,,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
42,2000,2000-11-19,11,24.256,PIT,,JAX,L 24-34,*,7,3,60,20.00,1,42.9%,8.57,0,0,,0,0,0,,0,0,0,,,,,,2,47,23.50,0,0,0,,0,1,6,0.0,,
43,2000,2000-11-26,12,24.263,PIT,@,CIN,W 48-28,*,7,4,70,17.50,1,57.1%,10.00,2,38,19.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
44,2000,2000-12-03,13,24.270,PIT,,OAK,W 21-20,*,6,4,36,9.00,0,66.7%,6.00,1,3,3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
45,2000,2000-12-10,14,24.277,PIT,@,NYG,L 10-30,,7,6,64,10.67,0,85.7%,9.14,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
46,2000,2000-12-16,15,24.283,PIT,,WAS,W 24-3,*,4,3,31,10.33,0,75.0%,7.75,1,12,12.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
47,2000,2000-12-24,16,24.291,PIT,@,SDG,W 34-21,,7,4,36,9.00,0,57.1%,5.14,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
48,2001,2001-09-09,1,25.185,PIT,@,JAX,L 3-21,*,11,7,82,11.71,0,63.6%,7.45,1,1,1.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
49,2001,2001-09-30,2,25.206,PIT,@,BUF,W 20-3,*,11,9,79,8.78,0,81.8%,7.18,1,0,0.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
50,2001,2001-10-07,3,25.213,PIT,,CIN,W 16-7,*,10,8,68,8.50,0,80.0%,6.80,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
51,2001,2001-10-14,4,25.220,PIT,@,KAN,W 20-17,*,8,4,38,9.50,1,50.0%,4.75,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6,0.0,,
52,2001,2001-10-21,5,25.227,PIT,@,TAM,W 17-10,*,3,3,44,14.67,0,100.0%,14.67,1,9,9.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
53,2001,2001-10-29,6,25.235,PIT,,TEN,W 34-7,*,5,2,20,10.00,1,40.0%,4.00,1,36,36.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,1,6,0.0,,
54,2001,2001-11-04,7,25.241,PIT,,BAL,L 10-13,*,11,9,97,10.78,0,81.8%,8.82,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
55,2001,2001-11-11,8,25.248,PIT,@,CLE,W 15-12,*,11,8,55,6.88,0,72.7%,5.00,0,0,,0,0,0,,0,0,0,,0,3,,,0,0,,0,0,0,,0,0,0,0.0,,
56,2001,2001-11-18,9,25.255,PIT,,JAX,W 20-7,*,12,9,112,12.44,1,75.0%,9.33,1,3,3.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6,0.0,,
57,2001,2001-11-25,10,25.262,PIT,@,TEN,W 34-24,*,14,7,99,14.14,0,50.0%,7.07,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
58,2001,2001-12-02,11,25.269,PIT,,MIN,W 21-16,*,6,3,37,12.33,0,50.0%,6.17,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
59,2001,2001-12-09,12,25.276,PIT,,NYJ,W 18-7,*,12,10,124,12.40,0,83.3%,10.33,3,14,4.67,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
60,2001,2001-12-16,13,25.283,PIT,@,BAL,W 26-21,*,5,1,7,7.00,0,20.0%,1.40,1,6,6.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
61,2001,2001-12-23,14,25.290,PIT,,DET,W 47-14,*,11,7,67,9.57,1,63.6%,6.09,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6,0.0,,
62,2001,2001-12-30,15,25.297,PIT,@,CIN,L 23-26,*,7,3,42,14.00,0,42.9%,6.00,1,14,14.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
63,2001,2002-01-06,16,25.304,PIT,,CLE,W 28-7,*,8,4,32,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0,0.0,,
64,2002,2002-09-09,1,26.185,PIT,@,NWE,L 14-30,*,10,8,90,11.25,1,80.0%,9.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
65,2002,2002-09-15,2,26.191,PIT,,OAK,L 17-30,*,10,7,92,13.14,2,70.0%,9.20,1,-1,-1.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12,0.0,,
66,2002,2002-09-29,3,26.205,PIT,,CLE,W 16-13,*,13,9,104,11.56,0,69.2%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
67,2002,2002-10-06,4,26.212,PIT,@,NOR,L 29-32,*,9,5,45,9.00,1,55.6%,5.00,1,11,11.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
68,2002,2002-10-13,5,26.219,PIT,@,CIN,W 34-7,*,7,4,24,6.00,0,57.1%,3.43,1,20,20.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
69,2002,2002-10-21,6,26.227,PIT,,IND,W 28-10,*,8,5,76,15.20,2,62.5%,9.50,1,8,8.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12,0.0,,
70,2002,2002-10-27,7,26.233,PIT,@,BAL,W 31-18,*,8,8,97,12.13,0,100.0%,12.13,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
71,2002,2002-11-03,8,26.240,PIT,@,CLE,W 23-20,*,15,9,79,8.78,1,60.0%,5.27,1,8,8.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
72,2002,2002-11-10,9,26.247,PIT,,ATL,T 34-34,*,16,11,139,12.64,1,68.8%,8.69,1,29,29.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
73,2002,2002-11-17,10,26.254,PIT,@,TEN,L 23-31,*,13,10,168,16.80,2,76.9%,12.92,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12,0.0,,
74,2002,2002-11-24,11,26.261,PIT,,CIN,W 29-21,*,6,5,125,25.00,1,83.3%,20.83,1,39,39.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
75,2002,2002-12-01,12,26.268,PIT,@,JAX,W 25-23,*,11,8,51,6.38,0,72.7%,4.64,2,19,9.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
76,2002,2002-12-08,13,26.275,PIT,,HOU,L 6-24,*,13,9,76,8.44,0,69.2%,5.85,2,7,3.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
77,2002,2002-12-15,14,26.282,PIT,,CAR,W 30-14,*,8,3,39,13.00,0,37.5%,4.88,1,2,2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
78,2002,2002-12-23,15,26.290,PIT,@,TAM,W 17-7,*,6,6,78,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
79,2002,2002-12-29,16,26.296,PIT,,BAL,W 34-31,*,7,5,46,9.20,1,71.4%,6.57,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
80,2003,2003-09-07,1,27.183,PIT,,BAL,W 34-15,*,12,9,91,10.11,2,75.0%,7.58,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12,0.0,,
81,2003,2003-09-14,2,27.190,PIT,@,KAN,L 20-41,*,13,9,146,16.22,0,69.2%,11.23,1,5,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
82,2003,2003-09-21,3,27.197,PIT,@,CIN,W 17-10,*,5,4,48,12.00,1,80.0%,9.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
83,2003,2003-09-28,4,27.204,PIT,,TEN,L 13-30,*,13,9,76,8.44,0,69.2%,5.85,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
84,2003,2003-10-05,5,27.211,PIT,,CLE,L 13-33,*,6,2,55,27.50,0,33.3%,9.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
85,2003,2003-10-12,6,27.218,PIT,@,DEN,L 14-17,*,11,8,81,10.13,0,72.7%,7.36,2,9,4.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
86,2003,2003-10-26,7,27.232,PIT,,STL,L 21-33,*,13,5,90,18.00,2,38.5%,6.92,1,3,3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12,0.0,,
87,2003,2003-11-02,8,27.239,PIT,@,SEA,L 16-23,*,11,8,66,8.25,1,72.7%,6.00,3,14,4.67,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
88,2003,2003-11-09,9,27.246,PIT,,ARI,W 28-15,*,11,6,64,10.67,2,54.5%,5.82,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12,0.0,,
89,2003,2003-11-17,10,27.254,PIT,@,SFO,L 14-30,*,8,4,44,11.00,0,50.0%,5.50,1,-2,-2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
90,2003,2003-11-23,11,27.260,PIT,@,CLE,W 13-6,*,4,1,13,13.00,0,25.0%,3.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
91,2003,2003-11-30,12,27.267,PIT,,CIN,L 20-24,*,18,13,149,11.46,1,72.2%,8.28,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
92,2003,2003-12-07,13,27.274,PIT,,OAK,W 27-7,*,5,4,67,16.75,0,80.0%,13.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
93,2003,2003-12-14,14,27.281,PIT,@,NYJ,L 0-6,*,14,5,68,13.60,0,35.7%,4.86,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
94,2003,2003-12-21,15,27.288,PIT,,SDG,W 40-24,*,6,6,94,15.67,1,100.0%,15.67,3,32,10.67,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
95,2003,2003-12-28,16,27.295,PIT,@,BAL,L 10-13,*,6,2,11,5.50,0,33.3%,1.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
96,2004,2004-09-12,1,28.188,PIT,,OAK,W 24-21,*,7,7,99,14.14,0,100.0%,14.14,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
97,2004,2004-09-19,2,28.195,PIT,@,BAL,L 13-30,*,9,6,151,25.17,1,66.7%,16.78,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
98,2004,2004-09-26,3,28.202,PIT,@,MIA,W 13-3,*,9,9,96,10.67,1,100.0%,10.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
99,2004,2004-10-03,4,28.209,PIT,,CIN,W 28-17,*,7,6,48,8.00,0,85.7%,6.86,1,10,10.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
100,2004,2004-10-10,5,28.216,PIT,,CLE,W 34-23,*,6,6,61,10.17,0,100.0%,10.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
101,2004,2004-10-17,6,28.223,PIT,@,DAL,W 24-20,*,11,9,76,8.44,0,81.8%,6.91,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
102,2004,2004-10-31,7,28.237,PIT,,NWE,W 34-20,*,7,6,58,9.67,0,85.7%,8.29,1,11,11.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
103,2004,2004-11-07,8,28.244,PIT,,PHI,W 27-3,*,3,2,32,16.00,1,66.7%,10.67,1,16,16.00,1,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12,0.0,,
104,2004,2004-11-14,9,28.251,PIT,@,CLE,W 24-10,*,4,3,42,14.00,0,75.0%,10.50,2,-7,-3.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
105,2004,2004-11-21,10,28.258,PIT,@,CIN,W 19-14,*,4,3,15,5.00,0,75.0%,3.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
106,2004,2004-11-28,11,28.265,PIT,,WAS,W 16-7,*,9,3,42,14.00,0,33.3%,4.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
107,2004,2004-12-05,12,28.272,PIT,@,JAX,W 17-16,*,4,4,80,20.00,1,100.0%,20.00,1,0,0.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
108,2004,2004-12-12,13,28.279,PIT,,NYJ,W 17-6,*,6,2,38,19.00,0,33.3%,6.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
109,2004,2004-12-18,14,28.285,PIT,@,NYG,W 33-30,*,14,9,134,14.89,0,64.3%,9.57,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
110,2004,2004-12-26,15,28.293,PIT,,BAL,W 20-7,*,5,3,21,7.00,0,60.0%,4.20,1,-5,-5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
111,2004,2005-01-02,16,28.300,PIT,@,BUF,W 29-24,*,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
112,2005,2005-09-11,1,29.187,PIT,,TEN,W 34-7,*,2,2,25,12.50,0,100.0%,12.50,1,-1,-1.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
113,2005,2005-09-18,2,29.194,PIT,@,HOU,W 27-7,*,8,6,84,14.00,2,75.0%,10.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12,0.0,,
114,2005,2005-09-25,3,29.201,PIT,,NWE,L 20-23,*,9,4,110,27.50,2,44.4%,12.22,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12,0.0,,
115,2005,2005-10-10,4,29.216,PIT,@,SDG,W 24-22,*,10,6,83,13.83,0,60.0%,8.30,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
116,2005,2005-10-23,6,29.229,PIT,@,CIN,W 27-13,*,3,3,35,11.67,1,100.0%,11.67,1,4,4.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
117,2005,2005-10-31,7,29.237,PIT,,BAL,W 20-19,*,14,8,75,9.38,0,57.1%,5.36,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
118,2005,2005-11-06,8,29.243,PIT,@,GNB,W 20-10,*,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
119,2005,2005-11-13,9,29.250,PIT,,CLE,W 34-21,*,12,8,124,15.50,1,66.7%,10.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
120,2005,2005-11-20,10,29.257,PIT,@,BAL,L 13-16,*,11,6,81,13.50,0,54.5%,7.36,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
121,2005,2005-11-28,11,29.265,PIT,@,IND,L 7-26,*,8,3,28,9.33,1,37.5%,3.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
122,2005,2005-12-04,12,29.271,PIT,,CIN,L 31-38,*,14,9,135,15.00,2,64.3%,9.64,1,7,7.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12,0.0,,
123,2005,2005-12-11,13,29.278,PIT,,CHI,W 21-9,*,5,3,27,9.00,1,60.0%,5.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
124,2005,2005-12-18,14,29.285,PIT,@,MIN,W 18-3,*,5,2,11,5.50,0,40.0%,2.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
125,2005,2005-12-24,15,29.291,PIT,@,CLE,W 41-0,*,7,7,105,15.00,1,100.0%,15.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
126,2005,2006-01-01,16,29.299,PIT,,DET,W 35-21,*,4,1,40,40.00,0,25.0%,10.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
127,2006,2006-09-07,1,30.183,PIT,,MIA,W 28-17,*,7,5,53,10.60,1,71.4%,7.57,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
128,2006,2006-09-18,2,30.194,PIT,@,JAX,L 0-9,*,8,2,29,14.50,0,25.0%,3.63,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
129,2006,2006-09-24,3,30.200,PIT,,CIN,L 20-28,*,11,2,17,8.50,0,18.2%,1.55,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
