ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2012,2012-09-23,3,23.150,DAL,,TAM,W 16-10,,,,,,,,
2,2012,2012-10-01,4,23.158,DAL,,CHI,L 18-34,,,,,,,,
3,2012,2012-10-14,5,23.171,DAL,@,BAL,L 29-31,,,,,,,,
4,2012,2012-11-04,8,23.192,DAL,@,ATL,L 13-19,,0,0,,0,0.0,0,0
5,2012,2012-11-11,9,23.199,DAL,@,PHI,W 38-23,,0,0,,0,0.0,1,0
6,2012,2012-11-18,10,23.206,DAL,,CLE,W 23-20,,,,,,,,
7,2012,2012-11-22,11,23.210,DAL,,WAS,L 31-38,,,,,,,,
8,2012,2012-12-02,12,23.220,DAL,,PHI,W 38-33,,0,0,,0,0.0,0,1
9,2012,2012-12-16,14,23.234,DAL,,PIT,W 27-24,,,,,,,,
10,2012,2012-12-30,16,23.248,DAL,@,WAS,L 18-28,,0,0,,0,0.0,0,0
11,2013,2013-09-08,1,24.135,DAL,,NYG,W 36-31,,,,,,,,
12,2013,2013-09-15,2,24.142,DAL,@,KAN,L 16-17,,,,,,,,
13,2013,2013-09-22,3,24.149,DAL,,STL,W 31-7,,0,0,,0,1.0,2,0
14,2013,2013-09-29,4,24.156,DAL,@,SDG,L 21-30,,0,0,,0,0.0,0,1
15,2013,2013-10-06,5,24.163,DAL,,DEN,L 48-51,,0,0,,0,0.0,0,1
16,2013,2013-10-13,6,24.170,DAL,,WAS,W 31-16,,0,0,,0,1.0,3,0
17,2013,2013-10-20,7,24.177,DAL,@,PHI,W 17-3,*,0,0,,0,0.0,1,0
18,2013,2013-10-27,8,24.184,DAL,@,DET,L 30-31,*,0,0,,0,0.0,2,1
19,2013,2013-11-03,9,24.191,DAL,,MIN,W 27-23,,0,0,,0,0.0,1,0
20,2013,2013-11-10,10,24.198,DAL,@,NOR,L 17-49,,0,0,,0,0.0,1,0
21,2013,2013-11-24,11,24.212,DAL,@,NYG,W 24-21,,0,0,,0,0.0,4,3
22,2013,2013-11-28,12,24.216,DAL,,OAK,W 31-24,*,0,0,,0,0.0,1,3
23,2013,2013-12-09,13,24.227,DAL,@,CHI,L 28-45,*,0,0,,0,0.0,9,1
24,2013,2013-12-15,14,24.233,DAL,,GNB,L 36-37,*,0,0,,0,0.0,2,1
25,2013,2013-12-22,15,24.240,DAL,@,WAS,W 24-23,*,0,0,,0,0.0,4,1
26,2013,2013-12-29,16,24.247,DAL,,PHI,L 22-24,,0,0,,0,0.0,1,1
27,2014,2014-09-07,1,25.134,DAL,,SFO,L 17-28,,,,,,,,
28,2014,2014-09-14,2,25.141,DAL,@,TEN,W 26-10,,0,0,,0,0.5,1,1
29,2014,2014-09-21,3,25.148,DAL,@,STL,W 34-31,*,0,0,,0,0.0,5,4
30,2014,2014-09-28,4,25.155,DAL,,NOR,W 38-17,,,,,,,,
31,2014,2014-10-05,5,25.162,DAL,,HOU,W 20-17,,0,0,,0,0.0,1,1
32,2014,2014-10-12,6,25.169,DAL,@,SEA,W 30-23,,0,0,,0,0.0,0,0
33,2014,2014-10-19,7,25.176,DAL,,NYG,W 31-21,,0,0,,0,0.0,0,1
34,2014,2014-10-27,8,25.184,DAL,,WAS,L 17-20,,0,0,,0,0.0,1,0
35,2014,2014-11-02,9,25.190,DAL,,ARI,L 17-28,,0,0,,0,0.0,1,0
36,2014,2014-11-09,10,25.197,DAL,@,JAX,W 31-17,,0,0,,0,0.0,1,0
37,2014,2014-11-23,11,25.211,DAL,@,NYG,W 31-28,,0,0,,0,0.0,1,1
38,2014,2014-11-27,12,25.215,DAL,,PHI,L 10-33,,0,0,,0,0.0,1,0
