ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
57,2017,2017-10-16,6,28.139,IND,@,TEN,L 22-36,*,4,2,21,10.50,0,50.0%,5.25,0,0,0.0,0,0
58,2017,2017-10-22,7,28.145,IND,,JAX,L 0-27,*,3,2,8,4.00,0,66.7%,2.67,0,0,0.0,0,0
59,2017,2017-10-29,8,28.152,IND,@,CIN,L 23-24,*,5,2,33,16.50,0,40.0%,6.60,0,0,0.0,0,0
60,2017,2017-11-05,9,28.159,IND,@,HOU,W 20-14,*,2,0,0,,0,0.0%,0.00,0,0,0.0,0,0
61,2017,2017-11-26,11,28.180,IND,,TEN,L 16-20,,0,0,0,,0,0.0%,,0,0,0.0,0,0
62,2017,2017-12-03,12,28.187,IND,@,JAX,L 10-30,,2,0,0,,0,0.0%,0.00,0,0,0.0,0,0
63,2017,2017-12-10,13,28.194,IND,@,BUF,L 7-13,,0,0,0,,0,0.0%,,0,0,0.0,0,0
64,2017,2017-12-14,14,28.198,IND,,DEN,L 13-25,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
65,2017,2017-12-23,15,28.207,IND,@,BAL,L 16-23,,2,0,0,,0,0.0%,0.00,0,0,0.0,0,0
66,2017,2017-12-31,16,28.215,IND,,HOU,W 22-13,,1,1,2,2.00,0,100.0%,2.00,0,0,0.0,0,0
67,2018,2018-09-16,2,29.109,PHI,@,TAM,L 21-27,*,6,5,39,7.80,0,83.3%,6.50,0,0,0.0,0,0
68,2018,2018-09-23,3,29.116,PHI,,IND,W 20-16,,0,0,0,,0,0.0%,,0,0,0.0,0,0
