ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1999,1999-10-03,4,24.293,KAN,@,SDG,L 14-21,
2,2000,2000-09-10,2,25.271,BAL,,JAX,W 39-36,
3,2000,2000-10-15,7,25.306,BAL,@,WAS,L 3-10,
4,2001,2001-09-09,1,26.269,BAL,,CHI,W 17-6,*
5,2001,2001-09-23,2,26.283,BAL,@,CIN,L 10-21,*
6,2001,2001-09-30,3,26.290,BAL,@,DEN,W 20-13,*
7,2001,2001-10-07,4,26.297,BAL,,TEN,W 26-7,*
8,2001,2001-10-14,5,26.304,BAL,@,GNB,L 23-31,*
9,2001,2001-10-21,6,26.311,BAL,@,CLE,L 14-24,*
10,2001,2001-10-28,7,26.318,BAL,,JAX,W 18-17,
11,2001,2001-11-04,8,26.325,BAL,@,PIT,W 13-10,*
12,2001,2001-11-18,10,26.339,BAL,,CLE,L 17-27,
13,2001,2001-11-25,11,26.346,BAL,@,JAX,W 24-21,
14,2001,2001-12-02,12,26.353,BAL,,IND,W 39-27,
15,2001,2001-12-16,13,27.002,BAL,,PIT,L 21-26,
16,2001,2001-12-23,14,27.009,BAL,,CIN,W 16-0,
17,2001,2001-12-29,15,27.015,BAL,@,TAM,L 10-22,
18,2001,2002-01-07,16,27.024,BAL,,MIN,W 19-3,
19,2002,2002-10-06,5,27.296,SDG,@,DEN,L 9-26,
20,2002,2002-10-13,6,27.303,SDG,,KAN,W 35-34,
21,2002,2002-10-20,7,27.310,SDG,@,OAK,W 27-21,
22,2002,2002-11-03,8,27.324,SDG,,NYJ,L 13-44,
23,2002,2002-11-10,9,27.331,SDG,@,STL,L 24-28,
24,2002,2002-11-17,10,27.338,SDG,,SFO,W 20-17,*
25,2002,2002-11-24,11,27.345,SDG,@,MIA,L 3-30,*
26,2002,2002-12-01,12,27.352,SDG,,DEN,W 30-27,*
27,2002,2002-12-08,13,27.359,SDG,,OAK,L 7-27,*
28,2002,2002-12-15,14,28.001,SDG,@,BUF,L 13-20,*
29,2002,2002-12-22,15,28.008,SDG,@,KAN,L 22-24,*
30,2002,2002-12-29,16,28.015,SDG,,SEA,L 28-31,*
