ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2002,2002-09-08,1,24.247,KAN,@,CLE,W 40-39,,
2,2002,2002-09-15,2,24.254,KAN,,JAX,L 16-23,,
3,2002,2002-09-22,3,24.261,KAN,@,NWE,L 38-41,,
4,2002,2002-10-06,5,24.275,KAN,@,NYJ,W 29-25,,
5,2002,2002-10-13,6,24.282,KAN,@,SDG,L 34-35,,
6,2002,2002-10-20,7,24.289,KAN,,DEN,L 34-37,,
7,2002,2002-10-27,8,24.296,KAN,,OAK,W 20-10,,
8,2002,2002-11-10,9,24.310,KAN,@,SFO,L 13-17,,1.0
9,2002,2002-11-17,10,24.317,KAN,,BUF,W 17-16,,1.0
10,2002,2002-11-24,11,24.324,KAN,@,SEA,L 32-39,,
11,2002,2002-12-01,12,24.331,KAN,,ARI,W 49-0,,2.0
12,2002,2002-12-08,13,24.338,KAN,,STL,W 49-10,,
13,2002,2002-12-15,14,24.345,KAN,@,DEN,L 24-31,,
14,2002,2002-12-22,15,24.352,KAN,,SDG,W 24-22,,
15,2002,2002-12-28,16,24.358,KAN,@,OAK,L 0-24,,
16,2003,2003-09-21,3,25.260,KAN,@,HOU,W 42-14,,
17,2003,2003-09-28,4,25.267,KAN,@,BAL,W 17-10,,
18,2003,2003-10-12,6,25.281,KAN,@,GNB,W 40-34,,
19,2003,2003-12-14,14,25.344,KAN,,DET,W 45-17,,
20,2003,2003-12-20,15,25.350,KAN,@,MIN,L 20-45,,
