ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1975,1975-09-21,1,22.113,NYJ,@,BUF,L 14-42,1,14,14.00,0,0,0,0,0,0
2,1975,1975-09-28,2,22.120,NYJ,@,KAN,W 30-24,,,,,,,,,
3,1975,1975-10-05,3,22.127,NYJ,,NWE,W 36-7,,,,,,,,,
4,1975,1975-10-12,4,22.134,NYJ,@,MIN,L 21-29,1,0,0.00,0,0,0,0,0,0
5,1975,1975-10-19,5,22.141,NYJ,,MIA,L 0-43,1,13,13.00,0,0,0,0,0,0
6,1975,1975-10-26,6,22.148,NYJ,,BAL,L 28-45,,,,,,,,,
7,1975,1975-11-02,7,22.155,NYJ,,BUF,L 23-24,,,,,,,,,
8,1975,1975-11-09,8,22.162,NYJ,@,MIA,L 7-27,,,,,,,,,
9,1975,1975-11-16,9,22.169,NYJ,@,BAL,L 19-52,,,,,,,,,
10,1975,1975-11-23,10,22.176,NYJ,,STL,L 6-37,,,,,,,,,
11,1975,1975-11-30,11,22.183,NYJ,,PIT,L 7-20,,,,,,,,,
12,1975,1975-12-07,12,22.190,NYJ,@,NWE,W 30-28,,,,,,,,,
13,1975,1975-12-15,13,22.198,NYJ,@,SDG,L 16-24,,,,,,,,,
14,1975,1975-12-21,14,22.204,NYJ,,DAL,L 21-31,,,,,,,,,
15,1976,1976-09-19,2,23.111,TAM,,SDG,L 0-23,,,,,,,,,
16,1976,1976-09-26,3,23.118,TAM,,BUF,L 9-14,,,,,,,,,
17,1976,1976-10-03,4,23.125,TAM,@,BAL,L 17-42,,,,,,,,,
18,1976,1976-10-10,5,23.132,TAM,@,CIN,L 0-21,,,,,,,,,
19,1976,1976-10-17,6,23.139,TAM,,SEA,L 10-13,,,,,,,,,
20,1976,1976-10-24,7,23.146,TAM,,MIA,L 20-23,,,,,,,,,
21,1976,1976-10-31,8,23.153,TAM,,KAN,L 19-28,,,,,,,,,
22,1976,1976-11-07,9,23.160,TAM,@,DEN,L 13-48,,,,,,,,,
23,1976,1976-11-14,10,23.167,TAM,@,NYJ,L 0-34,,,,,,,,,
24,1976,1976-11-21,11,23.174,TAM,,CLE,L 7-24,,,,,,,,,
25,1976,1976-11-28,12,23.181,TAM,@,OAK,L 16-49,,,,,,,,,
26,1976,1976-12-05,13,23.188,TAM,@,PIT,L 0-42,,,,,,,,,
27,1976,1976-12-12,14,23.195,TAM,,NWE,L 14-31,,,,,,,,,
28,1977,1977-09-18,1,24.110,TAM,@,PHI,L 3-13,,,,,,,,,
29,1977,1977-09-24,2,24.116,TAM,,MIN,L 3-9,,,,,,,,,
30,1977,1977-10-02,3,24.124,TAM,@,DAL,L 7-23,0,0,,0,0,0,1,29,0
31,1977,1977-10-09,4,24.131,TAM,,WAS,L 0-10,,,,,,,,,
32,1977,1977-10-16,5,24.138,TAM,@,SEA,L 23-30,0,0,,0,0,0,1,17,0
33,1977,1977-10-23,6,24.145,TAM,,GNB,L 0-13,,,,,,,,,
34,1977,1977-10-30,7,24.152,TAM,@,SFO,L 10-20,,,,,,,,,
35,1977,1977-11-06,8,24.159,TAM,@,RAM,L 0-31,,,,,,,,,
36,1977,1977-11-13,9,24.166,TAM,,NYG,L 0-10,,,,,,,,,
37,1977,1977-11-20,10,24.173,TAM,@,DET,L 7-16,,,,,,,,,
38,1977,1977-11-27,11,24.180,TAM,,ATL,L 0-17,,,,,,,,,
39,1977,1977-12-04,12,24.187,TAM,,CHI,L 0-10,,,,,,,,,
40,1977,1977-12-11,13,24.194,TAM,@,NOR,W 33-14,0,0,,0,1,6,2,40,1
41,1977,1977-12-18,14,24.201,TAM,,STL,W 17-7,,,,,,,,,
42,1978,1978-09-02,1,25.094,TAM,,NYG,L 13-19,,,,,,,,,
43,1978,1978-09-09,2,25.101,TAM,,DET,L 7-15,,,,,,,,,
44,1978,1978-09-17,3,25.109,TAM,@,MIN,W 16-10,,,,,,,,,
45,1978,1978-09-24,4,25.116,TAM,,ATL,W 14-9,,,,,,,,,
46,1978,1978-10-01,5,25.123,TAM,,MIN,L 7-24,,,,,,,,,
47,1978,1978-10-08,6,25.130,TAM,@,KAN,W 30-13,,,,,,,,,
48,1978,1978-10-15,7,25.137,TAM,@,NYG,L 14-17,,,,,,,,,
49,1978,1978-10-22,8,25.144,TAM,,CHI,W 33-19,,,,,,,,,
50,1978,1978-10-29,9,25.151,TAM,@,GNB,L 7-9,,,,,,,,,
51,1978,1978-11-05,10,25.158,TAM,@,RAM,L 23-26,,,,,,,,,
52,1978,1978-11-12,11,25.165,TAM,@,DET,L 23-34,,,,,,,,,
53,1978,1978-11-19,12,25.172,TAM,,BUF,W 31-10,,,,,,,,,
54,1978,1978-11-26,13,25.179,TAM,@,CHI,L 3-14,,,,,,,,,
55,1978,1978-12-03,14,25.186,TAM,,GNB,L 7-17,,,,,,,,,
56,1978,1978-12-10,15,25.193,TAM,@,SFO,L 3-6,,,,,,,,,
57,1978,1978-12-17,16,25.200,TAM,,NOR,L 10-17,,,,,,,,,
58,1979,1979-09-01,1,26.093,TAM,,DET,W 31-16,,,,,,,,,
59,1979,1979-09-09,2,26.101,TAM,@,BAL,W 29-26,0,0,,0,0,0,1,24,0
60,1979,1979-09-16,3,26.108,TAM,@,GNB,W 21-10,,,,,,,,,
61,1979,1979-09-23,4,26.115,TAM,,RAM,W 21-6,,,,,,,,,
62,1979,1979-09-30,5,26.122,TAM,@,CHI,W 17-13,,,,,,,,,
63,1979,1979-10-07,6,26.129,TAM,@,NYG,L 14-17,,,,,,,,,
64,1979,1979-10-14,7,26.136,TAM,,NOR,L 14-42,,,,,,,,,
65,1979,1979-10-21,8,26.143,TAM,,GNB,W 21-3,,,,,,,,,
66,1979,1979-10-28,9,26.150,TAM,@,MIN,W 12-10,,,,,,,,,
67,1979,1979-11-04,10,26.157,TAM,@,ATL,L 14-17,,,,,,,,,
