ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
118,1996,1996-11-03,9,31.178,WAS,@,BUF,L 13-38,1,1,1.00,0,3,1,21,21.00,0,33.3%,7.00,0,0,,0,0,0
119,1996,1996-11-10,10,31.185,WAS,,ARI,L 34-37,1,36,36.00,1,3,2,18,9.00,0,66.7%,6.00,0,0,,0,1,6
120,1996,1996-11-17,11,31.192,WAS,@,PHI,W 26-21,0,0,,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
121,1996,1996-11-24,12,31.199,WAS,,SFO,L 16-19,1,4,4.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
122,1996,1996-11-28,13,31.203,WAS,@,DAL,L 10-21,1,0,0.00,0,2,2,0,0.00,0,100.0%,0.00,0,0,,0,0,0
123,1996,1996-12-08,14,31.213,WAS,@,TAM,L 10-24,0,0,,0,,0,0,,0,0.0%,,,,,,0,
124,1996,1996-12-15,15,31.220,WAS,@,ARI,L 26-27,2,0,0.00,0,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0
125,1997,1997-08-31,1,32.114,WAS,@,CAR,W 24-10,0,0,,0,1,1,-3,-3.00,0,100.0%,-3.00,0,0,,0,0,0
126,1997,1997-09-07,2,32.121,WAS,@,PIT,L 13-14,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
127,1997,1997-09-14,3,32.128,WAS,,ARI,W 19-13,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
128,1997,1997-09-28,4,32.142,WAS,,JAX,W 24-12,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
129,1997,1997-10-05,5,32.149,WAS,@,PHI,L 10-24,0,0,,0,0,0,0,,0,0.0%,,1,10,10.00,0,0,0
130,1997,1997-10-19,7,32.163,WAS,@,TEN,L 14-28,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
131,1997,1997-10-26,8,32.170,WAS,,BAL,L 17-20,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
132,1997,1997-11-02,9,32.177,WAS,@,CHI,W 31-8,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
133,1997,1997-11-09,10,32.184,WAS,,DET,W 30-7,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
134,1997,1997-11-16,11,32.191,WAS,@,DAL,L 14-17,2,3,1.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
135,1997,1997-11-23,12,32.198,WAS,,NYG,T 7-7,0,0,,0,4,2,9,4.50,0,50.0%,2.25,0,0,,0,0,0
136,1997,1997-11-30,13,32.205,WAS,,STL,L 20-23,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
137,1997,1997-12-07,14,32.212,WAS,@,ARI,W 38-28,0,0,,0,0,0,0,,0,0.0%,,1,21,21.00,0,0,0
138,1997,1997-12-13,15,32.218,WAS,@,NYG,L 10-30,0,0,,0,0,0,0,,0,0.0%,,2,39,19.50,0,0,0
139,1997,1997-12-21,16,32.226,WAS,,PHI,W 35-32,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
