ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1994,1994-10-02,5,21.111,SEA,@,IND,L 15-17,,,,,,,
2,1994,1994-10-09,6,21.118,SEA,,DEN,L 9-16,,0,0,1.0,0,0,0
3,1994,1994-10-23,7,21.132,SEA,@,KAN,L 23-38,,,,,,,
4,1994,1994-10-30,8,21.139,SEA,@,SDG,L 15-35,,,,,,,
5,1994,1994-11-06,9,21.146,SEA,,CIN,L 17-20,,0,0,1.0,0,0,0
6,1994,1994-11-13,10,21.153,SEA,@,DEN,L 10-17,,0,0,1.0,0,0,0
7,1994,1994-11-20,11,21.160,SEA,,TAM,W 22-21,,,,,,,
8,1994,1994-11-27,12,21.167,SEA,,KAN,W 10-9,,,,,,,
9,1994,1994-12-04,13,21.174,SEA,,IND,L 19-31,,,,,,,
10,1994,1994-12-11,14,21.181,SEA,@,HOU,W 16-14,,0,0,1.0,0,0,0
11,1994,1994-12-18,15,21.188,SEA,,RAI,L 16-17,,,,,,,
12,1994,1994-12-24,16,21.194,SEA,@,CLE,L 9-35,,,,,,,
13,1995,1995-09-03,1,22.082,SEA,,KAN,L 10-34,,,,,,,
14,1995,1995-09-10,2,22.089,SEA,@,SDG,L 10-14,,,,,,,
15,1995,1995-09-17,3,22.096,SEA,,CIN,W 24-21,,,,,,,
16,1995,1995-10-01,4,22.110,SEA,,DEN,W 27-10,,,,,,,
17,1995,1995-10-08,5,22.117,SEA,@,OAK,L 14-34,,,,,,,
18,1995,1995-10-15,6,22.124,SEA,@,BUF,L 21-27,,0,0,1.0,0,0,0
19,1995,1995-10-22,7,22.131,SEA,,SDG,L 25-35,,,,,,,
20,1995,1995-10-29,8,22.138,SEA,@,ARI,L 14-20,,0,0,0.5,0,0,0
21,1995,1995-11-05,9,22.145,SEA,,NYG,W 30-28,,0,0,0.5,0,0,0
22,1995,1995-11-12,10,22.152,SEA,@,JAX,W 47-30,,0,0,1.0,0,0,0
23,1995,1995-11-19,11,22.159,SEA,@,WAS,W 27-20,,,,,,,
24,1995,1995-11-26,12,22.166,SEA,,NYJ,L 10-16,,,,,,,
25,1995,1995-12-03,13,22.173,SEA,,PHI,W 26-14,,,,,,,
26,1995,1995-12-10,14,22.180,SEA,@,DEN,W 31-27,,0,0,0.5,0,0,0
27,1995,1995-12-17,15,22.187,SEA,,OAK,W 44-10,,,,,,,
28,1995,1995-12-24,16,22.194,SEA,@,KAN,L 3-26,,,,,,,
29,1996,1996-09-01,1,23.080,SEA,@,SDG,L 7-29,,0,0,1.0,0,0,0
30,1996,1996-09-08,2,23.087,SEA,,DEN,L 20-30,,,,,,,
31,1996,1996-09-15,3,23.094,SEA,,KAN,L 17-35,,,,,,,
32,1996,1996-09-22,4,23.101,SEA,@,TAM,W 17-13,,,,,,,
33,1996,1996-09-29,5,23.108,SEA,,GNB,L 10-31,,,,,,,
34,1996,1996-10-06,6,23.115,SEA,@,MIA,W 22-15,,,,,,,
35,1996,1996-10-17,7,23.126,SEA,@,KAN,L 16-34,,,,,,,
36,1996,1996-10-27,8,23.136,SEA,,SDG,W 32-13,,0,0,1.5,0,0,0
37,1996,1996-11-03,9,23.143,SEA,,HOU,W 23-16,,,,,,,
38,1996,1996-11-10,10,23.150,SEA,,MIN,W 42-23,,,,,,,
39,1996,1996-11-17,11,23.157,SEA,@,DET,L 16-17,,,,,,,
40,1996,1996-11-24,12,23.164,SEA,,OAK,L 21-27,,0,0,2.0,0,0,0
41,1996,1996-12-01,13,23.171,SEA,@,DEN,L 7-34,,,,,,,
42,1996,1996-12-08,14,23.178,SEA,,BUF,W 26-18,,,,,,,
43,1996,1996-12-15,15,23.185,SEA,@,JAX,L 13-20,,,,,,,
44,1996,1996-12-22,16,23.192,SEA,@,OAK,W 28-21,,0,0,1.0,0,0,0
45,1997,1997-08-31,1,24.079,SEA,,NYJ,L 3-41,,,,,,,
46,1997,1997-09-07,2,24.086,SEA,,DEN,L 14-35,,,,,,,
47,1997,1997-09-14,3,24.093,SEA,@,IND,W 31-3,,0,0,1.0,0,0,0
48,1997,1997-09-21,4,24.100,SEA,,SDG,W 26-22,,,,,,,
49,1997,1997-09-28,5,24.107,SEA,@,KAN,L 17-20,,,,,,,
50,1997,1997-10-05,6,24.114,SEA,,TEN,W 16-13,,,,,,,
51,1997,1997-10-19,7,24.128,SEA,@,STL,W 17-9,,0,0,1.0,0,0,0
52,1997,1997-10-26,8,24.135,SEA,,OAK,W 45-34,,0,0,2.0,0,0,0
53,1997,1997-11-02,9,24.142,SEA,@,DEN,L 27-30,,,,,,,
54,1997,1997-11-09,10,24.149,SEA,@,SDG,W 37-31,,0,0,0.5,0,0,0
55,1997,1997-11-16,11,24.156,SEA,@,NOR,L 17-20,,0,0,2.0,0,0,0
