ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1993,1993-09-05,1,23.003,RAM,@,GNB,L 6-36,0,0,,0
2,1993,1993-09-12,2,23.010,RAM,,PIT,W 27-0,0,0,,0
3,1993,1993-09-19,3,23.017,RAM,@,NYG,L 10-20,0,0,,0
4,1993,1993-09-26,4,23.024,RAM,@,HOU,W 28-13,0,0,,0
5,1993,1993-10-03,5,23.031,RAM,,NOR,L 6-37,0,0,,0
6,1993,1993-10-14,6,23.042,RAM,@,ATL,L 24-30,0,0,,0
7,1993,1993-10-24,7,23.052,RAM,,DET,L 13-16,0,0,,0
8,1993,1993-10-31,8,23.059,RAM,@,SFO,L 17-40,3,56,18.67,0
9,1993,1993-11-14,9,23.073,RAM,,ATL,L 0-13,0,0,,0
10,1993,1993-11-21,10,23.080,RAM,,WAS,W 10-6,1,18,18.00,0
11,1993,1993-11-28,11,23.087,RAM,,SFO,L 10-35,1,18,18.00,0
12,1993,1993-12-05,12,23.094,RAM,@,PHO,L 10-38,3,55,18.33,0
13,1993,1993-12-12,13,23.101,RAM,@,NOR,W 23-20,0,0,,0
14,1993,1993-12-19,14,23.108,RAM,@,CIN,L 3-15,2,25,12.50,0
15,1993,1993-12-26,15,23.115,RAM,,CLE,L 14-42,3,44,14.67,0
16,1993,1994-01-02,16,23.122,RAM,,CHI,W 20-6,0,0,,0
17,1994,1994-09-04,1,24.002,WAS,,SEA,L 7-28,,,,
18,1994,1994-09-11,2,24.009,WAS,@,NOR,W 38-24,,,,
19,1994,1994-09-18,3,24.016,WAS,@,NYG,L 23-31,,,,
20,1994,1994-09-25,4,24.023,WAS,,ATL,L 20-27,,,,
21,1994,1994-10-02,5,24.030,WAS,,DAL,L 7-34,,,,
22,1994,1994-10-09,6,24.037,WAS,@,PHI,L 17-21,,,,
23,1994,1994-10-16,7,24.044,WAS,,ARI,L 16-19,,,,
24,1994,1994-10-23,8,24.051,WAS,@,IND,W 41-27,,,,
25,1994,1994-10-30,9,24.058,WAS,,PHI,L 29-31,,,,
26,1994,1994-11-06,10,24.065,WAS,,SFO,L 22-37,,,,
27,1994,1994-11-20,11,24.079,WAS,@,DAL,L 7-31,,,,
28,1994,1994-11-27,12,24.086,WAS,,NYG,L 19-21,,,,
29,1995,1995-10-01,5,25.029,JAX,@,HOU,W 17-16,,,,
30,1995,1995-10-08,6,25.036,JAX,,PIT,W 20-16,,,,
31,1995,1995-10-15,7,25.043,JAX,,CHI,L 27-30,,,,
32,1995,1995-10-22,8,25.050,JAX,@,CLE,W 23-15,,,,
33,1995,1995-10-29,9,25.057,JAX,@,PIT,L 7-24,,,,
34,1996,1996-09-09,2,26.007,PHI,@,GNB,L 13-39,,,,
35,1996,1996-09-15,3,26.013,PHI,,DET,W 24-17,,,,
36,1996,1996-09-22,4,26.020,PHI,@,ATL,W 33-18,,,,
37,1996,1996-10-13,6,26.041,PHI,@,NYG,W 19-10,,,,
38,1996,1996-10-27,8,26.055,PHI,,CAR,W 20-9,,,,
39,1996,1996-11-03,9,26.062,PHI,@,DAL,W 31-21,,,,
40,1996,1996-11-17,11,26.076,PHI,,WAS,L 21-26,,,,
41,1996,1996-12-05,14,26.094,PHI,@,IND,L 10-37,,,,
42,1996,1996-12-14,15,26.103,PHI,@,NYJ,W 21-20,,,,
43,1996,1996-12-22,16,26.111,PHI,,ARI,W 29-19,,,,
