ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1984,1984-09-02,1,24.068,NOR,,ATL,L 28-36,
2,1984,1984-09-09,2,24.075,NOR,,TAM,W 17-13,1.0
3,1984,1984-09-16,3,24.082,NOR,@,SFO,L 20-30,
4,1984,1984-09-23,4,24.089,NOR,,STL,W 34-24,2.0
5,1984,1984-09-30,5,24.096,NOR,@,HOU,W 27-10,
6,1984,1984-10-07,6,24.103,NOR,@,CHI,L 7-20,1.0
7,1984,1984-10-14,7,24.110,NOR,,RAM,L 10-28,
8,1984,1984-10-21,8,24.117,NOR,@,DAL,L 27-30,1.0
9,1984,1984-10-28,9,24.124,NOR,@,CLE,W 16-14,
10,1984,1984-11-04,10,24.131,NOR,,GNB,L 13-23,
11,1984,1984-11-11,11,24.138,NOR,@,ATL,W 17-13,
12,1984,1984-11-19,12,24.146,NOR,,PIT,W 27-24,
13,1984,1984-11-25,13,24.152,NOR,,SFO,L 3-35,
14,1984,1984-12-02,14,24.159,NOR,@,RAM,L 21-34,
15,1984,1984-12-09,15,24.166,NOR,,CIN,L 21-24,
16,1984,1984-12-15,16,24.172,NOR,@,NYG,W 10-3,1.0
17,1985,1985-09-08,1,25.074,NOR,,KAN,L 27-47,
18,1985,1985-09-15,2,25.081,NOR,@,DEN,L 23-34,
19,1985,1985-09-22,3,25.088,NOR,,TAM,W 20-13,
20,1985,1985-09-29,4,25.095,NOR,@,SFO,W 20-17,0.5
21,1985,1985-10-06,5,25.102,NOR,,PHI,W 23-21,1.0
22,1985,1985-10-13,6,25.109,NOR,@,RAI,L 13-23,
23,1985,1985-10-20,7,25.116,NOR,@,ATL,L 24-31,
24,1985,1985-10-27,8,25.123,NOR,,NYG,L 13-21,1.0
25,1985,1985-11-03,9,25.130,NOR,@,RAM,L 10-28,1.0
26,1985,1985-11-10,10,25.137,NOR,,SEA,L 3-27,1.0
27,1985,1985-11-17,11,25.144,NOR,@,GNB,L 14-38,
28,1985,1985-11-24,12,25.151,NOR,@,MIN,W 30-23,1.0
29,1985,1985-12-01,13,25.158,NOR,,RAM,W 29-3,1.0
30,1985,1985-12-08,14,25.165,NOR,@,STL,L 16-28,
31,1985,1985-12-15,15,25.172,NOR,,SFO,L 19-31,
32,1985,1985-12-22,16,25.179,NOR,,ATL,L 10-16,
33,1986,1986-09-07,1,26.073,NOR,,ATL,L 10-31,1.0
34,1986,1986-09-14,2,26.080,NOR,,GNB,W 24-10,
35,1986,1986-09-21,3,26.087,NOR,@,SFO,L 17-26,
36,1986,1986-09-28,4,26.094,NOR,@,NYG,L 17-20,
37,1986,1986-10-05,5,26.101,NOR,,WAS,L 6-14,
38,1986,1986-10-12,6,26.108,NOR,@,IND,W 17-14,1.0
39,1986,1986-10-19,7,26.115,NOR,,TAM,W 38-7,1.5
40,1986,1986-10-26,8,26.122,NOR,@,NYJ,L 23-28,2.0
41,1986,1986-11-02,9,26.129,NOR,,SFO,W 23-10,1.0
42,1986,1986-11-09,10,26.136,NOR,,RAM,W 6-0,
43,1986,1986-11-16,11,26.143,NOR,@,STL,W 16-7,
44,1986,1986-11-23,12,26.150,NOR,@,RAM,L 13-26,
45,1986,1986-11-30,13,26.157,NOR,,NWE,L 20-21,
46,1986,1986-12-07,14,26.164,NOR,,MIA,L 27-31,
47,1986,1986-12-14,15,26.171,NOR,@,ATL,W 14-9,0.5
