ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1953,1953-10-11,3,22.096,SFO,@,DET,L 21-24,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,1,3,3.00,0
2,1953,1953-10-18,4,22.103,SFO,@,CHI,W 35-28,,0,6,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
3,1953,1953-11-22,9,22.138,SFO,@,GNB,W 37-7,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
4,1953,1953-12-06,11,22.152,SFO,,GNB,W 48-14,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
