ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1985,1985-09-22,3,22.048,KAN,@,MIA,L 0-31,,,,
2,1985,1985-09-29,4,22.055,KAN,,SEA,W 28-7,,,,
3,1985,1985-10-06,5,22.062,KAN,@,RAI,L 10-19,,,,
4,1985,1985-10-13,6,22.069,KAN,@,SDG,L 20-31,,,,
5,1985,1985-11-24,12,22.111,KAN,,IND,W 20-7,,,,
6,1985,1985-12-08,14,22.125,KAN,,ATL,W 38-10,,,,
7,1985,1985-12-14,15,22.131,KAN,@,DEN,L 13-14,,,,
8,1985,1985-12-22,16,22.139,KAN,,SDG,W 38-34,,,,
9,1986,1986-09-07,1,23.033,KAN,,CIN,W 24-14,,,,
10,1986,1986-09-14,2,23.040,KAN,@,SEA,L 17-23,,,,
11,1986,1986-09-21,3,23.047,KAN,,HOU,W 27-13,1.5,0,0,0
12,1986,1986-09-28,4,23.054,KAN,@,BUF,W 20-17,,,,
13,1986,1986-10-05,5,23.061,KAN,,RAI,L 17-24,,,,
14,1986,1986-10-12,6,23.068,KAN,@,CLE,L 7-20,,,,
15,1986,1986-10-19,7,23.075,KAN,,SDG,W 42-41,,,,
16,1986,1986-10-26,8,23.082,KAN,,TAM,W 27-20,,,,
17,1986,1986-11-02,9,23.089,KAN,@,SDG,W 24-23,,,,
18,1986,1986-11-09,10,23.096,KAN,,SEA,W 27-7,,,,
19,1986,1986-11-16,11,23.103,KAN,@,DEN,L 17-38,1.0,0,0,0
20,1986,1986-11-23,12,23.110,KAN,@,STL,L 14-23,0.5,0,0,0
21,1986,1986-11-30,13,23.117,KAN,,BUF,L 14-17,,,,
22,1986,1986-12-07,14,23.124,KAN,,DEN,W 37-10,1.5,0,0,0
23,1986,1986-12-14,15,23.131,KAN,@,RAI,W 20-17,,,,
24,1986,1986-12-21,16,23.138,KAN,@,PIT,W 24-19,,,,
25,1987,1987-09-13,1,24.039,KAN,,SDG,W 20-13,,,,
26,1987,1987-09-20,2,24.046,KAN,@,SEA,L 14-43,,,,
27,1987,1987-10-25,6,24.081,KAN,@,SDG,L 21-42,,,,
28,1987,1987-11-01,7,24.088,KAN,@,CHI,L 28-31,0.0,1,0,0
29,1987,1987-11-08,8,24.095,KAN,,PIT,L 16-17,,,,
30,1987,1987-11-15,9,24.102,KAN,,NYJ,L 9-16,,,,
31,1987,1987-11-22,10,24.109,KAN,,GNB,L 3-23,,,,
32,1987,1987-11-26,11,24.113,KAN,@,DET,W 27-20,,,,
33,1987,1987-12-06,12,24.123,KAN,@,CIN,L 27-30,,,,
34,1987,1987-12-13,13,24.130,KAN,,RAI,W 16-10,,,,
35,1987,1987-12-19,14,24.136,KAN,@,DEN,L 17-20,,,,
36,1987,1987-12-27,15,24.144,KAN,,SEA,W 41-20,,,,
37,1988,1988-09-04,1,25.030,KAN,,CLE,L 3-6,,,,
38,1988,1988-09-11,2,25.037,KAN,@,SEA,L 10-31,,,,
39,1988,1988-09-18,3,25.044,KAN,,DEN,W 20-13,,,,
40,1988,1988-09-25,4,25.051,KAN,,SDG,L 23-24,,,,
41,1988,1988-10-02,5,25.058,KAN,@,NYJ,T 17-17,,,,
42,1988,1988-10-09,6,25.065,KAN,@,HOU,L 6-7,,,,
43,1988,1988-10-16,7,25.072,KAN,,RAI,L 17-27,,,,
44,1988,1988-10-23,8,25.079,KAN,,DET,L 6-7,,,,
45,1988,1988-10-30,9,25.086,KAN,@,RAI,L 10-17,,,,
46,1988,1988-11-06,10,25.093,KAN,@,DEN,L 11-17,,,,
47,1988,1988-12-18,16,25.135,KAN,@,SDG,L 13-24,,,,
48,1989,1989-09-10,1,26.036,KAN,@,DEN,L 20-34,,,,
49,1989,1989-09-17,2,26.043,KAN,,RAI,W 24-19,,,,
50,1989,1989-09-24,3,26.050,KAN,@,SDG,L 6-21,,,,
51,1989,1989-10-01,4,26.057,KAN,,CIN,L 17-21,,,,
52,1989,1989-10-08,5,26.064,KAN,@,SEA,W 20-16,,,,
53,1989,1989-10-15,6,26.071,KAN,@,RAI,L 14-20,,,,
54,1989,1989-10-22,7,26.078,KAN,,DAL,W 36-28,,,,
55,1989,1989-10-29,8,26.085,KAN,@,PIT,L 17-23,,,,
56,1989,1989-11-05,9,26.092,KAN,,SEA,W 20-10,1.0,0,0,0
57,1989,1989-11-12,10,26.099,KAN,,DEN,L 13-16,,,,
58,1989,1989-11-19,11,26.106,KAN,@,CLE,T 10-10,,,,
59,1989,1989-11-26,12,26.113,KAN,,HOU,W 34-0,,,,
60,1989,1989-12-03,13,26.120,KAN,,MIA,W 26-21,,,,
61,1989,1989-12-10,14,26.127,KAN,@,GNB,W 21-3,,,,
62,1989,1989-12-17,15,26.134,KAN,,SDG,L 13-20,,,,
63,1989,1989-12-24,16,26.141,KAN,@,MIA,W 27-24,,,,
64,1990,1990-09-09,1,27.035,KAN,,MIN,W 24-21,,,,
65,1990,1990-09-17,2,27.043,KAN,@,DEN,L 23-24,,,,
66,1990,1990-09-23,3,27.049,KAN,@,GNB,W 17-3,,,,
67,1990,1990-09-30,4,27.056,KAN,,CLE,W 34-0,,,,
68,1990,1990-10-07,5,27.063,KAN,@,IND,L 19-23,,,,
69,1990,1990-10-14,6,27.070,KAN,,DET,W 43-24,,,,
70,1990,1990-10-21,7,27.077,KAN,@,SEA,L 7-19,,,,
71,1990,1990-11-04,8,27.091,KAN,,RAI,W 9-7,,,,
72,1990,1990-11-11,9,27.098,KAN,,SEA,L 16-17,,,,
73,1990,1990-11-18,10,27.105,KAN,,SDG,W 27-10,1.0,0,0,0
74,1990,1990-11-25,11,27.112,KAN,@,RAI,W 27-24,1.0,0,0,0
75,1990,1990-12-02,12,27.119,KAN,@,NWE,W 37-7,,,,
76,1990,1990-12-09,13,27.126,KAN,,DEN,W 31-20,,,,
77,1990,1990-12-16,14,27.133,KAN,,HOU,L 10-27,,,,
78,1990,1990-12-23,15,27.140,KAN,@,SDG,W 24-21,,,,
79,1990,1990-12-29,16,27.146,KAN,@,CHI,W 21-10,,,,
80,1991,1991-09-01,1,28.027,MIA,@,BUF,L 31-35,,,,
81,1991,1991-10-06,6,28.062,MIA,@,NWE,W 20-10,,,,
82,1991,1991-10-13,7,28.069,MIA,@,KAN,L 7-42,,,,
83,1991,1991-10-20,8,28.076,MIA,,HOU,L 13-17,,,,
84,1991,1991-11-03,9,28.090,MIA,@,IND,W 10-6,,,,
85,1991,1991-11-10,10,28.097,MIA,,NWE,W 30-20,,,,
86,1991,1991-11-18,11,28.105,MIA,,BUF,L 27-41,,,,
87,1991,1991-11-24,12,28.111,MIA,@,CHI,W 16-13,,,,
88,1991,1991-12-01,13,28.118,MIA,,TAM,W 33-14,,,,
89,1991,1991-12-09,14,28.126,MIA,,CIN,W 37-13,,,,
90,1991,1991-12-15,15,28.132,MIA,@,SDG,L 30-38,,,,
91,1991,1991-12-22,16,28.139,MIA,,NYJ,L 20-23,,,,
92,1993,1993-10-17,6,30.073,PHI,@,NYG,L 10-21,,,,
93,1993,1993-10-31,7,30.087,PHI,,DAL,L 10-23,,,,
94,1993,1993-11-07,8,30.094,PHI,@,PHO,L 3-16,,,,
95,1993,1993-11-14,9,30.101,PHI,,MIA,L 14-19,,,,
96,1993,1993-11-21,10,30.108,PHI,,NYG,L 3-7,,,,
97,1993,1993-11-28,11,30.115,PHI,@,WAS,W 17-14,,,,
98,1993,1993-12-06,12,30.123,PHI,@,DAL,L 17-23,,,,
99,1993,1993-12-12,13,30.129,PHI,,BUF,L 7-10,,,,
100,1993,1993-12-19,14,30.136,PHI,@,IND,W 20-10,,,,
101,1993,1993-12-26,15,30.143,PHI,,NOR,W 37-26,,,,
102,1993,1994-01-03,16,30.151,PHI,@,SFO,W 37-34,,,,
