ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1980,1980-09-07,1,24.120,MIA,@,BUF,L 7-17,,,,,
2,1980,1980-09-14,2,24.127,MIA,,CIN,W 17-16,,,,,
3,1980,1980-09-21,3,24.134,MIA,@,ATL,W 20-17,,,,,
4,1980,1980-09-28,4,24.141,MIA,,NOR,W 21-16,,,,,
5,1980,1980-10-05,5,24.148,MIA,,BAL,L 17-30,,,,,
6,1980,1980-10-12,6,24.155,MIA,@,NWE,L 0-34,,,,,
7,1980,1980-10-19,7,24.162,MIA,,BUF,W 17-14,,,,,
8,1980,1980-10-27,8,24.170,MIA,@,NYJ,L 14-17,,,,,
9,1980,1980-11-02,9,24.176,MIA,@,OAK,L 10-16,,,,,
10,1980,1980-11-09,10,24.183,MIA,@,RAM,W 35-14,,,,,
11,1980,1980-11-16,11,24.190,MIA,,SFO,W 17-13,,,,,
12,1980,1980-11-20,12,24.194,MIA,,SDG,L 24-27,,,,,
13,1980,1980-11-30,13,24.204,MIA,@,PIT,L 10-23,,,,,
14,1980,1980-12-08,14,24.212,MIA,,NWE,W 16-13,,,,,
15,1980,1980-12-14,15,24.218,MIA,@,BAL,W 24-14,1,7,7.00,0,0.0
16,1980,1980-12-20,16,24.224,MIA,,NYJ,L 17-24,,,,,
17,1981,1981-09-06,1,25.119,MIA,@,STL,W 20-7,,,,,
18,1981,1981-09-10,2,25.123,MIA,,PIT,W 30-10,,,,,
19,1981,1981-11-01,9,25.175,MIA,,BAL,W 27-10,,,,,
20,1981,1981-11-08,10,25.182,MIA,@,NWE,W 30-27,,,,,
21,1981,1981-11-15,11,25.189,MIA,,OAK,L 17-33,,,,,
22,1981,1981-11-30,13,25.204,MIA,,PHI,W 13-10,,,,,
23,1981,1981-12-06,14,25.210,MIA,,NWE,W 24-14,,,,,
24,1981,1981-12-13,15,25.217,MIA,@,KAN,W 17-7,,,,,
25,1981,1981-12-19,16,25.223,MIA,,BUF,W 16-6,,,,,
26,1982,1982-09-12,1,26.125,MIA,@,NYJ,W 45-28,,,,,
27,1982,1982-09-19,2,26.132,MIA,,BAL,W 24-20,,,,,
28,1982,1982-11-21,3,26.195,MIA,@,BUF,W 9-7,0,0,,0,0.5
29,1982,1982-11-29,4,26.203,MIA,@,TAM,L 17-23,,,,,
30,1982,1982-12-05,5,26.209,MIA,,MIN,W 22-14,,,,,
31,1983,1983-09-04,1,27.117,MIA,@,BUF,W 12-0,,,,,
32,1983,1983-09-11,2,27.124,MIA,,NWE,W 34-24,,,,,
33,1983,1983-09-19,3,27.132,MIA,@,RAI,L 14-27,,,,,
34,1983,1983-09-25,4,27.138,MIA,,KAN,W 14-6,,,,,
35,1983,1983-10-02,5,27.145,MIA,@,NOR,L 7-17,,,,,
36,1983,1983-10-09,6,27.152,MIA,,BUF,L 35-38,,,,,
37,1983,1983-10-16,7,27.159,MIA,@,NYJ,W 32-14,,,,,
38,1983,1983-10-23,8,27.166,MIA,@,BAL,W 21-7,,,,,
39,1983,1983-10-30,9,27.173,MIA,,RAM,W 30-14,,,,,
40,1983,1983-11-06,10,27.180,MIA,@,SFO,W 20-17,,,,,
41,1983,1983-11-13,11,27.187,MIA,@,NWE,L 6-17,,,,,
42,1983,1983-11-20,12,27.194,MIA,,BAL,W 37-0,,,,,
43,1983,1983-11-28,13,27.202,MIA,,CIN,W 38-14,,,,,
44,1983,1983-12-10,15,27.214,MIA,,ATL,W 31-24,,,,,
45,1983,1983-12-16,16,27.220,MIA,,NYJ,W 34-14,,,,,
46,1984,1984-09-02,1,28.115,MIA,@,WAS,W 35-17,,,,,
47,1984,1984-09-09,2,28.122,MIA,,NWE,W 28-7,,,,,
48,1984,1984-09-17,3,28.130,MIA,@,BUF,W 21-17,,,,,
49,1984,1984-09-23,4,28.136,MIA,,IND,W 44-7,0,0,,0,1.0
50,1984,1984-09-30,5,28.143,MIA,@,STL,W 36-28,,,,,
51,1984,1984-10-07,6,28.150,MIA,@,PIT,W 31-7,,,,,
52,1984,1984-10-14,7,28.157,MIA,,HOU,W 28-10,,,,,
53,1984,1984-10-21,8,28.164,MIA,@,NWE,W 44-24,,,,,
54,1984,1984-10-28,9,28.171,MIA,,BUF,W 38-7,,,,,
55,1984,1984-11-04,10,28.178,MIA,@,NYJ,W 31-17,,,,,
56,1984,1984-11-11,11,28.185,MIA,,PHI,W 24-23,,,,,
57,1984,1984-11-18,12,28.192,MIA,@,SDG,L 28-34,,,,,
58,1984,1984-11-26,13,28.200,MIA,,NYJ,W 28-17,,,,,
59,1984,1984-12-02,14,28.206,MIA,,RAI,L 34-45,,,,,
60,1984,1984-12-09,15,28.213,MIA,@,IND,W 35-17,0,0,,0,1.0
61,1984,1984-12-17,16,28.221,MIA,,DAL,W 28-21,,,,,
62,1985,1985-09-08,1,29.121,MIA,@,HOU,L 23-26,,,,,
63,1985,1985-09-15,2,29.128,MIA,,IND,W 30-13,,,,,
64,1985,1985-09-22,3,29.135,MIA,,KAN,W 31-0,,,,,
65,1985,1985-09-29,4,29.142,MIA,@,DEN,W 30-26,,,,,
