ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2003,2003-09-07,1,22.262,SDG,@,KAN,L 14-27,,,,,,,,,,,,,,,,,
2,2003,2003-09-14,2,22.269,SDG,,DEN,L 13-37,,1,12,12.00,0,0,0,,0,0,0,0.0,,,0,0,0
3,2003,2003-09-21,3,22.276,SDG,,BAL,L 10-24,,2,11,5.50,0,0,0,,0,0,0,0.0,,,0,0,0
4,2003,2003-09-28,4,22.283,SDG,@,OAK,L 31-34,,1,24,24.00,0,0,0,,0,0,0,0.0,,,0,0,0
5,2003,2003-10-05,5,22.290,SDG,@,JAX,L 21-27,,,,,,,,,,,,,,,,,
6,2003,2003-10-19,6,22.304,SDG,@,CLE,W 26-20,,,,,,,,,,,,,,,,,
7,2003,2003-10-27,7,22.312,SDG,,MIA,L 10-26,,,,,,,,,,,,,,,,,
8,2003,2003-11-02,8,22.318,SDG,@,CHI,L 7-20,,,,,,,,,,,,,,,,,
9,2003,2003-11-09,9,22.325,SDG,,MIN,W 42-28,,,,,,,,,,,,,,,,,
10,2003,2003-11-16,10,22.332,SDG,@,DEN,L 8-37,,,,,,,,,,,,,,,,,
11,2003,2003-11-23,11,22.339,SDG,,CIN,L 27-34,,,,,,,,,,,,,,,,,
12,2003,2003-11-30,12,22.346,SDG,,KAN,L 24-28,,,,,,,,,,,,,,,,,
13,2003,2003-12-07,13,22.353,SDG,@,DET,W 14-7,,,,,,,,,,,,,,,,,
14,2003,2003-12-14,14,22.360,SDG,,GNB,L 21-38,,,,,,,,,,,,,,,,,
15,2003,2003-12-21,15,23.002,SDG,@,PIT,L 24-40,,,,,,,,,,,,,,,,,
16,2003,2003-12-28,16,23.009,SDG,,OAK,W 21-14,,,,,,,,,,,,,,,,,
17,2004,2004-09-12,1,23.268,SDG,@,HOU,W 27-20,,,,,,,,,,,,,,,,,
18,2004,2004-09-19,2,23.275,SDG,,NYJ,L 28-34,,,,,,,,,,,,,,,,,
19,2004,2004-09-26,3,23.282,SDG,@,DEN,L 13-23,,,,,,,,,,,,,,,,,
20,2004,2004-10-03,4,23.289,SDG,,TEN,W 38-17,,,,,,,,,,,,,,,,,
21,2004,2004-10-10,5,23.296,SDG,,JAX,W 34-21,,0,0,,0,0,0,,0,0,0,0.0,,,1,40,0
22,2004,2004-10-17,6,23.303,SDG,@,ATL,L 20-21,,0,0,,0,0,0,,0,0,0,0.0,,,1,3,0
23,2004,2004-10-24,7,23.310,SDG,@,CAR,W 17-6,*,,,,,,,,,,,,,,,,
24,2004,2004-11-28,11,23.345,SDG,@,KAN,W 34-31,,,,,,,,,,,,,,,,,
25,2004,2004-12-05,12,23.352,SDG,,DEN,W 20-17,*,0,0,,0,0,0,,0,0,0,0.0,,,1,0,0
26,2004,2004-12-12,13,23.359,SDG,,TAM,W 31-24,,,,,,,,,,,,,,,,,
27,2004,2004-12-19,14,24.000,SDG,@,CLE,W 21-0,*,0,0,,0,1,0,0.00,0,0,0,0.0,,,0,0,0
28,2004,2004-12-26,15,24.007,SDG,@,IND,L 31-34,*,,,,,,,,,,,,,,0,2,0
29,2004,2005-01-02,16,24.014,SDG,,KAN,W 24-17,*,0,0,,0,0,0,,0,0,0,0.0,,,1,9,0
30,2005,2005-09-11,1,24.266,SDG,,DAL,L 24-28,*,,,,,,,,,,,,,,,,
31,2005,2005-09-18,2,24.273,SDG,@,DEN,L 17-20,*,,,,,,,,,,,,,,,,
32,2005,2005-09-25,3,24.280,SDG,,NYG,W 45-23,*,,,,,,,,,,,,,,,,
33,2005,2005-10-02,4,24.287,SDG,@,NWE,W 41-17,*,,,,,,,,,,,,,,,,
34,2005,2005-10-10,5,24.295,SDG,,PIT,L 22-24,*,,,,,,,,,,,,,,,,
35,2005,2005-11-06,9,24.322,SDG,@,NYJ,W 31-26,,,,,,,,,,,,,,,,,
36,2005,2005-11-20,10,24.336,SDG,,BUF,W 48-10,*,,,,,,,,,,,,,,,,
37,2005,2005-11-27,11,24.343,SDG,@,WAS,W 23-17,*,,,,,,,,,,,,,,,,
38,2005,2005-12-04,12,24.350,SDG,,OAK,W 34-10,*,,,,,,,,,,,,,,,,
39,2005,2005-12-11,13,24.357,SDG,,MIA,L 21-23,*,,,,,,,,,,,,,,,,
40,2005,2005-12-18,14,24.364,SDG,@,IND,W 26-17,*,0,0,,0,0,0,,0,0,0,0.0,,,1,9,0
41,2005,2005-12-24,15,25.005,SDG,@,KAN,L 7-20,*,,,,,,,,,,,,,,,,
42,2005,2005-12-31,16,25.012,SDG,,DEN,L 7-23,*,,,,,,,,,,,,,,,,
43,2006,2006-09-11,1,25.266,SDG,@,OAK,W 27-0,*,,,,,,,,,,,,,,,,
44,2006,2006-09-17,2,25.272,SDG,,TEN,W 40-7,*,,,,,,,,,,,,,,,,
45,2006,2006-10-01,3,25.286,SDG,@,BAL,L 13-16,*,,,,,,,,,,,,,,,,
46,2006,2006-10-08,4,25.293,SDG,,PIT,W 23-13,*,0,0,,0,0,0,,0,0,0,0.0,,,1,3,0
47,2006,2006-10-15,5,25.300,SDG,@,SFO,W 48-19,*,,,,,,,,,,,,,,,,
48,2006,2006-10-22,6,25.307,SDG,@,KAN,L 27-30,*,,,,,,,,,,,,,,,,
49,2006,2006-10-29,7,25.314,SDG,,STL,W 38-24,*,,,,,,,,,,,,,,,,
50,2006,2006-11-05,8,25.321,SDG,,CLE,W 32-25,*,,,,,,,,,,,,,,,,
51,2006,2006-11-12,9,25.328,SDG,@,CIN,W 49-41,*,,,,,,,,,,,,,,,,
52,2006,2006-11-19,10,25.335,SDG,@,DEN,W 35-27,*,0,0,,0,0,0,,0,0,0,0.0,,,1,23,0
