ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1978,1978-09-03,1,23.233,NWE,,WAS,L 14-16,1,0,0.00,0
2,1978,1978-09-10,2,23.240,NWE,@,STL,W 16-6,,,,
3,1979,1979-09-03,1,24.233,NWE,,PIT,L 13-16,,,,
4,1979,1979-09-09,2,24.239,NWE,,NYJ,W 56-3,,,,
5,1979,1979-09-16,3,24.246,NWE,@,CIN,W 20-14,,,,
6,1979,1979-09-23,4,24.253,NWE,,SDG,W 27-21,,,,
7,1979,1979-10-01,5,24.261,NWE,@,GNB,L 14-27,,,,
8,1979,1979-10-07,6,24.267,NWE,,DET,W 24-17,,,,
9,1979,1979-10-14,7,24.274,NWE,@,CHI,W 27-7,,,,
10,1979,1979-10-21,8,24.281,NWE,,MIA,W 28-13,,,,
11,1979,1979-10-28,9,24.288,NWE,@,BAL,L 26-31,,,,
12,1979,1979-11-04,10,24.295,NWE,@,BUF,W 26-6,,,,
13,1979,1979-11-11,11,24.302,NWE,@,DEN,L 10-45,,,,
14,1979,1979-11-25,13,24.316,NWE,,BUF,L 13-16,,,,
15,1979,1979-11-29,14,24.320,NWE,@,MIA,L 24-39,,,,
16,1980,1980-09-07,1,25.238,NWE,,CLE,W 34-17,,,,
17,1980,1980-09-14,2,25.245,NWE,,ATL,L 21-37,,,,
18,1980,1980-09-21,3,25.252,NWE,@,SEA,W 37-31,,,,
19,1980,1980-09-29,4,25.260,NWE,,DEN,W 23-14,,,,
20,1980,1980-10-05,5,25.266,NWE,@,NYJ,W 21-11,,,,
21,1980,1980-10-12,6,25.273,NWE,,MIA,W 34-0,,,,
22,1980,1980-10-19,7,25.280,NWE,@,BAL,W 37-21,,,,
23,1980,1980-10-26,8,25.287,NWE,@,BUF,L 13-31,,,,
24,1980,1980-11-02,9,25.294,NWE,,NYJ,W 34-21,,,,
25,1980,1980-11-10,10,25.302,NWE,@,HOU,L 34-38,,,,
26,1980,1980-11-16,11,25.308,NWE,,RAM,L 14-17,,,,
27,1980,1980-11-23,12,25.315,NWE,,BAL,W 47-21,,,,
28,1980,1980-11-30,13,25.322,NWE,@,SFO,L 17-21,,,,
29,1980,1980-12-08,14,25.330,NWE,@,MIA,L 13-16,,,,
30,1980,1980-12-14,15,25.336,NWE,,BUF,W 24-2,,,,
31,1980,1980-12-21,16,25.343,NWE,@,NOR,W 38-27,,,,
32,1981,1981-09-06,1,26.236,NWE,,BAL,L 28-29,,,,
33,1981,1981-09-13,2,26.243,NWE,@,PHI,L 3-13,,,,
34,1981,1981-09-21,3,26.251,NWE,,DAL,L 21-35,,,,
35,1981,1981-09-27,4,26.257,NWE,@,PIT,L 21-27,,,,
36,1981,1981-10-04,5,26.264,NWE,,KAN,W 33-17,,,,
37,1981,1981-10-11,6,26.271,NWE,@,NYJ,L 24-28,,,,
38,1981,1981-10-18,7,26.278,NWE,,HOU,W 38-10,,,,
39,1981,1981-10-25,8,26.285,NWE,@,WAS,L 22-24,,,,
40,1981,1981-11-01,9,26.292,NWE,@,OAK,L 17-27,,,,
41,1981,1981-11-08,10,26.299,NWE,,MIA,L 27-30,,,,
42,1981,1981-11-15,11,26.306,NWE,,NYJ,L 6-17,,,,
43,1981,1981-11-22,12,26.313,NWE,@,BUF,L 17-20,,,,
44,1981,1981-11-29,13,26.320,NWE,,STL,L 20-27,,,,
45,1981,1981-12-06,14,26.327,NWE,@,MIA,L 14-24,,,,
46,1981,1981-12-13,15,26.334,NWE,,BUF,L 10-19,,,,
47,1981,1981-12-20,16,26.341,NWE,@,BAL,L 21-23,,,,
48,1982,1982-09-12,1,27.242,NWE,@,BAL,W 24-13,,,,
49,1982,1982-09-19,2,27.249,NWE,,NYJ,L 7-31,,,,
50,1982,1982-11-21,3,27.312,NWE,@,CLE,L 7-10,,,,
51,1982,1982-11-28,4,27.319,NWE,,HOU,W 29-21,,,,
52,1982,1982-12-05,5,27.326,NWE,@,CHI,L 13-26,,,,
53,1982,1982-12-12,6,27.333,NWE,,MIA,W 3-0,,,,
54,1982,1982-12-19,7,27.340,NWE,@,SEA,W 16-0,,,,
55,1982,1982-12-26,8,27.347,NWE,@,PIT,L 14-37,,,,
56,1982,1983-01-02,9,27.354,NWE,,BUF,W 30-19,,,,
57,1983,1983-09-04,1,28.234,NWE,,BAL,L 23-29,,,,
58,1983,1983-09-11,2,28.241,NWE,@,MIA,L 24-34,,,,
59,1983,1983-09-18,3,28.248,NWE,,NYJ,W 23-13,,,,
60,1983,1983-09-25,4,28.255,NWE,@,PIT,W 28-23,,,,
61,1983,1983-10-02,5,28.262,NWE,,SFO,L 13-33,,,,
62,1983,1983-10-09,6,28.269,NWE,@,BAL,L 7-12,,,,
63,1983,1983-10-16,7,28.276,NWE,,SDG,W 37-21,,,,
64,1983,1983-10-23,8,28.283,NWE,@,BUF,W 31-0,,,,
65,1983,1983-10-30,9,28.290,NWE,@,ATL,L 13-24,,,,
66,1983,1983-11-06,10,28.297,NWE,,BUF,W 21-7,,,,
67,1983,1983-11-13,11,28.304,NWE,,MIA,W 17-6,,,,
68,1983,1983-11-20,12,28.311,NWE,,CLE,L 0-30,,,,
69,1983,1983-11-27,13,28.318,NWE,@,NYJ,L 3-26,,,,
70,1983,1983-12-04,14,28.325,NWE,,NOR,W 7-0,,,,
71,1983,1983-12-11,15,28.332,NWE,@,RAM,W 21-7,,,,
72,1983,1983-12-18,16,28.339,NWE,@,SEA,L 6-24,,,,
73,1984,1984-11-25,13,29.317,RAI,,IND,W 21-7,,,,
74,1984,1984-12-02,14,29.324,RAI,@,MIA,W 45-34,,,,
75,1984,1984-12-10,15,29.332,RAI,@,DET,W 24-3,,,,
76,1984,1984-12-16,16,29.338,RAI,,PIT,L 7-13,,,,
77,1987,1987-10-04,3,32.264,SDG,@,CIN,W 10-9,,,,
78,1987,1987-10-11,4,32.271,SDG,@,TAM,W 17-13,,,,
79,1987,1987-10-18,5,32.278,SDG,@,RAI,W 23-17,,,,
80,1987,1987-12-06,12,32.327,RAI,,BUF,W 34-21,,,,
81,1987,1987-12-13,13,32.334,RAI,@,KAN,L 10-16,,,,
82,1987,1987-12-20,14,32.341,RAI,,CLE,L 17-24,,,,
83,1987,1987-12-27,15,32.348,RAI,,CHI,L 3-6,,,,
84,1988,1988-09-18,3,33.249,RAI,,RAM,L 17-22,,,,
85,1988,1988-09-26,4,33.257,RAI,@,DEN,W 30-27,,,,
86,1988,1988-10-02,5,33.263,RAI,,CIN,L 21-45,,,,
87,1988,1988-10-09,6,33.270,RAI,,MIA,L 14-24,,,,
88,1988,1988-10-16,7,33.277,RAI,@,KAN,W 27-17,,,,
89,1988,1988-10-23,8,33.284,RAI,@,NOR,L 6-20,,,,
90,1988,1988-11-06,10,33.298,RAI,@,SDG,W 13-3,,,,
91,1988,1988-12-11,15,33.333,RAI,@,BUF,L 21-37,,,,
