ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1979,1979-09-02,1,22.062,MIA,@,BUF,W 9-7,,,,,,,,,,,,,,,,,,
2,1979,1979-09-09,2,22.069,MIA,,SEA,W 19-10,,,,,,,,,,,,,,,,,,
3,1979,1979-09-16,3,22.076,MIA,@,MIN,W 27-12,,,,,,,,,,,,,,,,,,
4,1979,1979-09-23,4,22.083,MIA,,CHI,W 31-16,,,,,,,,,,,,,,,,,,
5,1979,1979-10-21,8,22.111,HOU,@,SEA,L 14-34,0,0,,0,0,0,,0,1,21,21.00,0,0,0,,0,0,0
6,1979,1979-11-18,12,22.139,HOU,,CIN,W 42-21,,,,,,,,,,,,,,,,,,
7,1979,1979-11-22,13,22.143,HOU,@,DAL,W 30-24,,,,,,,,,,,,,,,,,,
8,1979,1979-12-02,14,22.153,HOU,@,CLE,L 7-14,,,,,,,,,,,,,,,,,,
9,1979,1979-12-10,15,22.161,HOU,,PIT,W 20-17,,,,,,,,,,,,,,,,,,
10,1979,1979-12-16,16,22.167,HOU,,PHI,L 20-26,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
11,1980,1980-09-07,1,23.067,HOU,@,PIT,L 17-31,0,0,,0,0,0,,0,1,24,24.00,0,0,0,,0,0,0
12,1980,1980-09-15,2,23.075,HOU,@,CLE,W 16-7,0,0,,0,0,0,,0,1,26,26.00,0,0,0,,0,0,0
13,1980,1980-09-21,3,23.081,HOU,,BAL,W 21-16,0,0,,0,0,0,,0,1,15,15.00,0,1,0,0.00,0,0,0
14,1980,1980-09-28,4,23.088,HOU,@,CIN,W 13-10,0,0,,0,0,0,,0,2,41,20.50,0,0,0,,0,0,0
15,1980,1980-10-05,5,23.095,HOU,,SEA,L 7-26,4,47,11.75,0,0,0,,0,0,0,,0,0,0,,0,0,0
16,1980,1980-10-12,6,23.102,HOU,@,KAN,L 20-21,,,,,,,,,,,,,,,,,,
17,1980,1980-10-19,7,23.109,HOU,,TAM,W 20-14,,,,,,,,,,,,,,,,,,
18,1980,1980-10-26,8,23.116,HOU,,CIN,W 23-3,,,,,,,,,,,,,,,,,,
19,1980,1980-11-02,9,23.123,HOU,@,DEN,W 20-16,,,,,,,,,,,,,,,,,,
20,1980,1980-11-10,10,23.131,HOU,,NWE,W 38-34,0,0,,0,0,0,,0,1,19,19.00,0,0,0,,0,0,0
21,1980,1980-11-16,11,23.137,HOU,@,CHI,W 10-6,,,,,,,,,,,,,,,,,,
22,1980,1980-11-23,12,23.144,HOU,@,NYJ,L 28-31,0,0,,0,0,0,,0,1,27,27.00,0,0,0,,0,0,0
23,1980,1980-11-30,13,23.151,HOU,,CLE,L 14-17,0,0,,0,0,0,,0,1,6,6.00,0,0,0,,0,0,0
24,1980,1980-12-04,14,23.155,HOU,,PIT,W 6-0,,,,,,,,,,,,,,,,,,
25,1980,1980-12-14,15,23.165,HOU,@,GNB,W 22-3,0,0,,0,0,0,,0,2,28,14.00,0,0,0,,0,0,0
26,1980,1980-12-21,16,23.172,HOU,,MIN,W 20-16,0,0,,0,0,0,,0,2,30,15.00,0,0,0,,0,0,0
27,1981,1981-09-13,2,24.073,NOR,,RAM,W 23-17,0,0,,0,0,0,,0,1,12,12.00,0,4,32,8.00,0,0,0
28,1981,1981-09-20,3,24.080,NOR,@,NYG,L 7-20,1,18,18.00,0,0,0,,0,0,0,,0,2,29,14.50,0,0,0
29,1981,1981-09-27,4,24.087,NOR,@,SFO,L 14-21,2,56,28.00,1,0,0,,0,1,21,21.00,0,6,91,15.17,0,1,6
30,1981,1981-10-04,5,24.094,NOR,,PIT,L 6-20,3,65,21.67,0,0,0,,0,0,0,,0,2,25,12.50,0,0,0
31,1981,1981-10-11,6,24.101,NOR,,PHI,L 14-31,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
32,1981,1981-10-18,7,24.108,NOR,@,CLE,L 17-20,1,17,17.00,0,0,0,,0,1,17,17.00,0,1,13,13.00,0,0,0
33,1981,1981-10-25,8,24.115,NOR,,CIN,W 17-7,2,36,18.00,0,0,0,,0,0,0,,0,4,44,11.00,0,0,0
34,1981,1981-11-01,9,24.122,NOR,,ATL,L 10-41,0,0,,0,1,28,28.00,0,0,0,,0,1,10,10.00,0,0,0
35,1981,1981-11-08,10,24.129,NOR,@,RAM,W 21-13,1,8,8.00,0,0,0,,0,0,0,,0,1,10,10.00,0,0,0
36,1981,1981-11-15,11,24.136,NOR,@,MIN,L 10-20,4,62,15.50,0,0,0,,0,0,0,,0,4,31,7.75,0,0,0
37,1981,1981-11-22,12,24.143,NOR,@,HOU,W 27-24,1,21,21.00,0,0,0,,0,0,0,,0,1,3,3.00,0,0,0
38,1981,1981-11-29,13,24.150,NOR,,TAM,L 14-31,1,54,54.00,0,0,0,,0,0,0,,0,2,47,23.50,0,0,0
39,1981,1981-12-06,14,24.157,NOR,@,STL,L 3-30,1,18,18.00,0,0,0,,0,0,0,,0,1,9,9.00,0,0,0
40,1981,1981-12-13,15,24.164,NOR,,GNB,L 7-35,2,15,7.50,0,1,-1,-1.00,0,0,0,,0,4,42,10.50,0,0,0
41,1981,1981-12-20,16,24.171,NOR,,SFO,L 17-21,1,10,10.00,0,0,0,,0,0,0,,0,4,50,12.50,0,0,0
42,1982,1982-09-12,1,25.072,NOR,,STL,L 7-21,1,8,8.00,0,1,1,1.00,0,0,0,,0,4,32,8.00,0,0,0
43,1982,1982-09-19,2,25.079,NOR,@,CHI,W 10-0,2,27,13.50,0,0,0,,0,0,0,,0,3,30,10.00,0,0,0
44,1982,1982-11-21,3,25.142,NOR,,KAN,W 27-17,4,68,17.00,1,0,0,,0,0,0,,0,1,9,9.00,0,1,6
45,1982,1982-11-28,4,25.149,NOR,@,SFO,W 23-20,2,24,12.00,0,0,0,,0,0,0,,0,1,1,1.00,0,0,0
46,1982,1982-12-05,5,25.156,NOR,,TAM,L 10-13,9,95,10.56,0,0,0,,0,0,0,,0,3,25,8.33,0,0,0
47,1982,1982-12-12,6,25.163,NOR,@,ATL,L 0-35,4,47,11.75,0,0,0,,0,0,0,,0,1,-1,-1.00,0,0,0
48,1982,1982-12-19,7,25.170,NOR,@,DAL,L 7-21,1,20,20.00,0,0,0,,0,0,0,,0,1,4,4.00,0,0,0
49,1982,1982-12-26,8,25.177,NOR,,WAS,L 10-27,3,31,10.33,0,0,0,,0,0,0,,0,5,13,2.60,0,0,0
50,1982,1983-01-02,9,25.184,NOR,,ATL,W 35-6,4,63,15.75,0,0,0,,0,0,0,,0,2,31,15.50,0,0,0
51,1983,1983-09-04,1,26.064,NOR,,STL,W 28-17,2,50,25.00,0,0,0,,0,0,0,,0,3,15,5.00,0,0,0
52,1983,1983-09-11,2,26.071,NOR,@,RAM,L 27-30,4,51,12.75,0,0,0,,0,0,0,,0,3,14,4.67,0,0,0
53,1983,1983-09-18,3,26.078,NOR,,CHI,W 34-31,7,74,10.57,0,0,0,,0,0,0,,0,4,23,5.75,0,0,0
54,1983,1983-09-25,4,26.085,NOR,@,DAL,L 20-21,4,50,12.50,0,0,0,,0,0,0,,0,3,43,14.33,0,0,0
55,1983,1983-10-02,5,26.092,NOR,,MIA,W 17-7,1,5,5.00,0,0,0,,0,0,0,,0,2,15,7.50,0,0,0
56,1983,1983-10-09,6,26.099,NOR,@,ATL,W 19-17,3,25,8.33,0,0,0,,0,0,0,,0,2,4,2.00,0,0,0
57,1983,1983-10-16,7,26.106,NOR,,SFO,L 13-32,3,34,11.33,0,0,0,,0,0,0,,0,1,9,9.00,0,0,0
58,1983,1983-10-23,8,26.113,NOR,@,TAM,W 24-21,1,3,3.00,0,0,0,,0,0,0,,0,6,43,7.17,0,0,0
59,1983,1983-10-30,9,26.120,NOR,@,BUF,L 21-27,3,45,15.00,0,0,0,,0,0,0,,0,3,20,6.67,0,0,0
60,1983,1983-11-06,10,26.127,NOR,,ATL,W 27-10,3,38,12.67,0,0,0,,0,0,0,,0,2,10,5.00,0,0,0
61,1983,1983-11-13,11,26.134,NOR,@,SFO,L 0-27,0,0,,0,0,0,,0,0,0,,0,1,9,9.00,0,0,0
62,1983,1983-11-21,12,26.142,NOR,,NYJ,L 28-31,4,56,14.00,0,0,0,,0,0,0,,0,3,9,3.00,0,0,0
63,1983,1983-11-27,13,26.148,NOR,,MIN,W 17-16,5,56,11.20,0,0,0,,0,0,0,,0,2,29,14.50,0,0,0
64,1983,1983-12-04,14,26.155,NOR,@,NWE,L 0-7,2,18,9.00,0,1,15,15.00,0,0,0,,0,1,0,0.00,0,0,0
65,1983,1983-12-11,15,26.162,NOR,@,PHI,W 20-17,4,45,11.25,0,0,0,,0,0,0,,0,0,0,,0,0,0
66,1983,1983-12-18,16,26.169,NOR,,RAM,L 24-26,3,35,11.67,1,0,0,,0,0,0,,0,3,32,10.67,0,1,6
67,1984,1984-09-02,1,27.062,NOR,,ATL,L 28-36,1,31,31.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
68,1984,1984-09-09,2,27.069,NOR,,TAM,W 17-13,3,46,15.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
69,1984,1984-09-16,3,27.076,NOR,@,SFO,L 20-30,2,16,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
70,1984,1984-09-23,4,27.083,NOR,,STL,W 34-24,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
