ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2012,2012-11-18,10,26.106,PIT,,BAL,L 10-13,,0.0,0,0
2,2013,2013-12-08,13,27.126,OAK,@,NYJ,L 27-37,,0.0,0,1
3,2013,2013-12-15,14,27.133,OAK,,KAN,L 31-56,,0.0,1,0
4,2013,2013-12-22,15,27.140,OAK,@,SDG,L 13-26,,,,
5,2013,2013-12-29,16,27.147,OAK,,DEN,L 14-34,,,,
6,2014,2014-10-26,7,28.083,STL,@,KAN,L 7-34,,0.0,2,0
7,2014,2014-11-02,8,28.090,STL,@,SFO,W 13-10,,,,
8,2014,2014-11-09,9,28.097,STL,@,ARI,L 14-31,,0.0,1,0
9,2014,2014-11-16,10,28.104,STL,,DEN,W 22-7,,,,
10,2014,2014-11-23,11,28.111,STL,@,SDG,L 24-27,,0.0,0,1
