ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1964,1964-12-06,12,22.196,NYJ,@,SDG,L 3-38,,0,4,0.00,0,0,1,0.0,0,0,0.00,-11.25,0,0,,0,0,0
2,1964,1964-12-20,14,22.210,NYJ,@,KAN,L 7-24,*,9,14,64.29,55,0,1,42.3,0,0,3.93,0.71,1,0,0.00,0,0,0
3,1969,1969-09-21,2,27.120,DEN,,NYJ,W 21-19,,11,20,55.00,138,2,1,89.2,0,0,6.90,6.65,2,8,4.00,0,0,0
4,1969,1969-09-28,3,27.127,DEN,@,BUF,L 28-41,*,17,45,37.78,289,3,5,43.0,0,0,6.42,2.76,3,32,10.67,0,0,0
5,1969,1969-10-05,4,27.134,DEN,,KAN,L 13-26,,13,22,59.09,149,1,1,75.8,0,0,6.77,5.64,3,2,0.67,0,0,0
6,1969,1969-10-19,6,27.148,DEN,@,CIN,W 30-23,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0
7,1969,1969-11-23,11,27.183,DEN,@,SDG,L 24-45,,7,10,70.00,62,0,2,46.7,0,0,6.20,-2.80,0,0,,0,0,0
8,1969,1969-12-14,14,27.204,DEN,,CIN,W 27-16,*,13,17,76.47,207,3,1,131.6,0,0,12.18,13.06,2,8,4.00,0,0,0
9,1970,1970-09-20,1,28.119,DEN,@,BUF,W 25-10,*,4,11,36.36,52,0,1,14.2,0,0,4.73,0.64,0,0,,0,0,0
10,1970,1970-09-27,2,28.126,DEN,,PIT,W 16-13,*,4,11,36.36,38,0,0,46.8,0,0,3.45,3.45,0,0,,0,0,0
11,1970,1970-10-04,3,28.133,DEN,,KAN,W 26-13,*,15,25,60.00,135,1,0,87.9,0,0,5.40,6.20,1,6,6.00,0,0,0
12,1970,1970-10-11,4,28.140,DEN,@,OAK,L 23-35,*,17,32,53.13,188,1,1,68.2,0,0,5.88,5.09,0,0,,0,0,0
13,1970,1970-10-18,5,28.147,DEN,,ATL,W 24-10,*,19,33,57.58,156,1,0,79.9,0,0,4.73,5.33,1,2,2.00,0,0,0
14,1970,1970-10-25,6,28.154,DEN,@,SFO,L 14-19,*,8,17,47.06,103,1,2,46.6,0,0,6.06,1.94,0,0,,0,0,0
15,1970,1970-11-01,7,28.161,DEN,,WAS,L 3-19,*,9,25,36.00,86,0,1,29.7,0,0,3.44,1.64,2,14,7.00,0,0,0
16,1970,1970-11-15,9,28.175,DEN,,OAK,L 19-24,,10,25,40.00,152,1,1,57.4,0,0,6.08,5.08,3,20,6.67,1,1,6
17,1970,1970-11-22,10,28.182,DEN,@,NOR,W 31-6,*,15,26,57.69,262,2,1,101.8,0,0,10.08,9.88,0,0,,0,0,0
18,1970,1970-11-29,11,28.189,DEN,@,HOU,L 21-31,*,5,16,31.25,73,0,2,7.6,0,0,4.56,-1.06,0,0,,0,0,0
19,1970,1970-12-13,13,28.203,DEN,,SDG,T 17-17,,6,17,35.29,95,0,2,15.2,0,0,5.59,0.29,0,0,,0,0,0
20,1971,1971-09-19,1,29.118,PHI,@,CIN,L 14-37,*,20,40,50.00,301,2,3,60.5,0,0,7.53,5.15,1,1,1.00,0,0,0
21,1971,1971-09-26,2,29.125,PHI,,DAL,L 7-42,*,11,29,37.93,132,0,6,13.1,0,0,4.55,-4.76,0,0,,0,0,0
22,1971,1971-10-03,3,29.132,PHI,,SFO,L 3-31,*,12,24,50.00,162,0,0,71.9,0,0,6.75,6.75,1,4,4.00,0,0,0
23,1971,1971-10-10,4,29.139,PHI,,MIN,L 0-13,*,4,8,50.00,51,0,2,30.7,0,0,6.38,-4.88,0,0,,0,0,0
24,1971,1971-10-17,5,29.146,PHI,@,OAK,L 10-34,,6,13,46.15,63,0,1,28.7,0,0,4.85,1.38,0,0,,0,0,0
25,1971,1971-10-24,6,29.153,PHI,,NYG,W 23-7,*,1,7,14.29,10,0,0,39.6,0,0,1.43,1.43,0,0,,0,0,0
26,1971,1971-10-31,7,29.160,PHI,,DEN,W 17-16,,0,0,,0,0,0,,0,0,,,1,0,0.00,0,0,0
27,1971,1971-11-07,8,29.167,PHI,@,WAS,T 7-7,,6,9,66.67,95,1,0,138.7,0,0,10.56,12.78,1,1,1.00,0,0,0
28,1971,1971-11-14,9,29.174,PHI,@,DAL,L 7-20,,13,21,61.90,167,0,1,67.0,0,0,7.95,5.81,1,1,1.00,1,1,6
29,1971,1971-11-21,10,29.181,PHI,@,STL,W 37-20,*,15,26,57.69,144,2,0,98.9,0,0,5.54,7.08,0,0,,0,0,0
30,1971,1971-11-28,11,29.188,PHI,,WAS,L 13-20,*,13,28,46.43,192,1,2,51.5,0,0,6.86,4.36,0,0,,0,0,0
31,1971,1971-12-05,12,29.195,PHI,@,DET,W 23-20,*,15,23,65.22,214,1,0,109.7,0,0,9.30,10.17,3,5,1.67,0,0,0
32,1971,1971-12-12,13,29.202,PHI,,STL,W 19-7,*,15,23,65.22,205,1,0,108.1,0,0,8.91,9.78,4,17,4.25,0,0,0
33,1971,1971-12-19,14,29.209,PHI,@,NYG,W 41-28,*,12,18,66.67,221,3,0,148.4,0,0,12.28,15.61,1,0,0.00,0,0,0
34,1972,1972-09-17,1,30.116,PHI,@,DAL,L 6-28,*,9,17,52.94,107,0,1,47.9,0,0,6.29,3.65,0,0,,0,0,0
35,1972,1972-09-24,2,30.123,PHI,,CLE,L 17-27,*,14,25,56.00,186,0,2,46.4,0,0,7.44,3.84,0,0,,0,0,0
36,1972,1972-10-02,3,30.131,PHI,,NYG,L 12-27,,,,,,,,,,,,,,,,,,
37,1972,1972-10-08,4,30.137,PHI,@,WAS,L 0-14,,,,,,,,,,,,,,,,,,
38,1972,1972-10-15,5,30.144,PHI,,RAM,L 3-34,,8,18,44.44,91,0,0,60.2,0,0,5.06,5.06,0,0,,0,0,0
39,1972,1972-10-22,6,30.151,PHI,@,KAN,W 21-20,*,8,12,66.67,209,3,2,109.7,0,0,17.42,14.92,3,1,0.33,0,0,0
40,1972,1972-10-29,7,30.158,PHI,@,NOR,L 3-21,*,5,14,35.71,42,0,1,14.6,0,0,3.00,-0.21,1,9,9.00,0,0,0
41,1972,1972-11-05,8,30.165,PHI,,STL,T 6-6,*,16,26,61.54,222,0,0,88.9,0,0,8.54,8.54,2,9,4.50,0,0,0
42,1972,1972-11-12,9,30.172,PHI,@,HOU,W 18-17,*,8,20,40.00,84,0,0,52.9,0,0,4.20,4.20,1,1,1.00,0,0,0
43,1972,1972-11-19,10,30.179,PHI,,DAL,L 7-28,*,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
44,1972,1972-11-26,11,30.186,PHI,@,NYG,L 10-62,,,,,,,,,,,,,,,,,,
45,1972,1972-12-03,12,30.193,PHI,,WAS,L 7-23,,,,,,,,,,,,,,,,,,
46,1972,1972-12-10,13,30.200,PHI,,CHI,L 12-21,,3,5,60.00,32,0,1,39.2,0,0,6.40,-2.60,0,0,,0,0,0
47,1972,1972-12-17,14,30.207,PHI,@,STL,L 23-24,,,,,,,,,,,,,,,,,,
