ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1999,1999-09-13,1,25.146,MIA,@,DEN,W 38-21,,14,45,3.21,1,0,0,0,,0,0.0%,,0,0,,0,1,6
2,1999,1999-09-19,2,25.152,MIA,,ARI,W 19-16,,3,4,1.33,0,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
3,1999,1999-10-04,3,25.167,MIA,,BUF,L 18-23,,4,11,2.75,0,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0
4,1999,1999-10-10,4,25.173,MIA,@,IND,W 34-31,,3,6,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
5,1999,1999-10-17,5,25.180,MIA,@,NWE,W 31-30,,2,-2,-1.00,0,2,2,16,8.00,0,100.0%,8.00,1,19,19.00,0,0,0
6,1999,1999-10-24,6,25.187,MIA,,PHI,W 16-13,,5,35,7.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6
7,1999,1999-10-31,7,25.194,MIA,@,OAK,W 16-9,,21,86,4.10,0,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0
8,1999,1999-11-07,8,25.201,MIA,,TEN,W 17-0,,11,9,0.82,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0
9,1999,1999-11-14,9,25.208,MIA,@,BUF,L 3-23,,12,50,4.17,0,5,3,11,3.67,0,60.0%,2.20,1,7,7.00,0,0,0
10,1999,1999-11-21,10,25.215,MIA,,NWE,W 27-17,*,31,106,3.42,1,1,1,6,6.00,0,100.0%,6.00,0,0,,0,1,6
11,1999,1999-11-25,11,25.219,MIA,@,DAL,L 0-20,*,19,63,3.32,0,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0
12,1999,1999-12-05,12,25.229,MIA,,IND,L 34-37,*,21,62,2.95,0,5,3,26,8.67,0,60.0%,5.20,0,0,,0,0,0
13,1999,1999-12-27,15,25.251,MIA,,NYJ,L 31-38,*,18,83,4.61,1,1,1,9,9.00,0,100.0%,9.00,0,0,,0,1,6
14,2000,2000-09-17,3,26.150,MIA,,BAL,W 19-6,,5,10,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
15,2000,2000-09-24,4,26.157,MIA,,NWE,W 10-3,,,,,,,,,,,0.0%,,,,,,,
16,2000,2000-10-01,5,26.164,MIA,@,CIN,W 31-16,,5,16,3.20,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
17,2000,2000-10-08,6,26.171,MIA,,BUF,W 22-13,,,,,,0,,,,,0.0%,,,,,,,
18,2000,2000-10-23,7,26.186,MIA,@,NYJ,L 37-40,,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
19,2000,2000-10-29,8,26.192,MIA,,GNB,W 28-20,,,,,,,,,,,0.0%,,,,,,,
20,2000,2000-11-05,9,26.199,MIA,@,DET,W 23-8,,0,0,,0,0,0,0,,0,0.0%,,1,0,0.00,0,0,0
21,2000,2000-11-19,11,26.213,MIA,,NYJ,L 3-20,,10,50,5.00,0,4,4,24,6.00,0,100.0%,6.00,0,0,,0,0,0
22,2000,2000-11-26,12,26.220,MIA,@,IND,W 17-14,,21,60,2.86,1,5,5,29,5.80,0,100.0%,5.80,0,0,,0,1,6
23,2000,2000-12-03,13,26.227,MIA,@,BUF,W 33-6,,6,23,3.83,0,0,0,0,,0,0.0%,,0,0,,0,0,0
24,2000,2000-12-10,14,26.234,MIA,,TAM,L 13-16,,0,0,,0,0,0,0,,0,0.0%,,1,26,26.00,0,0,0
25,2000,2000-12-17,15,26.241,MIA,,IND,L 13-20,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
26,2000,2000-12-24,16,26.248,MIA,@,NWE,W 27-24,,0,0,,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0
27,2001,2001-09-09,1,27.142,MIA,@,TEN,W 31-23,,1,2,2.00,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
28,2001,2001-09-23,2,27.156,MIA,,OAK,W 18-15,,2,13,6.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
29,2001,2001-09-30,3,27.163,MIA,@,STL,L 10-42,,2,7,3.50,0,3,3,17,5.67,0,100.0%,5.67,0,0,,0,0,0
30,2001,2001-10-07,4,27.170,MIA,,NWE,W 30-10,,,,,,1,,,,,0.0%,,,,,,,
31,2001,2001-10-28,6,27.191,MIA,@,SEA,W 24-20,,,,,,,,,,,0.0%,,,,,,,
32,2001,2001-11-04,7,27.198,MIA,,CAR,W 23-6,,,,,,,,,,,0.0%,,,,,,,
33,2001,2001-11-11,8,27.205,MIA,@,IND,W 27-24,,,,,,0,,,,,0.0%,,,,,,,
34,2001,2001-11-18,9,27.212,MIA,,NYJ,L 0-24,,,,,,,,,,,0.0%,,,,,,,
35,2001,2001-11-25,10,27.219,MIA,@,BUF,W 34-27,,0,0,,0,0,0,0,,0,0.0%,,1,16,16.00,0,0,0
36,2001,2002-01-06,16,27.261,MIA,,BUF,W 34-7,,,,,,,,,,,0.0%,,,,,,,
