ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2003,2003-09-07,1,22.208,CAR,,JAX,W 24-23,,,,,,,0.0%,,,,,,,
2,2003,2003-09-14,2,22.215,CAR,@,TAM,W 12-9,,,,,,,0.0%,,,,,,,
3,2003,2003-09-28,3,22.229,CAR,,ATL,W 23-3,,1,,,,,0.0%,,,,,,,
4,2003,2003-10-05,4,22.236,CAR,,NOR,W 19-13,,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0
5,2003,2003-10-12,5,22.243,CAR,@,IND,W 23-20,*,1,0,0,,0,0.0%,0.00,1,17,17.00,0,0,0
6,2003,2003-10-19,6,22.250,CAR,,TEN,L 17-37,*,,,,,,0.0%,,,,,,,
7,2003,2003-10-26,7,22.257,CAR,@,NOR,W 23-20,*,1,,,,,0.0%,,,,,,,
8,2003,2003-11-02,8,22.264,CAR,@,HOU,L 10-14,*,,,,,,0.0%,,,,,,,
9,2003,2003-11-09,9,22.271,CAR,,TAM,W 27-24,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
10,2003,2003-11-16,10,22.278,CAR,,WAS,W 20-17,,1,1,4,4.00,0,100.0%,4.00,1,7,7.00,0,0,0
11,2003,2003-11-23,11,22.285,CAR,@,DAL,L 20-24,,1,,,,,0.0%,,,,,,,
12,2003,2003-11-30,12,22.292,CAR,,PHI,L 16-25,*,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0
13,2004,2004-09-13,1,23.215,CAR,,GNB,L 14-24,,,,,,,0.0%,,,,,,,
14,2004,2004-09-19,2,23.221,CAR,@,KAN,W 28-17,,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6
15,2004,2004-10-03,3,23.235,CAR,,ATL,L 10-27,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
16,2004,2004-10-10,4,23.242,CAR,@,DEN,L 17-20,,,,,,,0.0%,,,,,,,
17,2004,2004-10-17,5,23.249,CAR,@,PHI,L 8-30,,1,1,14,14.00,0,100.0%,14.00,1,12,12.00,0,0,0
18,2004,2004-10-24,6,23.256,CAR,,SDG,L 6-17,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
19,2004,2004-10-31,7,23.263,CAR,@,SEA,L 17-23,,,,,,,0.0%,,,,,,,
20,2004,2004-11-07,8,23.270,CAR,,OAK,L 24-27,,0,0,0,,0,0.0%,,1,8,8.00,0,0,0
21,2004,2004-11-14,9,23.277,CAR,@,SFO,W 37-27,*,0,,,,,0.0%,,,,,,,
22,2004,2004-11-21,10,23.284,CAR,,ARI,W 35-10,*,0,,,,,0.0%,,,,,,,
23,2004,2004-11-28,11,23.291,CAR,,TAM,W 21-14,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
24,2004,2004-12-05,12,23.298,CAR,@,NOR,W 32-21,,0,,,,,0.0%,,,,,,,
25,2004,2004-12-12,13,23.305,CAR,,STL,W 20-7,*,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0
26,2004,2004-12-18,14,23.311,CAR,@,ATL,L 31-34,,2,2,29,14.50,0,100.0%,14.50,0,0,,0,0,0
27,2004,2004-12-26,15,23.319,CAR,@,TAM,W 37-20,*,2,2,16,8.00,1,100.0%,8.00,0,0,,0,1,6
28,2004,2005-01-02,16,23.326,CAR,,NOR,L 18-21,,2,2,34,17.00,0,100.0%,17.00,0,0,,0,0,0
29,2005,2005-09-11,1,24.212,CAR,,NOR,L 20-23,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
30,2005,2005-09-18,2,24.219,CAR,,NWE,W 27-17,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
31,2005,2005-09-25,3,24.226,CAR,@,MIA,L 24-27,*,,0,0,,0,0.0%,,0,0,,0,0,0
32,2005,2005-10-16,6,24.247,CAR,@,DET,W 21-20,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
33,2005,2005-11-13,9,24.275,CAR,,NYJ,W 30-3,,,0,0,,0,0.0%,,0,0,,0,0,0
34,2005,2005-11-20,10,24.282,CAR,@,CHI,L 3-13,,,0,0,,0,0.0%,,0,0,,0,0,0
35,2005,2005-11-27,11,24.289,CAR,@,BUF,W 13-9,,,0,0,,0,0.0%,,0,0,,0,0,0
36,2005,2005-12-04,12,24.296,CAR,,ATL,W 24-6,,,0,0,,0,0.0%,,0,0,,0,0,0
37,2005,2005-12-11,13,24.303,CAR,,TAM,L 10-20,,,0,0,,0,0.0%,,0,0,,0,0,0
38,2005,2005-12-18,14,24.310,CAR,@,NOR,W 27-10,,,0,0,,0,0.0%,,0,0,,0,0,0
39,2005,2005-12-24,15,24.316,CAR,,DAL,L 20-24,,,0,0,,0,0.0%,,0,0,,0,0,0
40,2005,2006-01-01,16,24.324,CAR,@,ATL,W 44-11,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
41,2006,2006-09-10,1,25.211,CAR,,ATL,L 6-20,*,,0,0,,0,0.0%,,0,0,,0,0,0
42,2006,2006-09-17,2,25.218,CAR,@,MIN,L 13-16,*,,0,0,,0,0.0%,,0,0,,0,0,0
43,2006,2006-09-24,3,25.225,CAR,@,TAM,W 26-24,*,,0,0,,0,0.0%,,0,0,,0,0,0
