ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,sacks,tackles_solo,tackles_assists
40,2006,2006-10-08,5,27.146,BUF,@,CHI,L 7-40,*,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
41,2006,2006-10-15,6,27.153,BUF,@,DET,L 17-20,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,,
42,2006,2006-10-22,7,27.160,BUF,,NWE,L 6-28,*,4,4,36,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,,
43,2006,2006-11-05,8,27.174,BUF,,GNB,W 24-10,*,4,1,9,9.00,0,25.0%,2.25,0,0,,0,0,0,0.0,,
44,2006,2006-11-12,9,27.181,BUF,@,IND,L 16-17,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
45,2006,2006-11-19,10,27.188,BUF,@,HOU,W 24-21,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,0.0,,
46,2006,2006-11-26,11,27.195,BUF,,JAX,W 27-24,*,4,3,14,4.67,0,75.0%,3.50,1,-9,-9.00,0,0,0,0.0,,
47,2006,2006-12-03,12,27.202,BUF,,SDG,L 21-24,*,3,1,5,5.00,1,33.3%,1.67,0,0,,0,1,6,0.0,,
48,2006,2006-12-10,13,27.209,BUF,@,NYJ,W 31-13,*,2,2,13,6.50,1,100.0%,6.50,0,0,,0,1,6,0.0,,
49,2006,2006-12-17,14,27.216,BUF,,MIA,W 21-0,,5,3,62,20.67,1,60.0%,12.40,0,0,,0,1,6,0.0,,
50,2006,2006-12-24,15,27.223,BUF,,TEN,L 29-30,*,4,2,30,15.00,0,50.0%,7.50,0,0,,0,0,0,0.0,,
51,2006,2006-12-31,16,27.230,BUF,@,BAL,L 7-19,*,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,0.0,,
52,2007,2007-09-09,1,28.117,BUF,,DEN,L 14-15,*,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,,
53,2007,2007-09-16,2,28.124,BUF,@,PIT,L 3-26,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,,
54,2007,2007-09-23,3,28.131,BUF,@,NWE,L 7-38,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
55,2007,2007-09-30,4,28.138,BUF,,NYJ,W 17-14,*,3,3,31,10.33,0,100.0%,10.33,0,0,,0,0,0,0.0,,
56,2007,2007-10-08,5,28.146,BUF,,DAL,L 24-25,*,4,4,34,8.50,0,100.0%,8.50,0,0,,0,0,0,0.0,,
57,2007,2007-10-21,6,28.159,BUF,,BAL,W 19-14,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
58,2007,2007-10-28,7,28.166,BUF,@,NYJ,W 13-3,,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0,0.0,,
59,2007,2007-11-04,8,28.173,BUF,,CIN,W 33-21,*,4,2,35,17.50,1,50.0%,8.75,0,0,,0,1,6,0.0,,
60,2007,2007-11-11,9,28.180,BUF,@,MIA,W 13-10,*,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
61,2007,2007-11-18,10,28.187,BUF,,NWE,L 10-56,*,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
62,2007,2007-11-25,11,28.194,BUF,@,JAX,L 14-36,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,,
63,2007,2007-12-02,12,28.201,BUF,@,WAS,W 17-16,*,5,4,21,5.25,0,80.0%,4.20,0,0,,0,0,0,0.0,,
64,2007,2007-12-09,13,28.208,BUF,,MIA,W 38-17,*,4,3,46,15.33,2,75.0%,11.50,0,0,,0,2,12,0.0,,
65,2007,2007-12-16,14,28.215,BUF,@,CLE,L 0-8,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,,
66,2007,2007-12-23,15,28.222,BUF,,NYG,L 21-38,*,1,,,,,0.0%,,,,,,,,,,
67,2007,2007-12-30,16,28.229,BUF,@,PHI,L 9-17,*,5,3,31,10.33,0,60.0%,6.20,0,0,,0,0,0,0.0,,
68,2008,2008-09-07,1,29.115,BUF,,SEA,W 34-10,*,6,6,52,8.67,1,100.0%,8.67,0,0,,0,1,6,0.0,0,0
69,2008,2008-09-14,2,29.122,BUF,@,JAX,W 20-16,,2,,,,,0.0%,,,,,,,,,,
70,2008,2008-09-21,3,29.129,BUF,,OAK,W 24-23,,5,4,34,8.50,0,80.0%,6.80,0,0,,0,0,0,0.0,0,0
71,2008,2008-09-28,4,29.136,BUF,@,STL,W 31-14,*,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,0.0,0,0
72,2008,2008-10-05,5,29.143,BUF,@,ARI,L 17-41,*,3,2,8,4.00,0,66.7%,2.67,0,0,,0,0,0,0.0,0,0
73,2008,2008-10-19,6,29.157,BUF,,SDG,W 23-14,*,6,4,53,13.25,0,66.7%,8.83,0,0,,0,0,0,0.0,0,0
74,2008,2008-10-26,7,29.164,BUF,@,MIA,L 16-25,*,4,2,26,13.00,0,50.0%,6.50,0,0,,0,0,0,0.0,0,0
75,2008,2008-11-02,8,29.171,BUF,,NYJ,L 17-26,,6,5,70,14.00,0,83.3%,11.67,0,0,,0,0,0,0.0,0,0
76,2008,2008-11-09,9,29.178,BUF,@,NWE,L 10-20,*,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0,0.0,1,0
77,2008,2008-11-17,10,29.186,BUF,,CLE,L 27-29,*,3,1,22,22.00,0,33.3%,7.33,0,0,,0,0,0,0.0,0,0
78,2008,2008-11-23,11,29.192,BUF,@,KAN,W 54-31,,4,3,29,9.67,0,75.0%,7.25,0,0,,0,0,0,0.0,0,0
79,2008,2008-12-07,13,29.206,BUF,,MIA,L 3-16,,1,,,,,0.0%,,,,,,,,,,
80,2008,2008-12-14,14,29.213,BUF,@,NYJ,L 27-31,,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,0.0,0,0
81,2008,2008-12-21,15,29.220,BUF,@,DEN,W 30-23,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,0,0
82,2008,2008-12-28,16,29.227,BUF,,NWE,L 0-13,,5,2,30,15.00,0,40.0%,6.00,0,0,,0,0,0,0.0,0,0
83,2009,2009-09-13,1,30.121,CLE,,MIN,L 20-34,*,9,4,60,15.00,1,44.4%,6.67,0,0,,0,1,6,0.0,0,0
84,2009,2009-09-20,2,30.128,CLE,@,DEN,L 6-27,*,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,0.0,1,0
85,2009,2009-09-27,3,30.135,CLE,@,BAL,L 3-34,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
86,2009,2009-10-04,4,30.142,CLE,,CIN,L 20-23,*,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0,0.0,0,0
87,2009,2009-10-11,5,30.149,CLE,@,BUF,W 6-3,*,2,,,,,0.0%,,,,,,,,,,
88,2009,2009-10-18,6,30.156,CLE,@,PIT,L 14-27,*,1,,,,,0.0%,,,,,,,,,,
89,2009,2009-11-16,9,30.185,CLE,,BAL,L 0-16,,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,0.0,0,0
90,2009,2009-11-22,10,30.191,CLE,@,DET,L 37-38,*,,,,,,0.0%,,,,,,,,,,
91,2009,2009-12-06,12,30.205,CLE,,SDG,L 23-30,*,0,,,,,0.0%,,,,,,,,,,
92,2009,2009-12-10,13,30.209,CLE,,PIT,W 13-6,*,1,,,,,0.0%,,,,,,,,,,
93,2009,2009-12-20,14,30.219,CLE,@,KAN,W 41-34,*,,,,,,0.0%,,,,,,,,,,
94,2009,2009-12-27,15,30.226,CLE,,OAK,W 23-9,*,,,,,,0.0%,,,,,,,,,,
95,2009,2010-01-03,16,30.233,CLE,,JAX,W 23-17,*,2,2,34,17.00,0,100.0%,17.00,0,0,,0,0,0,0.0,0,0
96,2010,2010-09-12,1,31.120,CLE,@,TAM,L 14-17,*,1,,,,,0.0%,,,,,,,,,,
97,2010,2010-09-19,2,31.127,CLE,,KAN,L 14-16,,,,,,,0.0%,,,,,,,,,,
98,2010,2010-09-26,3,31.134,CLE,@,BAL,L 17-24,,,,,,,0.0%,,,,,,,,,,
99,2010,2010-10-03,4,31.141,CLE,,CIN,W 23-20,,,,,,,0.0%,,,,,,,,,,
100,2010,2010-10-10,5,31.148,CLE,,ATL,L 10-20,,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,0.0,0,0
101,2010,2010-10-17,6,31.155,CLE,@,PIT,L 10-28,*,,,,,,0.0%,,,,,,,,,,
102,2010,2010-10-24,7,31.162,CLE,@,NOR,W 30-17,,,,,,,0.0%,,,,,,,,,,
103,2010,2010-11-07,8,31.176,CLE,,NWE,W 34-14,,,,,,,0.0%,,,,,,,,,,
104,2010,2010-11-14,9,31.183,CLE,,NYJ,L 20-26,,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,0.0,0,0
105,2010,2010-11-21,10,31.190,CLE,@,JAX,L 20-24,,1,,,,,0.0%,,,,,,,,,,
106,2010,2010-11-28,11,31.197,CLE,,CAR,W 24-23,,,,,,,0.0%,,,,,,,,,,
107,2010,2010-12-05,12,31.204,CLE,@,MIA,W 13-10,*,,,,,,0.0%,,,,,,,,,,
108,2010,2010-12-12,13,31.211,CLE,@,BUF,L 6-13,,1,,,,,0.0%,,,,,,,,,,
109,2010,2010-12-19,14,31.218,CLE,@,CIN,L 17-19,,2,2,29,14.50,1,100.0%,14.50,0,0,,0,1,6,0.0,0,0
110,2010,2011-01-02,16,31.232,CLE,,PIT,L 9-41,*,4,,,,,0.0%,,,,,,,,,,
