ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2005,2005-09-25,3,25.074,IND,,CLE,W 13-6,
2,2005,2005-10-02,4,25.081,IND,@,TEN,W 31-10,
3,2005,2006-01-01,16,25.172,IND,,ARI,W 17-13,
