ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
22,1986,1986-11-16,11,26.000,SDG,,DAL,L 21-24,0,0,,0,0,0,,0,,
23,1986,1986-11-20,12,26.004,SDG,,RAI,L 31-37,0,0,,0,0,0,,0,,
24,1986,1986-11-30,13,26.014,SDG,@,IND,W 17-3,2,24,12.00,0,0,0,,0,0,0
25,1986,1986-12-07,14,26.021,SDG,,HOU,W 27-0,2,45,22.50,0,0,0,,0,0,0
26,1986,1986-12-14,15,26.028,SDG,,SEA,L 24-34,3,23,7.67,0,0,0,,0,0,0
27,1986,1986-12-21,16,26.035,SDG,@,CLE,L 17-47,0,0,,0,3,48,16.00,0,0,0
28,1987,1987-09-13,1,26.301,BUF,,NYJ,L 28-31,3,63,21.00,1,0,0,,0,1,6
29,1987,1987-09-20,2,26.308,BUF,,HOU,W 34-30,0,0,,0,,,,,,
30,1987,1987-10-25,6,26.343,BUF,@,MIA,W 34-31,0,0,,0,,,,,,
31,1987,1987-11-01,7,26.350,BUF,,WAS,L 7-27,4,41,10.25,0,0,0,,0,0,0
32,1987,1987-11-08,8,26.357,BUF,,DEN,W 21-14,0,0,,0,,,,,,
33,1987,1987-11-15,9,26.364,BUF,@,CLE,L 21-27,2,24,12.00,0,0,0,,0,0,0
34,1987,1987-11-22,10,27.006,BUF,@,NYJ,W 17-14,2,26,13.00,0,0,0,,0,0,0
35,1987,1987-11-29,11,27.013,BUF,,MIA,W 27-0,0,0,,0,,,,,,
36,1987,1987-12-06,12,27.020,BUF,@,RAI,L 21-34,1,6,6.00,0,0,0,,0,0,0
37,1987,1987-12-13,13,27.027,BUF,@,IND,W 27-3,3,26,8.67,1,0,0,,0,1,6
38,1987,1987-12-20,14,27.034,BUF,,NWE,L 7-13,0,0,,0,,,,,,
39,1987,1987-12-27,15,27.041,BUF,@,PHI,L 7-17,0,0,,0,,,,,,
40,1988,1988-09-04,1,27.293,BUF,,MIN,W 13-10,0,0,,0,,,,,,
41,1988,1988-09-11,2,27.300,BUF,,MIA,W 9-6,2,13,6.50,0,0,0,,0,0,0
42,1988,1988-09-18,3,27.307,BUF,@,NWE,W 16-14,1,8,8.00,0,0,0,,0,0,0
43,1988,1988-09-25,4,27.314,BUF,,PIT,W 36-28,2,20,10.00,0,0,0,,0,0,0
44,1988,1988-10-02,5,27.321,BUF,@,CHI,L 3-24,2,14,7.00,0,0,0,,0,0,0
45,1988,1988-10-09,6,27.328,BUF,,IND,W 34-23,1,15,15.00,0,0,0,,0,0,0
46,1988,1988-10-17,7,27.336,BUF,@,NYJ,W 37-14,2,32,16.00,0,0,0,,0,0,0
47,1988,1988-10-23,8,27.342,BUF,,NWE,W 23-20,6,132,22.00,0,0,0,,0,0,0
48,1988,1988-10-30,9,27.349,BUF,,GNB,W 28-0,1,17,17.00,0,0,0,,0,0,0
49,1988,1988-11-06,10,27.356,BUF,@,SEA,W 13-3,5,52,10.40,0,0,0,,0,0,0
50,1988,1988-11-14,11,27.364,BUF,@,MIA,W 31-6,1,20,20.00,0,0,0,,0,0,0
51,1988,1988-11-20,12,28.004,BUF,,NYJ,W 9-6,0,0,,0,,,,,,
52,1988,1988-11-27,13,28.011,BUF,@,CIN,L 21-35,4,50,12.50,0,0,0,,0,0,0
53,1988,1988-12-04,14,28.018,BUF,@,TAM,L 5-10,4,63,15.75,0,0,0,,0,0,0
54,1988,1988-12-11,15,28.025,BUF,,RAI,W 37-21,4,53,13.25,0,0,0,,0,0,0
55,1988,1988-12-18,16,28.032,BUF,@,IND,L 14-17,2,25,12.50,0,0,0,,0,0,0
