ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1997,1997-08-31,1,23.228,CAR,,WAS,L 10-24,,,,,,,
2,1997,1997-09-07,2,23.235,CAR,@,ATL,W 9-6,,,,,,,
3,1997,1997-09-14,3,23.242,CAR,@,SDG,W 26-7,,0,0,1.0,0,0,0
4,1997,1997-09-21,4,23.249,CAR,,KAN,L 14-35,,,,,,,
5,1997,1997-09-29,5,23.257,CAR,,SFO,L 21-34,,,,,,,
6,1997,1997-10-12,6,23.270,CAR,@,MIN,L 14-21,,,,,,,
7,1997,1997-10-19,7,23.277,CAR,@,NOR,W 13-0,,0,0,1.0,0,0,0
8,1997,1997-10-26,8,23.284,CAR,,ATL,W 21-12,,,,,,,
9,1997,1997-11-02,9,23.291,CAR,,OAK,W 38-14,,,,,,,
10,1997,1997-11-09,10,23.298,CAR,@,DEN,L 0-34,,,,,,,
11,1997,1997-11-16,11,23.305,CAR,@,SFO,L 19-27,,,,,,,
12,1997,1997-11-23,12,23.312,CAR,@,STL,W 16-10,,,,,,,
13,1997,1997-11-30,13,23.319,CAR,,NOR,L 13-16,,,,,,,
14,1997,1997-12-08,14,23.327,CAR,@,DAL,W 23-13,,,,,,,
15,1997,1997-12-14,15,23.333,CAR,,GNB,L 10-31,,0,0,1.5,0,0,0
16,1997,1997-12-20,16,23.339,CAR,,STL,L 18-30,,,,,,,
17,1998,1998-09-06,1,24.234,CAR,,ATL,L 14-19,,,,,,,
18,1998,1998-09-13,2,24.241,CAR,@,NOR,L 14-19,,,,,,,
19,1998,1998-12-06,13,24.325,CAR,,SFO,L 28-31,,,,,,,
20,1998,1998-12-13,14,24.332,CAR,,WAS,L 25-28,,,,,,,
21,1998,1998-12-20,15,24.339,CAR,,STL,W 20-13,,0,0,0.0,1,7,0
22,1998,1998-12-27,16,24.346,CAR,@,IND,W 27-19,,,,,,,
23,1999,1999-09-12,1,25.240,CAR,@,NOR,L 10-19,*,,,,,,
24,1999,1999-09-19,2,25.247,CAR,,JAX,L 20-22,*,,,,,,
25,1999,1999-09-26,3,25.254,CAR,,CIN,W 27-3,*,,,,,,
26,1999,1999-10-03,4,25.261,CAR,@,WAS,L 36-38,*,,,,,,
27,1999,1999-10-17,5,25.275,CAR,@,SFO,W 31-29,*,,,,,,
28,1999,1999-10-24,6,25.282,CAR,,DET,L 9-24,*,,,,,,
29,1999,1999-10-31,7,25.289,CAR,@,ATL,L 20-27,*,,,,,,
30,1999,1999-11-07,8,25.296,CAR,,PHI,W 33-7,*,,,,,,
31,1999,1999-11-14,9,25.303,CAR,@,STL,L 10-35,*,,,,,,
32,1999,1999-11-21,10,25.310,CAR,@,CLE,W 31-17,*,0,0,1.0,0,0,0
33,1999,1999-11-28,11,25.317,CAR,,ATL,W 34-28,*,,,,,,
34,1999,1999-12-05,12,25.324,CAR,,STL,L 21-34,*,0,0,0.0,1,0,0
35,1999,1999-12-12,13,25.331,CAR,@,GNB,W 33-31,*,,,,,,
36,1999,1999-12-18,14,25.337,CAR,,SFO,W 41-24,*,,,,,,
37,1999,1999-12-26,15,25.345,CAR,@,PIT,L 20-30,*,0,0,0.0,1,25,0
38,1999,2000-01-02,16,25.352,CAR,,NOR,W 45-13,*,0,0,0.0,1,44,0
39,2000,2000-09-03,1,26.232,CAR,@,WAS,L 17-20,*,,,,,,
40,2000,2000-09-10,2,26.239,CAR,@,SFO,W 38-22,*,,,,,,
41,2000,2000-09-17,3,26.246,CAR,,ATL,L 10-15,*,,,,,,
42,2000,2000-10-01,4,26.260,CAR,,DAL,L 13-16,,,,,,,
43,2000,2000-10-08,5,26.267,CAR,,SEA,W 26-3,,,,,,,
44,2000,2000-10-15,6,26.274,CAR,@,NOR,L 6-24,,,,,,,
45,2000,2000-10-22,7,26.281,CAR,,SFO,W 34-16,*,1,6,0.0,1,30,1
46,2000,2000-10-29,8,26.288,CAR,@,ATL,L 12-13,*,0,0,0.0,1,8,0
47,2000,2000-11-05,9,26.295,CAR,@,STL,W 27-24,*,,,,,,
48,2000,2000-11-12,10,26.302,CAR,,NOR,L 10-20,*,0,0,1.0,0,0,0
49,2000,2000-11-19,11,26.309,CAR,@,MIN,L 17-31,,,,,,,
50,2000,2000-11-27,12,26.317,CAR,,GNB,W 31-14,*,,,,,,
51,2000,2000-12-03,13,26.323,CAR,,STL,W 16-3,,0,0,1.0,0,0,0
52,2000,2000-12-10,14,26.330,CAR,@,KAN,L 14-15,*,,,,,,
53,2000,2000-12-17,15,26.337,CAR,,SDG,W 30-22,*,,,,,,
54,2000,2000-12-24,16,26.344,CAR,@,OAK,L 9-52,*,,,,,,
55,2001,2001-09-30,3,27.258,CAR,,GNB,L 7-28,*,,,,,,
56,2001,2001-10-07,4,27.265,CAR,@,SFO,L 14-24,*,,,,,,
57,2001,2001-10-14,5,27.272,CAR,,NOR,L 25-27,*,,,,,,
58,2001,2001-10-21,6,27.279,CAR,@,WAS,L 14-17,*,,,,,,
59,2001,2001-10-28,7,27.286,CAR,,NYJ,L 12-13,*,0,0,0.0,1,30,0
60,2001,2001-11-04,8,27.293,CAR,@,MIA,L 6-23,*,,,,,,
61,2001,2001-11-11,9,27.300,CAR,@,STL,L 14-48,*,0,0,0.0,1,2,0
62,2001,2001-11-18,10,27.307,CAR,,SFO,L 22-25,*,,,,,,
63,2001,2001-11-25,11,27.314,CAR,,ATL,L 7-10,*,,,,,,
64,2001,2001-12-02,12,27.321,CAR,@,NOR,L 23-27,*,,,,,,
65,2001,2001-12-09,13,27.328,CAR,@,BUF,L 24-25,*,,,,,,
66,2001,2001-12-23,14,27.342,CAR,,STL,L 32-38,*,,,,,,
67,2001,2001-12-30,15,27.349,CAR,,ARI,L 7-30,*,,,,,,
68,2001,2002-01-06,16,27.356,CAR,,NWE,L 6-38,*,,,,,,
69,2002,2002-09-08,1,28.236,CAR,,BAL,W 10-7,*,,,,,,
70,2002,2002-09-15,2,28.243,CAR,,DET,W 31-7,*,1,6,0.0,1,40,1
71,2002,2002-09-22,3,28.250,CAR,@,MIN,W 21-14,*,0,0,0.0,1,0,0
