ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1986,1986-10-26,8,26.344,TAM,@,KAN,L 20-27,
2,1986,1986-11-02,9,26.351,TAM,,BUF,W 34-28,
3,1986,1986-11-09,10,26.358,TAM,,CHI,L 3-23,
4,1986,1986-11-16,11,27.000,TAM,@,GNB,L 7-31,
5,1986,1986-11-23,12,27.007,TAM,,DET,L 17-38,
6,1986,1986-11-30,13,27.014,TAM,@,MIN,L 13-45,
7,1986,1986-12-07,14,27.021,TAM,@,CHI,L 14-48,
8,1986,1986-12-14,15,27.028,TAM,,GNB,L 7-21,1.0
9,1986,1986-12-21,16,27.035,TAM,@,STL,L 17-21,1.0
10,1987,1987-09-13,1,27.301,TAM,,ATL,W 48-10,2.5
11,1987,1987-09-20,2,27.308,TAM,@,CHI,L 3-20,
12,1987,1987-10-25,6,27.343,TAM,,CHI,L 26-27,
13,1987,1987-11-01,7,27.350,TAM,@,GNB,W 23-17,
14,1987,1987-11-08,8,27.357,TAM,@,STL,L 28-31,
15,1987,1987-11-15,9,27.364,TAM,@,MIN,L 17-23,1.0
16,1987,1987-11-22,10,28.006,TAM,,SFO,L 10-24,
17,1988,1988-11-20,12,29.004,TAM,,CHI,L 15-27,
18,1988,1988-11-27,13,29.011,TAM,@,ATL,L 10-17,
19,1988,1988-12-04,14,29.018,TAM,,BUF,W 10-5,
20,1988,1988-12-18,16,29.032,TAM,,DET,W 21-10,
