ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1952,1952-09-28,1,22.085,GNB,,CHI,L 14-24,3,72,24.00,1,0,0,,0,1,
2,1952,1952-10-05,2,22.092,GNB,,WAS,W 35-20,3,128,42.67,1,0,0,,0,1,
3,1952,1952-10-12,3,22.099,GNB,,RAM,L 28-30,5,156,31.20,1,0,0,,0,1,
4,1952,1952-10-18,4,22.105,GNB,@,DTX,W 24-14,3,36,12.00,2,0,0,,0,2,
5,1952,1952-10-26,5,22.113,GNB,,DET,L 17-52,7,151,21.57,1,0,0,,0,1,
6,1952,1952-11-02,6,22.120,GNB,,PHI,W 12-10,3,59,19.67,0,0,0,,0,0,
7,1952,1952-11-09,7,22.127,GNB,@,CHI,W 41-28,5,65,13.00,1,0,0,,0,1,
8,1952,1952-11-16,8,22.134,GNB,@,NYG,W 17-3,1,6,6.00,0,0,0,,0,0,
9,1952,1952-11-23,9,22.141,GNB,,DTX,W 42-14,2,73,36.50,1,0,0,,0,1,
10,1952,1952-11-27,10,22.145,GNB,@,DET,L 24-48,7,123,17.57,3,0,0,,0,3,
11,1952,1952-12-07,11,22.155,GNB,@,RAM,L 27-45,6,200,33.33,0,0,0,,0,0,
12,1952,1952-12-14,12,22.162,GNB,@,SFO,L 14-24,8,162,20.25,2,0,0,,0,2,
13,1953,1953-10-24,5,23.111,GNB,@,PIT,L 14-31,7,53,7.57,0,0,0,,0,0,
14,1953,1953-10-31,6,23.118,GNB,@,BAL,W 35-24,2,53,26.50,2,0,0,,0,2,
15,1953,1953-11-08,7,23.126,GNB,@,CHI,T 21-21,2,70,35.00,1,0,0,,0,1,
16,1953,1953-11-15,8,23.133,GNB,,DET,L 7-14,5,84,16.80,0,0,0,,0,0,
17,1953,1953-11-22,9,23.140,GNB,,SFO,L 7-37,1,21,21.00,0,0,0,,0,0,
18,1953,1953-11-26,10,23.144,GNB,@,DET,L 15-34,1,14,14.00,0,0,0,,0,0,
19,1953,1953-12-06,11,23.154,GNB,@,SFO,L 14-48,5,79,15.80,0,0,0,,0,0,
20,1953,1953-12-12,12,23.160,GNB,@,RAM,L 17-33,1,80,80.00,1,0,0,,0,1,
21,1954,1954-09-26,1,24.083,GNB,,PIT,L 20-21,3,69,23.00,1,0,0,,0,1,
22,1954,1954-10-03,2,24.090,GNB,,CHI,L 3-10,4,100,25.00,0,0,0,,0,0,
23,1954,1954-10-10,3,24.097,GNB,,SFO,L 17-23,2,23,11.50,0,0,0,,0,0,
24,1954,1954-10-17,4,24.104,GNB,,RAM,W 35-17,5,105,21.00,1,0,0,,0,1,
25,1954,1954-10-24,5,24.111,GNB,@,BAL,W 7-6,11,147,13.36,0,0,0,,0,0,
26,1954,1954-10-30,6,24.117,GNB,@,PHI,W 37-14,4,31,7.75,0,0,0,,0,0,
27,1954,1954-11-13,8,24.131,GNB,,BAL,W 24-13,4,59,14.75,0,0,0,,0,0,
28,1954,1954-11-21,9,24.139,GNB,,DET,L 17-21,7,101,14.43,0,0,0,,0,0,
29,1954,1954-11-25,10,24.143,GNB,@,DET,L 24-28,4,34,8.50,0,0,0,,0,0,
