ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1967,1967-12-17,13,26.069,OAK,,NYJ,W 38-29,2,9,0
2,1970,1970-09-20,1,28.346,BOS,,MIA,W 27-14,1,2,0
3,1970,1970-09-27,2,28.353,BOS,,NYJ,L 21-31,,,
4,1970,1970-10-04,3,28.360,BOS,,BAL,L 6-14,,,
5,1970,1970-10-11,4,29.002,BOS,@,KAN,L 10-23,,,
6,1970,1970-10-18,5,29.009,BOS,,NYG,L 0-16,,,
7,1970,1970-10-25,6,29.016,BOS,@,BAL,L 3-27,,,
8,1970,1970-11-01,7,29.023,BOS,,BUF,L 10-45,,,
9,1970,1970-11-29,11,29.051,BOS,@,BUF,W 14-10,,,
10,1970,1970-12-06,12,29.058,BOS,@,MIA,L 20-37,,,
11,1970,1970-12-13,13,29.065,BOS,,MIN,L 14-35,,,
12,1970,1970-12-20,14,29.072,BOS,@,CIN,L 7-45,,,
