ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
37,2008,2008-12-21,15,24.131,SFO,@,STL,W 17-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
38,2008,2008-12-28,16,24.138,SFO,,WAS,W 27-24,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
39,2009,2009-09-13,1,25.032,SFO,@,ARI,W 20-16,,3,1,17,17.00,0,33.3%,5.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
40,2009,2009-09-20,2,25.039,SFO,,SEA,W 23-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,1
41,2009,2009-09-27,3,25.046,SFO,@,MIN,L 24-27,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
42,2009,2009-10-04,4,25.053,SFO,,STL,W 35-0,*,1,1,10,10.00,0,100.0%,10.00,1,16,16.00,0,0,0,,0,,0,0,0.0,0,0
43,2009,2009-10-11,5,25.060,SFO,,ATL,L 10-45,*,3,1,39,39.00,0,33.3%,13.00,0,0,,0,4,81,20.25,0,,0,0,0.0,0,0
44,2009,2009-10-25,6,25.074,SFO,@,HOU,L 21-24,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,,0,0,0.0,0,1
45,2009,2009-11-01,7,25.081,SFO,@,IND,L 14-18,*,0,,,,,0.0%,,,,,,,,,,,,,,,
46,2009,2009-11-08,8,25.088,SFO,,TEN,L 27-34,*,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
47,2009,2009-11-12,9,25.092,SFO,,CHI,W 10-6,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
48,2009,2009-11-22,10,25.102,SFO,@,GNB,L 24-30,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,1,1
49,2009,2009-11-29,11,25.109,SFO,,JAX,W 20-3,*,5,4,52,13.00,0,80.0%,10.40,1,11,11.00,0,0,0,,0,,0,0,0.0,0,0
50,2009,2009-12-06,12,25.116,SFO,@,SEA,L 17-20,*,4,3,28,9.33,0,75.0%,7.00,1,7,7.00,0,0,0,,0,,0,0,0.0,0,0
51,2009,2009-12-14,13,25.124,SFO,,ARI,W 24-9,*,3,1,2,2.00,0,33.3%,0.67,0,0,,0,1,4,4.00,0,,0,0,0.0,0,0
52,2009,2009-12-20,14,25.130,SFO,@,PHI,L 13-27,*,4,3,28,9.33,0,75.0%,7.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
53,2009,2009-12-27,15,25.137,SFO,,DET,W 20-6,,4,3,36,12.00,0,75.0%,9.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
54,2009,2010-01-03,16,25.144,SFO,@,STL,W 28-6,,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
55,2010,2010-09-12,1,26.031,SFO,@,SEA,L 6-31,*,4,3,27,9.00,0,75.0%,6.75,1,10,10.00,0,0,0,,0,,0,0,0.0,0,0
56,2010,2010-09-20,2,26.039,SFO,,NOR,L 22-25,,2,2,26,13.00,0,100.0%,13.00,0,0,,0,3,51,17.00,0,,0,0,0.0,0,0
57,2010,2010-09-26,3,26.045,SFO,@,KAN,L 10-31,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
58,2010,2010-10-03,4,26.052,SFO,@,ATL,L 14-16,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
59,2010,2010-10-24,7,26.073,SFO,@,CAR,L 20-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,2
60,2010,2010-10-31,8,26.080,SFO,,DEN,W 24-16,*,7,5,85,17.00,0,71.4%,12.14,0,0,,0,0,0,,0,,0,0,0.0,0,0
61,2010,2010-11-14,9,26.094,SFO,,STL,W 23-20,*,5,4,80,20.00,0,80.0%,16.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
62,2010,2010-11-21,10,26.101,SFO,,TAM,L 0-21,,4,3,27,9.00,0,75.0%,6.75,1,3,3.00,0,0,0,,0,,0,0,0.0,0,0
63,2010,2010-11-29,11,26.109,SFO,@,ARI,W 27-6,*,1,,,,,0.0%,,,,,,,,,,,,,,,
64,2010,2010-12-05,12,26.115,SFO,@,GNB,L 16-34,*,3,2,19,9.50,0,66.7%,6.33,1,5,5.00,0,2,19,9.50,0,,0,0,0.0,0,0
65,2010,2010-12-12,13,26.122,SFO,,SEA,W 40-21,*,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
66,2010,2010-12-16,14,26.126,SFO,@,SDG,L 7-34,,5,3,14,4.67,0,60.0%,2.80,0,0,,0,0,0,,0,,0,0,0.0,0,0
67,2010,2010-12-26,15,26.136,SFO,@,STL,L 17-25,*,4,3,17,5.67,0,75.0%,4.25,0,0,,0,0,0,,0,,0,0,0.0,0,0
68,2010,2011-01-02,16,26.143,SFO,,ARI,W 38-7,*,3,1,17,17.00,0,33.3%,5.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
69,2011,2011-09-11,1,27.030,SFO,,SEA,W 33-17,*,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
70,2011,2011-09-18,2,27.037,SFO,,DAL,L 24-27,,4,2,38,19.00,1,50.0%,9.50,0,0,,0,0,0,,0,,1,6,0.0,0,0
71,2011,2011-09-25,3,27.044,SFO,@,CIN,W 13-8,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
72,2011,2011-10-02,4,27.051,SFO,@,PHI,W 24-23,,3,3,20,6.67,0,100.0%,6.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
73,2011,2011-10-09,5,27.058,SFO,,TAM,W 48-3,*,3,2,37,18.50,1,66.7%,12.33,0,0,,0,0,0,,0,,1,6,0.0,0,0
74,2011,2011-10-16,6,27.065,SFO,@,DET,W 25-19,,3,2,11,5.50,1,66.7%,3.67,0,0,,0,0,0,,0,,1,6,0.0,1,0
75,2011,2011-10-30,7,27.079,SFO,,CLE,W 20-10,,,,,,,0.0%,,,,,,,,,,,,,,,
76,2011,2011-11-06,8,27.086,SFO,@,WAS,W 19-11,*,2,2,15,7.50,0,100.0%,7.50,1,-3,-3.00,0,0,0,,0,,0,0,0.0,0,1
77,2011,2011-11-13,9,27.093,SFO,,NYG,W 27-20,*,7,6,69,11.50,0,85.7%,9.86,0,0,,0,0,0,,0,,0,0,0.0,0,0
78,2011,2011-11-20,10,27.100,SFO,,ARI,W 23-7,,5,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
79,2011,2011-11-24,11,27.104,SFO,@,BAL,L 6-16,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
80,2011,2011-12-04,12,27.114,SFO,,STL,W 26-0,,2,0,0,,0,0.0%,0.00,1,14,14.00,0,0,0,,0,,0,0,0.0,0,0
81,2011,2011-12-11,13,27.121,SFO,@,ARI,L 19-21,,2,0,0,,0,0.0%,0.00,1,-6,-6.00,0,0,0,,0,,0,0,0.0,0,0
82,2011,2011-12-19,14,27.129,SFO,,PIT,W 20-3,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
83,2011,2011-12-24,15,27.134,SFO,@,SEA,W 19-17,*,,,,,,0.0%,,,,,,,,,,,,,,,
84,2012,2012-09-09,1,28.028,SFO,@,GNB,W 30-22,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
85,2012,2012-09-16,2,28.035,SFO,,DET,W 27-19,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
86,2012,2012-09-23,3,28.042,SFO,@,MIN,L 13-24,,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
87,2012,2012-09-30,4,28.049,SFO,@,NYJ,W 34-0,*,4,2,31,15.50,0,50.0%,7.75,0,0,,0,0,0,,0,,0,0,0.0,0,0
88,2012,2012-10-07,5,28.056,SFO,,BUF,W 45-3,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
89,2012,2012-10-14,6,28.063,SFO,,NYG,L 3-26,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
90,2012,2012-10-18,7,28.067,SFO,,SEA,W 13-6,*,1,1,12,12.00,1,100.0%,12.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
91,2012,2012-10-29,8,28.078,SFO,@,ARI,W 24-3,,3,2,38,19.00,0,66.7%,12.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
92,2012,2012-11-11,9,28.091,SFO,,STL,T 24-24,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
93,2012,2012-11-19,10,28.099,SFO,,CHI,W 32-7,,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
94,2012,2012-11-25,11,28.105,SFO,@,NOR,W 31-21,,3,3,81,27.00,0,100.0%,27.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
95,2012,2012-12-02,12,28.112,SFO,@,STL,L 13-16,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
96,2012,2012-12-09,13,28.119,SFO,,MIA,W 27-13,*,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
97,2012,2012-12-16,14,28.126,SFO,@,NWE,W 41-34,,2,2,34,17.00,1,100.0%,17.00,0,0,,0,2,21,10.50,0,,1,6,0.0,0,0
98,2012,2012-12-23,15,28.133,SFO,@,SEA,L 13-42,,7,4,54,13.50,1,57.1%,7.71,0,0,,0,1,4,4.00,0,,1,6,0.0,0,0
99,2012,2012-12-30,16,28.140,SFO,,ARI,W 27-13,*,4,2,50,25.00,0,50.0%,12.50,0,0,,0,1,3,3.00,0,,0,0,0.0,0,0
100,2013,2013-09-08,1,29.027,TEN,@,PIT,W 16-9,,4,3,40,13.33,0,75.0%,10.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
101,2013,2013-09-15,2,29.034,TEN,@,HOU,L 24-30,,2,1,10,10.00,1,50.0%,5.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
102,2013,2013-09-22,3,29.041,TEN,,SDG,W 20-17,*,8,5,49,9.80,0,62.5%,6.13,0,0,,0,0,0,,0,,0,0,0.0,0,0
103,2013,2013-09-29,4,29.048,TEN,,NYJ,W 38-13,,4,3,14,4.67,1,75.0%,3.50,0,0,,0,0,0,,0,,1,6,0.0,0,0
104,2013,2013-10-06,5,29.055,TEN,,KAN,L 17-26,*,6,4,43,10.75,0,66.7%,7.17,0,0,,0,0,0,,0,,0,0,0.0,0,0
105,2013,2013-10-13,6,29.062,TEN,@,SEA,L 13-20,*,5,4,29,7.25,0,80.0%,5.80,0,0,,0,0,0,,0,,0,0,0.0,0,0
106,2013,2013-10-20,7,29.069,TEN,,SFO,L 17-31,*,5,3,52,17.33,1,60.0%,10.40,0,0,,0,0,0,,0,,1,6,0.0,1,0
107,2013,2013-11-03,8,29.083,TEN,@,STL,W 28-21,,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
108,2013,2013-11-10,9,29.090,TEN,,JAX,L 27-29,*,8,4,62,15.50,1,50.0%,7.75,0,0,,0,0,0,,0,,1,6,0.0,0,0
109,2013,2013-11-14,10,29.094,TEN,,IND,L 27-30,*,10,10,91,9.10,1,100.0%,9.10,0,0,,0,0,0,,0,,1,6,0.0,0,0
110,2013,2013-11-24,11,29.104,TEN,@,OAK,W 23-19,*,9,5,46,9.20,0,55.6%,5.11,0,0,,0,0,0,,0,,0,0,0.0,0,0
111,2013,2013-12-01,12,29.111,TEN,@,IND,L 14-22,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
112,2013,2013-12-15,14,29.125,TEN,,ARI,L 34-37,*,11,8,53,6.63,1,72.7%,4.82,0,0,,0,0,0,,0,,1,6,0.0,1,0
113,2013,2013-12-22,15,29.132,TEN,@,JAX,W 20-16,*,7,4,35,8.75,0,57.1%,5.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
114,2013,2013-12-29,16,29.139,TEN,,HOU,W 16-10,*,3,3,29,9.67,0,100.0%,9.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
115,2014,2014-09-07,1,30.026,TEN,@,KAN,W 26-10,*,4,3,37,12.33,1,75.0%,9.25,0,0,,0,0,0,,0,,1,6,0.0,0,0
116,2014,2014-09-14,2,30.033,TEN,,DAL,L 10-26,*,14,10,142,14.20,1,71.4%,10.14,0,0,,0,0,0,,0,,1,6,0.0,0,0
117,2014,2014-09-21,3,30.040,TEN,@,CIN,L 7-33,*,7,4,54,13.50,0,57.1%,7.71,0,0,,0,0,0,,0,,0,0,0.0,0,0
118,2014,2014-09-28,4,30.047,TEN,@,IND,L 17-41,*,7,5,84,16.80,1,71.4%,12.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
119,2014,2014-10-05,5,30.054,TEN,,CLE,L 28-29,*,4,4,47,11.75,0,100.0%,11.75,0,0,,0,0,0,,0,,0,0,0.0,0,0
120,2014,2014-10-12,6,30.061,TEN,,JAX,W 16-14,*,8,3,57,19.00,0,37.5%,7.13,0,0,,0,0,0,,0,,0,0,0.0,0,0
121,2014,2014-10-19,7,30.068,TEN,@,WAS,L 17-19,*,5,2,17,8.50,0,40.0%,3.40,0,0,,0,0,0,,0,,0,0,0.0,0,0
122,2014,2014-10-26,8,30.075,TEN,,HOU,L 16-30,,9,4,37,9.25,1,44.4%,4.11,0,0,,0,0,0,,0,,1,6,0.0,0,0
123,2014,2014-11-09,9,30.089,TEN,@,BAL,L 7-21,*,5,3,37,12.33,0,60.0%,7.40,0,0,,0,0,0,,0,,0,0,0.0,1,0
124,2014,2014-11-23,11,30.103,TEN,@,PHI,L 24-43,*,9,5,155,31.00,0,55.6%,17.22,0,0,,0,0,0,,0,,0,0,0.0,0,0
125,2014,2014-11-30,12,30.110,TEN,@,HOU,L 21-45,*,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
126,2014,2014-12-07,13,30.117,TEN,,NYG,L 7-36,*,10,4,27,6.75,0,40.0%,2.70,0,0,,0,0,0,,0,,0,0,0.0,0,0
127,2014,2014-12-14,14,30.124,TEN,,NYJ,L 11-16,*,5,4,93,23.25,0,80.0%,18.60,0,0,,0,0,0,,0,,0,0,0.0,0,0
128,2014,2014-12-18,15,30.128,TEN,@,JAX,L 13-21,*,6,4,54,13.50,0,66.7%,9.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
129,2014,2014-12-28,16,30.138,TEN,,IND,L 10-27,*,10,7,43,6.14,0,70.0%,4.30,0,0,,0,0,0,,0,,0,0,0.0,0,0
130,2015,2015-09-13,1,31.032,TEN,@,TAM,W 42-14,*,3,3,43,14.33,1,100.0%,14.33,0,0,,0,0,0,,0,,1,6,0.0,0,0
131,2015,2015-09-27,3,31.046,TEN,,IND,L 33-35,*,10,7,68,9.71,0,70.0%,6.80,0,0,,0,0,0,,0,,0,0,0.0,0,0
132,2015,2015-10-11,4,31.060,TEN,,BUF,L 13-14,*,6,4,36,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
133,2015,2015-10-18,5,31.067,TEN,,MIA,L 10-38,,10,8,97,12.13,0,80.0%,9.70,0,0,,0,0,0,,0,,0,0,0.0,0,0
134,2015,2015-10-25,6,31.074,TEN,,ATL,L 7-10,*,9,7,55,7.86,0,77.8%,6.11,0,0,,0,0,0,,0,,0,0,0.0,0,0
135,2015,2015-11-01,7,31.081,TEN,@,HOU,L 6-20,,6,6,62,10.33,0,100.0%,10.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
136,2015,2015-11-08,8,31.088,TEN,@,NOR,W 34-28,,8,7,95,13.57,2,87.5%,11.88,0,0,,0,0,0,,0,1,2,14,0.0,0,0
137,2015,2015-11-15,9,31.095,TEN,,CAR,L 10-27,*,4,3,52,17.33,0,75.0%,13.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
138,2015,2015-11-19,10,31.099,TEN,@,JAX,L 13-19,*,10,8,109,13.63,0,80.0%,10.90,0,0,,0,0,0,,0,,0,0,0.0,0,0
139,2015,2015-11-29,11,31.109,TEN,,OAK,L 21-24,*,8,6,91,15.17,0,75.0%,11.38,0,0,,0,0,0,,0,,0,0,0.0,0,0
140,2015,2015-12-06,12,31.116,TEN,,JAX,W 42-39,,12,8,92,11.50,1,66.7%,7.67,0,0,,0,0,0,,0,,1,6,0.0,0,0
141,2015,2015-12-13,13,31.123,TEN,@,NYJ,L 8-30,*,13,7,71,10.14,0,53.8%,5.46,0,0,,0,0,0,,0,,0,0,0.0,0,0
142,2015,2015-12-20,14,31.130,TEN,@,NWE,L 16-33,*,5,2,64,32.00,2,40.0%,12.80,0,0,,0,0,0,,0,,2,12,0.0,0,0
143,2015,2015-12-27,15,31.137,TEN,,HOU,L 6-34,,15,9,59,6.56,0,60.0%,3.93,0,0,,0,0,0,,0,,0,0,0.0,0,0
144,2015,2016-01-03,16,31.144,TEN,@,IND,L 24-30,*,14,9,94,10.44,0,64.3%,6.71,1,36,36.00,0,0,0,,0,,0,0,0.0,0,0
145,2016,2016-09-11,1,32.030,TEN,,MIN,L 16-25,*,5,3,42,14.00,0,60.0%,8.40,0,0,,0,0,0,,0,,0,0,0.0,0,0
146,2016,2016-09-18,2,32.037,TEN,@,DET,W 16-15,,6,6,83,13.83,1,100.0%,13.83,0,0,,0,0,0,,0,,1,6,0.0,0,0
147,2016,2016-10-02,4,32.051,TEN,@,HOU,L 20-27,*,8,2,34,17.00,0,25.0%,4.25,0,0,,0,0,0,,0,,0,0,0.0,0,0
148,2016,2016-10-09,5,32.058,TEN,@,MIA,W 30-17,*,8,5,66,13.20,1,62.5%,8.25,0,0,,0,0,0,,0,,1,6,0.0,0,0
149,2016,2016-10-16,6,32.065,TEN,,CLE,W 28-26,*,2,1,21,21.00,0,50.0%,10.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
150,2016,2016-10-23,7,32.072,TEN,,IND,L 26-34,*,8,7,84,12.00,1,87.5%,10.50,0,0,,0,0,0,,0,,1,6,0.0,0,0
151,2016,2016-10-27,8,32.076,TEN,,JAX,W 36-22,*,5,4,75,18.75,0,80.0%,15.00,1,3,3.00,0,0,0,,0,,0,0,0.0,0,0
152,2016,2016-11-06,9,32.086,TEN,@,SDG,L 35-43,*,9,5,42,8.40,1,55.6%,4.67,0,0,,0,0,0,,0,,1,6,0.0,0,0
153,2016,2016-11-13,10,32.093,TEN,,GNB,W 47-25,,11,9,124,13.78,1,81.8%,11.27,0,0,,0,0,0,,0,,1,6,0.0,0,0
154,2016,2016-11-20,11,32.100,TEN,@,IND,L 17-24,*,6,4,36,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
155,2016,2016-11-27,12,32.107,TEN,@,CHI,W 27-21,,4,3,50,16.67,1,75.0%,12.50,0,0,,0,0,0,,0,,1,6,0.0,0,0
156,2016,2016-12-11,13,32.121,TEN,,DEN,W 13-10,*,7,2,30,15.00,0,28.6%,4.29,1,8,8.00,0,0,0,,0,,0,0,0.0,0,0
157,2016,2016-12-18,14,32.128,TEN,@,KAN,W 19-17,,7,6,55,9.17,0,85.7%,7.86,0,0,,0,0,0,,0,,0,0,0.0,0,0
158,2016,2016-12-24,15,32.134,TEN,@,JAX,L 17-38,*,8,3,23,7.67,1,37.5%,2.88,0,0,,0,0,0,,0,,1,6,0.0,0,0
159,2016,2017-01-01,16,32.142,TEN,,HOU,W 24-17,,8,5,35,7.00,0,62.5%,4.38,0,0,,0,0,0,,0,,0,0,0.0,0,0
160,2017,2017-09-10,1,33.029,TEN,,OAK,L 16-26,*,9,7,76,10.86,0,77.8%,8.44,0,0,,0,0,0,,0,,0,0,0.0,0,0
161,2017,2017-09-17,2,33.036,TEN,@,JAX,W 37-16,,4,4,61,15.25,0,100.0%,15.25,1,1,1.00,1,0,0,,0,,1,6,0.0,0,0
162,2017,2017-09-24,3,33.043,TEN,,SEA,W 33-27,*,6,4,31,7.75,0,66.7%,5.17,0,0,,0,0,0,,0,,0,0,0.0,0,0
163,2017,2017-10-01,4,33.050,TEN,@,HOU,L 14-57,*,7,3,51,17.00,0,42.9%,7.29,0,0,,0,0,0,,0,,0,0,0.0,0,0
164,2017,2017-10-08,5,33.057,TEN,@,MIA,L 10-16,*,5,3,25,8.33,0,60.0%,5.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
165,2017,2017-10-16,6,33.065,TEN,,IND,W 36-22,*,8,4,17,4.25,0,50.0%,2.13,1,-3,-3.00,0,0,0,,0,,0,0,0.0,0,0
166,2017,2017-10-22,7,33.071,TEN,@,CLE,W 12-9,*,10,7,63,9.00,0,70.0%,6.30,0,0,,0,0,0,,0,,0,0,0.0,0,0
167,2017,2017-11-05,8,33.085,TEN,,BAL,W 23-20,,5,5,71,14.20,0,100.0%,14.20,0,0,,0,0,0,,0,,0,0,0.0,0,0
