ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
27,1986,1986-09-21,3,24.314,DEN,@,PHI,W 33-7,0,0,,0,,,,,,,,,,
28,1986,1986-09-28,4,24.321,DEN,,NWE,W 27-20,0,0,,0,,,,,,,,,,
29,1986,1986-10-05,5,24.328,DEN,,DAL,W 29-14,0,0,,0,0,0,,0,0,0,0.5,0,0,0
30,1986,1986-10-12,6,24.335,DEN,@,SDG,W 31-14,0,0,,0,,,,,,,,,,
31,1986,1986-10-20,7,24.343,DEN,@,NYJ,L 10-22,0,0,,0,,,,,,,,,,
32,1986,1986-10-26,8,24.349,DEN,,SEA,W 20-13,0,0,,0,,,,,,,,,,
33,1986,1986-11-02,9,24.356,DEN,@,RAI,W 21-10,0,0,,0,,,,,,,,,,
34,1986,1986-11-09,10,24.363,DEN,,SDG,L 3-9,0,0,,0,,,,,,,,,,
35,1986,1986-11-16,11,25.005,DEN,,KAN,W 38-17,1,5,5.00,0,0,0,,0,0,0,0.0,1,22,0
36,1986,1986-11-23,12,25.012,DEN,@,NYG,L 16-19,0,0,,0,,,,,,,,,,
37,1986,1986-11-30,13,25.019,DEN,,CIN,W 34-28,0,0,,0,,,,,,,,,,
38,1986,1986-12-07,14,25.026,DEN,@,KAN,L 10-37,1,6,6.00,0,0,0,,0,0,0,0.0,0,0,0
39,1986,1986-12-13,15,25.032,DEN,,WAS,W 31-30,0,0,,0,,,,,,,,,,
40,1986,1986-12-20,16,25.039,DEN,@,SEA,L 16-41,0,0,,0,,,,,,,,,,
41,1987,1987-09-13,1,25.306,DEN,,SEA,W 40-17,,,,,,,,,,,,,,
42,1987,1987-09-20,2,25.313,DEN,@,GNB,T 17-17,0,0,,0,0,0,,0,0,0,0.5,0,0,0
43,1987,1987-10-26,6,25.349,DEN,@,MIN,L 27-34,0,0,,0,0,0,,0,0,0,0.5,0,0,0
44,1987,1987-11-01,7,25.355,DEN,,DET,W 34-0,,,,,,,,,,,,,,
45,1987,1987-11-08,8,25.362,DEN,@,BUF,L 14-21,,,,,,,,,,,,,,
46,1987,1987-11-16,9,26.005,DEN,,CHI,W 31-29,,,,,,,,,,,,,,
47,1987,1987-11-22,10,26.011,DEN,@,RAI,W 23-17,,,,,,,,,,,,,,
48,1987,1987-11-29,11,26.018,DEN,@,SDG,W 31-17,,,,,,,,,,,,,,
49,1987,1987-12-06,12,26.025,DEN,,NWE,W 31-20,,,,,,,,,,,,,,
50,1987,1987-12-13,13,26.032,DEN,@,SEA,L 21-28,,,,,,,,,,,,,,
51,1987,1987-12-19,14,26.038,DEN,,KAN,W 20-17,,,,,,,,,,,,,,
52,1987,1987-12-27,15,26.046,DEN,,SDG,W 24-0,0,0,,0,0,0,,0,1,6,0.0,2,64,1
53,1988,1988-09-04,1,26.298,PHO,@,CIN,L 14-21,,,,,0,0,,0,,,,,,
54,1988,1988-09-12,2,26.306,PHO,,DAL,L 14-17,,,,,0,0,,0,,,,,,
55,1988,1988-09-18,3,26.312,PHO,@,TAM,W 30-24,,,,,0,0,,0,,,,,,
56,1988,1988-09-25,4,26.319,PHO,,WAS,W 30-21,,,,,0,0,,0,,,,,,
57,1988,1988-10-02,5,26.326,PHO,@,RAM,W 41-27,,,,,0,0,,0,,,,,,
58,1988,1988-10-09,6,26.333,PHO,,PIT,W 31-14,,,,,0,0,,0,,,,,,
59,1988,1988-10-16,7,26.340,PHO,@,WAS,L 17-33,,,,,0,0,,0,,,,,,
60,1988,1988-10-23,8,26.347,PHO,,CLE,L 21-29,,,,,0,0,,0,,,,,,
61,1988,1988-10-30,9,26.354,PHO,@,DAL,W 16-10,,,,,0,0,,0,,,,,,
62,1988,1988-11-06,10,26.361,PHO,,SFO,W 24-23,,,,,0,0,,0,,,,,,
63,1988,1988-11-13,11,27.002,PHO,,NYG,W 24-17,0,0,,0,0,0,,0,0,0,1.0,0,0,0
64,1988,1988-11-20,12,27.009,PHO,@,HOU,L 20-38,,,,,0,0,,0,,,,,,
65,1988,1988-11-27,13,27.016,PHO,@,PHI,L 21-31,,,,,0,0,,0,,,,,,
66,1988,1988-12-04,14,27.023,PHO,@,NYG,L 7-44,,,,,0,0,,0,,,,,,
67,1988,1988-12-10,15,27.029,PHO,,PHI,L 17-23,0,0,,0,1,3,3.00,0,0,0,0.0,0,0,0
68,1988,1988-12-18,16,27.037,PHO,,GNB,L 17-26,,,,,0,0,,0,,,,,,
69,1989,1989-10-01,4,27.324,RAI,,SEA,L 20-24,,,,,,,,,,,,,,
70,1989,1989-10-09,5,27.332,RAI,@,NYJ,W 14-7,,,,,,,,,,,,,,
71,1989,1989-10-15,6,27.338,RAI,,KAN,W 20-14,,,,,,,,,,,,,,
72,1989,1989-10-22,7,27.345,RAI,@,PHI,L 7-10,,,,,,,,,,,,,,
73,1989,1989-10-29,8,27.352,RAI,,WAS,W 37-24,,,,,,,,,,,,,,
74,1989,1989-11-05,9,27.359,RAI,,CIN,W 28-7,,,,,,,,,,,,,,
75,1989,1989-11-12,10,28.001,RAI,@,SDG,L 12-14,,,,,,,,,,,,,,
76,1989,1989-11-19,11,28.008,RAI,@,HOU,L 7-23,,,,,,,,,,,,,,
77,1989,1989-11-26,12,28.015,RAI,,NWE,W 24-21,,,,,,,,,,,,,,
78,1989,1989-12-03,13,28.022,RAI,,DEN,W 16-13,,,,,,,,,,,,,,
79,1989,1989-12-10,14,28.029,RAI,,PHO,W 16-14,,,,,,,,,,,,,,
80,1989,1989-12-24,16,28.043,RAI,@,NYG,L 17-34,,,,,,,,,,,,,,
81,1990,1990-10-14,6,28.337,RAI,,SEA,W 24-17,,,,,,,,,,,,,,
82,1990,1990-10-21,7,28.344,RAI,@,SDG,W 24-9,,,,,,,,,,,,,,
83,1990,1990-11-04,8,28.358,RAI,@,KAN,L 7-9,,,,,,,,,,,,,,
84,1990,1990-11-11,9,29.000,RAI,,GNB,L 16-29,,,,,,,,,,,,,,
85,1990,1990-11-19,10,29.008,RAI,@,MIA,W 13-10,,,,,,,,,,,,,,
86,1990,1990-11-25,11,29.014,RAI,,KAN,L 24-27,,,,,,,,,,,,,,
87,1990,1990-12-02,12,29.021,RAI,@,DEN,W 23-20,,,,,,,,,,,,,,
88,1990,1990-12-10,13,29.029,RAI,@,DET,W 38-31,,,,,,,,,,,,,,
89,1990,1990-12-16,14,29.035,RAI,,CIN,W 24-7,,,,,,,,,,,,,,
90,1990,1990-12-22,15,29.041,RAI,@,MIN,W 28-24,,,,,,,,,,,,,,
91,1990,1990-12-30,16,29.049,RAI,,SDG,W 17-12,,,,,,,,,,,,,,
