ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1984,1984-09-02,1,24.093,NYG,,PHI,W 28-27,0,0,,0,,,
2,1984,1984-09-09,2,24.100,NYG,,DAL,W 28-7,0,0,,0,,,
3,1984,1984-09-23,4,24.114,NYG,,TAM,W 17-14,0,0,,0,,,
4,1984,1984-09-30,5,24.121,NYG,@,RAM,L 12-33,0,0,,0,,,
5,1984,1984-10-08,6,24.129,NYG,,SFO,L 10-31,0,0,,0,,,
6,1984,1984-10-14,7,24.135,NYG,@,ATL,W 19-7,0,0,,0,,,
7,1984,1984-10-21,8,24.142,NYG,@,PHI,L 10-24,0,0,,0,,,
8,1984,1984-10-28,9,24.149,NYG,,WAS,W 37-13,0,0,,0,,,
9,1984,1984-11-04,10,24.156,NYG,@,DAL,W 19-7,0,0,,0,,,
10,1984,1984-11-11,11,24.163,NYG,@,TAM,L 17-20,0,0,,0,,,
11,1984,1984-11-18,12,24.170,NYG,,STL,W 16-10,0,0,,0,,,
12,1984,1984-11-25,13,24.177,NYG,,KAN,W 28-27,0,0,,0,,,
13,1984,1984-12-02,14,24.184,NYG,@,NYJ,W 20-10,0,0,,0,,,
14,1984,1984-12-09,15,24.191,NYG,@,STL,L 21-31,1,52,52.00,0,0,0,0
15,1984,1984-12-15,16,24.197,NYG,,NOR,L 3-10,0,0,,0,,,
16,1986,1986-09-07,1,26.098,IND,@,NWE,L 3-33,0,0,,0,,,
17,1986,1986-09-14,2,26.105,IND,@,MIA,L 10-30,0,0,,0,1,0,0
18,1986,1986-09-21,3,26.112,IND,,RAM,L 7-24,0,0,,0,,,
19,1986,1986-10-05,5,26.126,IND,@,SFO,L 14-35,0,0,,0,,,
20,1986,1986-10-12,6,26.133,IND,,NOR,L 14-17,0,0,,0,,,
21,1986,1986-10-19,7,26.140,IND,@,BUF,L 13-24,0,0,,0,,,
22,1986,1986-10-26,8,26.147,IND,,MIA,L 13-17,0,0,,0,,,
23,1986,1986-11-02,9,26.154,IND,,CLE,L 9-24,0,0,,0,,,
24,1986,1986-11-09,10,26.161,IND,,NWE,L 21-30,0,0,,0,,,
25,1986,1986-11-16,11,26.168,IND,@,NYJ,L 16-31,3,80,26.67,0,0,0,0
26,1986,1986-11-23,12,26.175,IND,@,HOU,L 17-31,0,0,,0,,,
27,1986,1986-11-30,13,26.182,IND,,SDG,L 3-17,0,0,,0,,,
28,1986,1986-12-07,14,26.189,IND,@,ATL,W 28-23,0,0,,0,,,
29,1986,1986-12-14,15,26.196,IND,,BUF,W 24-14,0,0,,0,,,
30,1986,1986-12-21,16,26.203,IND,@,RAI,W 30-24,2,29,14.50,0,0,0,0
31,1987,1987-09-13,1,27.104,IND,,CIN,L 21-23,5,121,24.20,0,0,0,0
32,1987,1987-09-20,2,27.111,IND,,MIA,L 10-23,5,104,20.80,0,0,0,0
