ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,1998,1998-09-06,1,22.131,SDG,,BUF,W 16-14,,,,,,,,,
2,1998,1998-09-13,2,22.138,SDG,@,TEN,W 13-7,,,,,,,,,
3,1998,1998-09-20,3,22.145,SDG,@,KAN,L 7-23,,,,,,,,,
4,1998,1998-09-27,4,22.152,SDG,,NYG,L 16-34,,,,,,,,,
5,1998,1998-10-04,5,22.159,SDG,@,IND,L 12-17,,,,,,,,,
6,1998,1998-11-29,12,22.215,SDG,,DEN,L 16-31,,,,,,,,,
7,1998,1998-12-06,13,22.222,SDG,@,WAS,L 20-24,,,,,,,,,
8,1998,1998-12-13,14,22.229,SDG,@,SEA,L 17-38,,1,6,0.0,,,1,14,1
9,1998,1998-12-20,15,22.236,SDG,,OAK,L 10-17,,,,,,,,,
10,1999,1999-09-19,1,23.144,SDG,@,CIN,W 34-7,,,,,,,,,
11,1999,1999-09-26,2,23.151,SDG,,IND,L 19-27,,,,,,,,,
12,1999,1999-10-03,3,23.158,SDG,,KAN,W 21-14,,,,,,,,,
13,1999,1999-10-10,4,23.165,SDG,@,DET,W 20-10,,,,,,,,,
14,1999,1999-10-17,5,23.172,SDG,,SEA,W 13-10,,,,,,,,,
15,1999,1999-10-24,6,23.179,SDG,,GNB,L 3-31,,,,,,,,,
16,1999,1999-10-31,7,23.186,SDG,@,KAN,L 0-34,,,,,,,,,
17,1999,1999-11-07,8,23.193,SDG,,DEN,L 17-33,,,,,,,,,
18,1999,1999-11-14,9,23.200,SDG,@,OAK,L 9-28,,,,,,,,,
19,1999,1999-11-21,10,23.207,SDG,,CHI,L 20-23,,,,,,,,,
20,1999,1999-11-28,11,23.214,SDG,@,MIN,L 27-35,*,,,,,,,,
21,1999,1999-12-05,12,23.221,SDG,,CLE,W 23-10,*,,,,,,,,
22,1999,1999-12-12,13,23.228,SDG,@,SEA,W 19-16,,,,,,,,,
23,1999,1999-12-19,14,23.235,SDG,@,MIA,L 9-12,,,,,,,,,
24,1999,1999-12-26,15,23.242,SDG,,OAK,W 23-20,,,,,,,,,
25,1999,2000-01-02,16,23.249,SDG,@,DEN,W 12-6,,0,0,1.0,,,0,0,0
26,2000,2000-09-03,1,24.128,SDG,@,OAK,L 6-9,*,,,,,,,,
27,2000,2000-09-10,2,24.135,SDG,,NOR,L 27-28,,,,,,,,,
28,2000,2000-09-17,3,24.142,SDG,@,KAN,L 10-42,,,,,,,,,
29,2000,2000-09-24,4,24.149,SDG,,SEA,L 12-20,*,,,,,,,,
30,2000,2000-10-01,5,24.156,SDG,@,STL,L 31-57,*,,,,,,,,
31,2000,2000-10-08,6,24.163,SDG,,DEN,L 7-21,*,,,,,,,,
32,2000,2000-10-15,7,24.170,SDG,@,BUF,L 24-27,,,,,,,,,
33,2000,2000-10-29,8,24.184,SDG,,OAK,L 13-15,,,,,,,,,
34,2000,2000-11-05,9,24.191,SDG,@,SEA,L 15-17,,,,,,,,,
35,2000,2000-11-12,10,24.198,SDG,,MIA,L 7-17,*,,,,,,,,
36,2000,2000-11-19,11,24.205,SDG,@,DEN,L 37-38,,0,0,1.0,,,0,0,0
37,2000,2000-11-26,12,24.212,SDG,,KAN,W 17-16,,,,,,,,,
38,2000,2000-12-03,13,24.219,SDG,,SFO,L 17-45,,,,,,,,,
39,2000,2000-12-10,14,24.226,SDG,@,BAL,L 3-24,*,,,,,,,,
40,2000,2000-12-17,15,24.233,SDG,@,CAR,L 22-30,*,,,,,,,,
41,2000,2000-12-24,16,24.240,SDG,,PIT,L 21-34,,,,,,,,,
42,2001,2001-09-09,1,25.134,SDG,,WAS,W 30-3,*,,,,,,,,
43,2001,2001-09-23,2,25.148,SDG,@,DAL,W 32-21,*,,,,,,,,
44,2001,2001-09-30,3,25.155,SDG,,CIN,W 28-14,*,,,,,,,,
45,2002,2002-09-08,1,26.133,SDG,@,CIN,W 34-6,*,,,,,,,,
46,2002,2002-09-15,2,26.140,SDG,,HOU,W 24-3,*,,,,,,,,
47,2002,2002-09-22,3,26.147,SDG,@,ARI,W 23-15,*,,,,,,,,
48,2002,2002-09-29,4,26.154,SDG,,NWE,W 21-14,*,,,,,,,,
49,2002,2002-10-06,5,26.161,SDG,@,DEN,L 9-26,*,,,,,,,,
50,2002,2002-10-13,6,26.168,SDG,,KAN,W 35-34,*,,,,,,,,
51,2002,2002-10-20,7,26.175,SDG,@,OAK,W 27-21,,0,0,0.5,,,0,0,0
52,2002,2002-11-03,8,26.189,SDG,,NYJ,L 13-44,*,,,,,,,,
53,2002,2002-11-10,9,26.196,SDG,@,STL,L 24-28,,,,,,,,,
54,2002,2002-11-17,10,26.203,SDG,,SFO,W 20-17,*,,,,,,,,
55,2002,2002-11-24,11,26.210,SDG,@,MIA,L 3-30,*,0,0,1.0,,,0,0,0
56,2002,2002-12-01,12,26.217,SDG,,DEN,W 30-27,*,0,0,1.0,,,0,0,0
57,2003,2003-09-07,1,27.132,SDG,@,KAN,L 14-27,*,,,,,,,,
58,2003,2003-09-14,2,27.139,SDG,,DEN,L 13-37,*,,,,,,,,
59,2003,2003-09-21,3,27.146,SDG,,BAL,L 10-24,*,,,,,,,,
60,2003,2003-09-28,4,27.153,SDG,@,OAK,L 31-34,*,,,,,,,,
61,2003,2003-10-05,5,27.160,SDG,@,JAX,L 21-27,*,,,,,,,,
62,2003,2003-10-19,6,27.174,SDG,@,CLE,W 26-20,*,,,,,,,,
63,2003,2003-10-27,7,27.182,SDG,,MIA,L 10-26,*,,,,,,,,
64,2003,2003-11-02,8,27.188,SDG,@,CHI,L 7-20,*,,,,,,,,
65,2003,2003-11-09,9,27.195,SDG,,MIN,W 42-28,*,,,,,,,,
66,2003,2003-11-16,10,27.202,SDG,@,DEN,L 8-37,*,,,,,,,,
67,2003,2003-11-23,11,27.209,SDG,,CIN,L 27-34,*,,,,,,,,
68,2003,2003-11-30,12,27.216,SDG,,KAN,L 24-28,*,,,,,,,,
69,2003,2003-12-14,14,27.230,SDG,,GNB,L 21-38,*,,,,,,,,
70,2003,2003-12-21,15,27.237,SDG,@,PIT,L 24-40,*,,,,,,,,
71,2003,2003-12-28,16,27.244,SDG,,OAK,W 21-14,*,0,0,1.0,,,0,0,0
72,2004,2004-09-12,1,28.137,SDG,@,HOU,W 27-20,*,,,,,,,,
73,2004,2004-09-19,2,28.144,SDG,,NYJ,L 28-34,*,,,,,,,,
74,2004,2004-09-26,3,28.151,SDG,@,DEN,L 13-23,*,0,0,1.0,,,0,0,0
75,2004,2004-10-03,4,28.158,SDG,,TEN,W 38-17,*,,,,,,,,
76,2004,2004-10-10,5,28.165,SDG,,JAX,W 34-21,*,0,0,2.0,,,0,0,0
77,2004,2004-10-17,6,28.172,SDG,@,ATL,L 20-21,*,,,,,,,,
78,2004,2004-10-24,7,28.179,SDG,@,CAR,W 17-6,*,,,,,,,,
79,2004,2004-10-31,8,28.186,SDG,,OAK,W 42-14,*,,,,,,,,
80,2004,2004-11-07,9,28.193,SDG,,NOR,W 43-17,*,,,,,,,,
81,2004,2004-11-21,10,28.207,SDG,@,OAK,W 23-17,*,,,,,,,,
82,2004,2004-11-28,11,28.214,SDG,@,KAN,W 34-31,*,,,,,,,,
83,2004,2004-12-05,12,28.221,SDG,,DEN,W 20-17,*,0,0,1.0,,,0,0,0
84,2004,2004-12-12,13,28.228,SDG,,TAM,W 31-24,*,,,,,,,,
85,2004,2004-12-19,14,28.235,SDG,@,CLE,W 21-0,*,,,,,,,,
86,2004,2004-12-26,15,28.242,SDG,@,IND,L 31-34,*,,,,,,,,
87,2005,2005-09-11,1,29.136,SDG,,DAL,L 24-28,*,,,,,,,,
88,2005,2005-09-18,2,29.143,SDG,@,DEN,L 17-20,*,,,,,,,,
89,2005,2005-09-25,3,29.150,SDG,,NYG,W 45-23,*,,,,,,,,
90,2005,2005-10-02,4,29.157,SDG,@,NWE,W 41-17,*,,,,,,,,
91,2005,2005-10-10,5,29.165,SDG,,PIT,L 22-24,*,,,,,,,,
92,2005,2005-10-16,6,29.171,SDG,@,OAK,W 27-14,*,,,,,,,,
93,2005,2005-10-23,7,29.178,SDG,@,PHI,L 17-20,*,,,,,,,,
94,2005,2005-10-30,8,29.185,SDG,,KAN,W 28-20,*,,,,,,,,
95,2005,2005-11-06,9,29.192,SDG,@,NYJ,W 31-26,*,,,,,,,,
96,2005,2005-11-20,10,29.206,SDG,,BUF,W 48-10,*,,,,,,,,
97,2005,2005-11-27,11,29.213,SDG,@,WAS,W 23-17,*,,,,,,,,
98,2005,2005-12-04,12,29.220,SDG,,OAK,W 34-10,*,,,,,,,,
99,2005,2005-12-11,13,29.227,SDG,,MIA,L 21-23,*,,,,,,,,
