ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1982,1982-11-22,3,22.313,RAI,,SDG,W 28-24,0,0,0.0,1,0,0
2,1982,1982-11-28,4,22.319,RAI,@,CIN,L 17-31,,,,,,
3,1982,1982-12-05,5,22.326,RAI,,SEA,W 28-23,,,,,,
4,1982,1982-12-12,6,22.333,RAI,@,KAN,W 21-16,,,,,,
5,1982,1982-12-18,7,22.339,RAI,,RAM,W 37-31,,,,,,
6,1982,1982-12-26,8,22.347,RAI,,DEN,W 27-10,,,,,,
7,1982,1983-01-02,9,22.354,RAI,@,SDG,W 41-34,,,,,,
8,1983,1983-09-04,1,23.234,RAI,@,CIN,W 20-10,,,,,,
9,1983,1983-09-11,2,23.241,RAI,,HOU,W 20-6,0,0,0.0,1,0,0
10,1983,1983-09-19,3,23.249,RAI,,MIA,W 27-14,,,,,,
11,1983,1983-09-25,4,23.255,RAI,@,DEN,W 22-7,0,0,0.0,2,37,0
12,1983,1983-10-02,5,23.262,RAI,@,WAS,L 35-37,,,,,,
13,1983,1983-10-09,6,23.269,RAI,,KAN,W 21-20,,,,,,
14,1983,1983-10-16,7,23.276,RAI,@,SEA,L 36-38,,,,,,
15,1983,1983-10-23,8,23.283,RAI,@,DAL,W 40-38,,,,,,
16,1983,1983-10-30,9,23.290,RAI,,SEA,L 21-34,0,0,0.0,1,8,0
17,1983,1983-11-06,10,23.297,RAI,@,KAN,W 28-20,,,,,,
18,1983,1983-11-13,11,23.304,RAI,,DEN,W 22-20,0,0,0.0,1,1,0
19,1983,1983-11-20,12,23.311,RAI,@,BUF,W 27-24,,,,,,
20,1983,1983-11-27,13,23.318,RAI,,NYG,W 27-12,0,0,0.0,1,5,0
21,1983,1983-12-01,14,23.322,RAI,@,SDG,W 42-10,0,0,0.0,1,15,0
22,1983,1983-12-11,15,23.332,RAI,,STL,L 24-34,,,,,,
23,1983,1983-12-18,16,23.339,RAI,,SDG,W 30-14,0,0,0.0,1,2,0
24,1984,1984-09-02,1,24.233,RAI,@,HOU,W 24-14,,,,,,
25,1984,1984-09-09,2,24.240,RAI,,GNB,W 28-7,0,0,0.0,1,11,0
26,1984,1984-09-16,3,24.247,RAI,@,KAN,W 22-20,,,,,,
27,1984,1984-09-24,4,24.255,RAI,,SDG,W 33-30,,,,,,
28,1984,1984-09-30,5,24.261,RAI,@,DEN,L 13-16,,,,,,
29,1984,1984-10-07,6,24.268,RAI,,SEA,W 28-14,0,0,0.0,1,0,0
30,1984,1984-10-14,7,24.275,RAI,,MIN,W 23-20,,,,,,
31,1984,1984-10-21,8,24.282,RAI,@,SDG,W 44-37,,,,,,
32,1984,1984-10-28,9,24.289,RAI,,DEN,L 19-22,,,,,,
33,1984,1984-11-04,10,24.296,RAI,@,CHI,L 6-17,0,0,0.0,1,31,0
34,1984,1984-11-12,11,24.304,RAI,@,SEA,L 14-17,0,0,0.0,1,0,0
35,1984,1984-11-18,12,24.310,RAI,,KAN,W 17-7,,,,,,
36,1984,1984-11-25,13,24.317,RAI,,IND,W 21-7,,,,,,
37,1984,1984-12-02,14,24.324,RAI,@,MIA,W 45-34,,,,,,
38,1984,1984-12-10,15,24.332,RAI,@,DET,W 24-3,,,,,,
39,1984,1984-12-16,16,24.338,RAI,,PIT,L 7-13,,,,,,
40,1985,1985-09-08,1,25.238,RAI,,NYJ,W 31-0,,,,,,
41,1985,1985-09-12,2,25.242,RAI,@,KAN,L 20-36,,,,,,
42,1985,1985-09-22,3,25.252,RAI,,SFO,L 10-34,,,,,,
43,1985,1985-09-29,4,25.259,RAI,@,NWE,W 35-20,,,,,,
44,1985,1985-10-06,5,25.266,RAI,,KAN,W 19-10,0,0,0.0,1,23,0
45,1985,1985-10-13,6,25.273,RAI,,NOR,W 23-13,0,0,0.0,1,0,0
46,1985,1985-10-20,7,25.280,RAI,@,CLE,W 21-20,,,,,,
47,1985,1985-10-28,8,25.288,RAI,,SDG,W 34-21,,,,,,
48,1985,1985-11-03,9,25.294,RAI,@,SEA,L 3-33,,,,,,
49,1985,1985-11-17,11,25.308,RAI,,CIN,W 13-6,,,,,,
50,1985,1985-12-08,14,25.329,RAI,@,DEN,W 17-14,,,,,,
51,1985,1985-12-15,15,25.336,RAI,,SEA,W 13-3,,,,,,
52,1986,1986-09-07,1,26.237,RAI,@,DEN,L 36-38,,,,,,
53,1986,1986-09-14,2,26.244,RAI,@,WAS,L 6-10,,,,,,
54,1986,1986-09-21,3,26.251,RAI,,NYG,L 9-14,0,0,0.0,1,0,0
55,1986,1986-09-28,4,26.258,RAI,,SDG,W 17-13,0,0,0.0,1,18,0
56,1986,1986-10-05,5,26.265,RAI,@,KAN,W 24-17,,,,,,
57,1986,1986-10-12,6,26.272,RAI,,SEA,W 14-10,,,,,,
58,1986,1986-10-19,7,26.279,RAI,@,MIA,W 30-28,0,0,0.0,1,18,0
59,1986,1986-10-26,8,26.286,RAI,@,HOU,W 28-17,,,,,,
60,1986,1986-11-02,9,26.293,RAI,,DEN,L 10-21,,,,,,
