ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1990,1990-09-09,1,23.239,RAM,@,GNB,L 24-36,2,40,20.00,0
2,1990,1990-09-16,2,23.246,RAM,@,TAM,W 35-14,0,0,,0
3,1990,1990-09-23,3,23.253,RAM,,PHI,L 21-27,4,80,20.00,0
4,1990,1990-10-07,4,23.267,RAM,,CIN,L 31-34,2,34,17.00,0
5,1990,1990-10-14,5,23.274,RAM,@,CHI,L 9-38,4,85,21.25,0
6,1990,1990-10-21,6,23.281,RAM,,ATL,W 44-24,0,0,,0
7,1990,1990-10-29,7,23.289,RAM,@,PIT,L 10-41,1,15,15.00,0
8,1990,1990-11-04,8,23.295,RAM,,HOU,W 17-13,1,19,19.00,0
9,1990,1990-11-11,9,23.302,RAM,,NYG,L 7-31,3,42,14.00,0
10,1990,1990-11-18,10,23.309,RAM,,DAL,L 21-24,0,0,,0
11,1990,1990-11-25,11,23.316,RAM,@,SFO,W 28-17,0,0,,0
12,1990,1990-12-02,12,23.323,RAM,@,CLE,W 38-23,0,0,,0
13,1990,1990-12-09,13,23.330,RAM,,NOR,L 20-24,0,0,,0
14,1990,1990-12-17,14,23.338,RAM,,SFO,L 10-26,0,0,,0
15,1990,1990-12-23,15,23.344,RAM,@,ATL,L 13-20,0,0,,0
16,1990,1990-12-31,16,23.352,RAM,@,NOR,L 17-20,0,0,,0
17,1991,1991-09-08,2,24.238,CLE,@,NWE,W 20-0,,,,
18,1991,1991-09-15,3,24.245,CLE,,CIN,W 14-13,,,,
19,1991,1991-09-22,4,24.252,CLE,@,NYG,L 10-13,,,,
20,1991,1991-10-06,5,24.266,CLE,,NYJ,L 14-17,,,,
21,1991,1991-10-13,6,24.273,CLE,@,WAS,L 17-42,,,,
22,1991,1991-10-20,7,24.280,CLE,@,SDG,W 30-24,,,,
23,1991,1991-10-27,8,24.287,CLE,,PIT,W 17-14,,,,
24,1991,1991-11-03,9,24.294,CLE,@,CIN,L 21-23,,,,
25,1991,1991-11-10,10,24.301,CLE,,PHI,L 30-32,,,,
26,1991,1991-11-17,11,24.308,CLE,@,HOU,L 24-28,,,,
27,1991,1991-11-24,12,24.315,CLE,,KAN,W 20-15,,,,
28,1991,1991-12-01,13,24.322,CLE,@,IND,W 31-0,,,,
29,1991,1991-12-08,14,24.329,CLE,,DEN,L 7-17,,,,
30,1991,1991-12-15,15,24.336,CLE,,HOU,L 14-17,,,,
31,1991,1991-12-22,16,24.343,CLE,@,PIT,L 10-17,,,,
32,1992,1992-12-20,15,25.342,CLE,,HOU,L 14-17,,,,
