ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2001,2001-09-30,3,23.031,JAX,,CLE,L 14-23,,,,,,,,,,,0.0%,,,,,,,
2,2001,2001-10-07,4,23.038,JAX,@,SEA,L 15-24,,12,39,3.25,0,2,2,19,9.50,1,100.0%,9.50,0,0,,0,1,6
3,2001,2001-10-18,5,23.049,JAX,,BUF,L 10-13,,1,4,4.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
4,2001,2001-10-28,6,23.059,JAX,@,BAL,L 17-18,*,7,12,1.71,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
5,2001,2001-11-04,7,23.066,JAX,@,TEN,L 24-28,*,6,22,3.67,0,5,4,17,4.25,0,80.0%,3.40,0,0,,0,0,0
6,2001,2001-11-11,8,23.073,JAX,,CIN,W 30-13,,6,25,4.17,0,0,0,0,,0,0.0%,,0,0,,0,0,0
7,2001,2001-11-18,9,23.080,JAX,@,PIT,L 7-20,,3,6,2.00,0,1,1,6,6.00,0,100.0%,6.00,2,118,59.00,1,1,6
8,2001,2001-11-25,10,23.087,JAX,,BAL,L 21-24,,5,22,4.40,0,0,0,0,,0,0.0%,,3,72,24.00,0,0,0
9,2001,2001-12-03,11,23.095,JAX,,GNB,L 21-28,*,4,12,3.00,0,4,4,44,11.00,1,100.0%,11.00,4,88,22.00,0,1,6
10,2001,2001-12-09,12,23.101,JAX,@,CIN,W 14-10,,6,18,3.00,0,3,2,15,7.50,0,66.7%,5.00,1,28,28.00,0,0,0
11,2001,2001-12-16,13,23.108,JAX,@,CLE,W 15-10,,0,0,,0,0,0,0,,0,0.0%,,1,21,21.00,0,0,0
12,2001,2001-12-23,14,23.115,JAX,@,MIN,W 33-3,,8,86,10.75,0,2,2,31,15.50,0,100.0%,15.50,0,0,,0,0,0
13,2001,2001-12-30,15,23.122,JAX,,KAN,L 26-30,,6,29,4.83,0,3,1,24,24.00,0,33.3%,8.00,1,22,22.00,0,0,0
14,2001,2002-01-06,16,23.129,JAX,@,CHI,L 13-33,,4,19,4.75,0,2,1,19,19.00,0,50.0%,9.50,5,79,15.80,0,0,0
15,2002,2002-09-08,1,24.009,JAX,,IND,L 25-28,,0,0,,0,0,0,0,,0,0.0%,,5,71,14.20,0,0,0
16,2002,2002-09-15,2,24.016,JAX,@,KAN,W 23-16,,0,0,,0,0,0,0,,0,0.0%,,2,41,20.50,0,0,0
17,2002,2002-09-29,3,24.030,JAX,,NYJ,W 28-3,,,,,,,,,,,0.0%,,,,,,,
18,2002,2002-10-06,4,24.037,JAX,,PHI,W 28-25,,,,,,,,,,,0.0%,,,,,,,
19,2002,2002-10-13,5,24.044,JAX,@,TEN,L 14-23,,0,0,,0,0,0,0,,0,0.0%,,2,48,24.00,0,0,0
20,2002,2002-10-20,6,24.051,JAX,@,BAL,L 10-17,,,,,,,,,,,0.0%,,,,,,,
21,2002,2002-10-27,7,24.058,JAX,,HOU,L 19-21,,0,0,,0,0,0,0,,0,0.0%,,4,94,23.50,0,0,0
22,2002,2002-11-10,9,24.072,JAX,,WAS,W 26-7,,0,0,,0,0,0,0,,0,0.0%,,2,51,25.50,0,0,0
23,2002,2002-11-17,10,24.079,JAX,@,HOU,W 24-21,,0,0,,0,0,0,0,,0,0.0%,,2,48,24.00,0,0,0
24,2002,2002-11-24,11,24.086,JAX,@,DAL,L 19-21,,0,0,,0,0,0,0,,0,0.0%,,2,37,18.50,0,0,0
25,2002,2002-12-01,12,24.093,JAX,,PIT,L 23-25,,0,0,,0,0,0,0,,0,0.0%,,3,82,27.33,0,0,0
26,2002,2002-12-08,13,24.100,JAX,,CLE,L 20-21,,,,,,,,,,,0.0%,,,,,,,
27,2002,2002-12-15,14,24.107,JAX,@,CIN,W 29-15,,0,0,,0,0,0,0,,0,0.0%,,2,35,17.50,0,0,0
28,2002,2002-12-22,15,24.114,JAX,,TEN,L 10-28,,0,0,,0,1,0,0,,0,0.0%,0.00,2,30,15.00,0,0,0
29,2002,2002-12-29,16,24.121,JAX,@,IND,L 13-20,,0,0,,0,0,0,0,,0,0.0%,,1,25,25.00,0,0,0
