ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2014,2014-09-14,2,23.210,STL,@,TAM,W 19-17,,,,,,,
2,2014,2014-10-13,5,23.239,STL,,SFO,L 17-31,,,,,,,
3,2014,2014-11-16,10,23.273,STL,,DEN,W 22-7,,0.0,2,0,0,0,0
4,2014,2014-11-23,11,23.280,STL,@,SDG,L 24-27,,,,,,,
5,2014,2014-11-30,12,23.287,STL,,OAK,W 52-0,,,,,,,
6,2014,2014-12-07,13,23.294,STL,@,WAS,W 24-0,,0.0,1,0,0,0,0
7,2014,2014-12-11,14,23.298,STL,,ARI,L 6-12,,,,,,,
8,2014,2014-12-21,15,23.308,STL,,NYG,L 27-37,,,,,,,
9,2014,2014-12-28,16,23.315,STL,@,SEA,L 6-20,,0.0,1,0,0,0,0
10,2015,2015-09-13,1,24.209,STL,,SEA,W 34-31,,0.0,0,0,0,0,0
11,2015,2015-09-20,2,24.216,STL,@,WAS,L 10-24,,0.0,0,0,0,0,0
12,2015,2015-09-27,3,24.223,STL,,PIT,L 6-12,,0.0,0,0,0,0,0
13,2015,2015-10-25,6,24.251,STL,,CLE,W 24-6,,0.0,0,0,0,0,0
14,2015,2015-11-01,7,24.258,STL,,SFO,W 27-6,,0.0,1,2,0,0,0
15,2015,2015-11-08,8,24.265,STL,@,MIN,L 18-21,*,1.0,2,0,0,0,0
16,2015,2015-11-15,9,24.272,STL,,CHI,L 13-37,,0.0,0,0,0,0,0
17,2015,2015-11-22,10,24.279,STL,@,BAL,L 13-16,,0.0,0,0,0,0,0
18,2015,2015-11-29,11,24.286,STL,@,CIN,L 7-31,,0.0,0,0,0,0,0
19,2015,2015-12-06,12,24.293,STL,,ARI,L 3-27,,1.0,2,0,0,0,0
20,2015,2015-12-13,13,24.300,STL,,DET,W 21-14,*,0.0,5,0,0,0,0
21,2015,2015-12-17,14,24.304,STL,,TAM,W 31-23,*,0.0,6,1,0,0,0
22,2015,2015-12-27,15,24.314,STL,@,SEA,W 23-17,*,0.0,4,4,0,0,0
23,2015,2016-01-03,16,24.321,STL,@,SFO,L 16-19,*,0.0,7,0,0,0,0
24,2016,2016-09-12,1,25.209,LAR,@,SFO,L 0-28,*,0.0,3,0,0,0,0
25,2016,2016-09-18,2,25.215,LAR,,SEA,W 9-3,*,0.0,2,2,0,0,0
26,2016,2016-09-25,3,25.222,LAR,@,TAM,W 37-32,*,0.0,3,0,0,0,0
27,2016,2016-10-02,4,25.229,LAR,@,ARI,W 17-13,*,1.0,4,1,0,0,0
28,2016,2016-10-09,5,25.236,LAR,,BUF,L 19-30,*,0.0,1,0,0,0,0
29,2016,2016-10-16,6,25.243,LAR,@,DET,L 28-31,*,0.0,1,0,0,0,0
30,2016,2016-10-23,7,25.250,LAR,,NYG,L 10-17,*,0.0,4,0,0,0,0
31,2016,2016-11-06,8,25.264,LAR,,CAR,L 10-13,*,0.0,1,0,0,0,0
32,2016,2016-11-13,9,25.271,LAR,@,NYJ,W 9-6,*,0.0,5,0,0,0,0
33,2016,2016-11-20,10,25.278,LAR,,MIA,L 10-14,*,0.0,2,2,1,0,0
34,2016,2016-11-27,11,25.285,LAR,@,NOR,L 21-49,*,0.0,1,3,0,0,0
35,2016,2016-12-04,12,25.292,LAR,@,NWE,L 10-26,*,0.0,5,1,0,0,0
36,2016,2016-12-11,13,25.299,LAR,,ATL,L 14-42,*,0.0,3,1,0,0,0
37,2016,2017-01-01,16,25.320,LAR,,ARI,L 6-44,*,0.0,3,2,1,19,0
38,2017,2017-09-10,1,26.206,LAR,,IND,W 46-9,*,0.0,1,1,0,0,0
39,2017,2017-09-17,2,26.213,LAR,,WAS,L 20-27,*,0.0,7,2,0,0,0
40,2017,2017-09-21,3,26.217,LAR,@,SFO,W 41-39,*,0.0,5,2,0,0,0
41,2017,2017-10-01,4,26.227,LAR,@,DAL,W 35-30,*,0.0,0,2,0,0,0
