ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1998,1998-10-04,5,22.300,NYG,@,TAM,L 3-20,
2,1998,1998-12-20,15,23.012,NYG,,KAN,W 28-7,
3,1999,1999-09-12,1,23.278,NYG,@,TAM,W 17-13,
4,1999,1999-09-19,2,23.285,NYG,,WAS,L 21-50,
5,1999,1999-09-26,3,23.292,NYG,@,NWE,L 14-16,
6,1999,1999-10-03,4,23.299,NYG,,PHI,W 16-15,
7,1999,1999-10-10,5,23.306,NYG,@,ARI,L 3-14,
8,1999,1999-10-18,6,23.314,NYG,,DAL,W 13-10,
9,1999,1999-10-24,7,23.320,NYG,,NOR,W 31-3,
10,1999,1999-10-31,8,23.327,NYG,@,PHI,W 23-17,
11,1999,1999-11-14,9,23.341,NYG,,IND,L 19-27,
12,1999,1999-11-21,10,23.348,NYG,@,WAS,L 13-23,
13,1999,1999-11-28,11,23.355,NYG,,ARI,L 24-34,
14,1999,1999-12-05,12,23.362,NYG,,NYJ,W 41-28,
15,1999,1999-12-12,13,24.004,NYG,@,BUF,W 19-17,
16,1999,1999-12-19,14,24.011,NYG,@,STL,L 10-31,
17,1999,1999-12-26,15,24.018,NYG,,MIN,L 17-34,
18,1999,2000-01-02,16,24.025,NYG,@,DAL,L 18-26,
19,2000,2000-09-03,1,24.270,NYG,,ARI,W 21-16,
20,2000,2000-09-10,2,24.277,NYG,@,PHI,W 33-18,
21,2000,2000-10-08,6,24.305,NYG,@,ATL,W 13-6,
22,2000,2000-10-15,7,24.312,NYG,,DAL,W 19-14,
23,2000,2000-10-29,8,24.326,NYG,,PHI,W 24-7,
24,2000,2000-11-05,9,24.333,NYG,@,CLE,W 24-3,
25,2000,2000-11-12,10,24.340,NYG,,STL,L 24-38,
26,2000,2000-11-19,11,24.347,NYG,,DET,L 21-31,
27,2000,2000-11-26,12,24.354,NYG,@,ARI,W 31-7,
28,2000,2000-12-03,13,24.361,NYG,@,WAS,W 9-7,
29,2000,2000-12-10,14,25.002,NYG,,PIT,W 30-10,
30,2000,2000-12-17,15,25.009,NYG,@,DAL,W 17-13,
31,2000,2000-12-23,16,25.015,NYG,,JAX,W 28-25,
