ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
21,1987,1987-11-08,8,23.013,SDG,@,IND,W 16-13,,,,,,,,,,
22,1987,1987-11-15,9,23.020,SDG,,RAI,W 16-14,,,,,,,,,,
23,1987,1987-11-22,10,23.027,SDG,@,SEA,L 3-34,,,,,,,,,,
24,1987,1987-11-29,11,23.034,SDG,,DEN,L 17-31,0,0,,0,1,6,0.0,1,103,1
25,1987,1987-12-06,12,23.041,SDG,@,HOU,L 18-33,0,0,,0,0,0,0.0,1,15,0
26,1987,1987-12-13,13,23.048,SDG,,PIT,L 16-20,,,,,,,,,,
27,1987,1987-12-20,14,23.055,SDG,,IND,L 7-20,,,,,,,,,,
28,1987,1987-12-27,15,23.062,SDG,@,DEN,L 0-24,0,0,,0,0,0,0.0,1,18,0
29,1988,1988-09-04,1,23.314,SDG,@,RAI,L 13-24,,,,,,,,,,
30,1988,1988-09-11,2,23.321,SDG,@,DEN,L 3-34,,,,,,,,,,
31,1988,1988-09-18,3,23.328,SDG,,SEA,W 17-6,0,0,,0,0,0,1.0,0,0,0
32,1988,1988-09-25,4,23.335,SDG,@,KAN,W 24-23,,,,,,,,,,
33,1988,1988-10-02,5,23.342,SDG,,DEN,L 0-12,,,,,,,,,,
34,1988,1988-10-09,6,23.349,SDG,,NOR,L 17-23,,,,,,,,,,
35,1988,1988-10-16,7,23.356,SDG,@,MIA,L 28-31,,,,,,,,,,
36,1988,1988-10-23,8,23.363,SDG,,IND,L 0-16,0,0,,0,0,0,0.0,1,0,0
37,1988,1988-10-30,9,24.004,SDG,@,SEA,L 14-17,,,,,,,,,,
38,1988,1988-11-06,10,24.011,SDG,,RAI,L 3-13,,,,,,,,,,
39,1988,1988-11-13,11,24.018,SDG,@,ATL,W 10-7,,,,,,,,,,
40,1988,1988-11-20,12,24.025,SDG,@,RAM,W 38-24,,,,,,,,,,
41,1988,1988-11-27,13,24.032,SDG,,SFO,L 10-48,,,,,,,,,,
42,1988,1988-12-04,14,24.039,SDG,@,CIN,L 10-27,,,,,,,,,,
43,1988,1988-12-11,15,24.046,SDG,,PIT,W 20-14,,,,,,,,,,
44,1988,1988-12-18,16,24.053,SDG,,KAN,W 24-13,,,,,,,,,,
45,1989,1989-09-10,1,24.319,SDG,@,RAI,L 14-40,,,,,,,,,,
46,1989,1989-09-17,2,24.326,SDG,,HOU,L 27-34,,,,,,,,,,
47,1989,1989-09-24,3,24.333,SDG,,KAN,W 21-6,0,0,,0,0,0,0.0,1,31,0
48,1989,1989-10-01,4,24.340,SDG,@,PHO,W 24-13,,,,,,,,0,17,0
49,1989,1989-10-08,5,24.347,SDG,@,DEN,L 10-16,,,,,,,,,,
50,1989,1989-10-15,6,24.354,SDG,,SEA,L 16-17,0,0,,0,0,0,0.0,1,3,0
51,1989,1989-10-22,7,24.361,SDG,,NYG,L 13-20,,,,,,,,,,
52,1989,1989-10-29,8,25.003,SDG,@,SEA,L 7-10,,,,,,,,,,
53,1989,1989-11-05,9,25.010,SDG,,PHI,W 20-17,,,,,,,,0,1,0
54,1989,1989-11-12,10,25.017,SDG,,RAI,W 14-12,,,,,,,,,,
55,1989,1989-11-19,11,25.024,SDG,@,PIT,L 17-20,,,,,,,,,,
56,1989,1989-11-26,12,25.031,SDG,@,IND,L 6-10,0,0,,0,0,0,0.0,1,0,0
57,1989,1989-12-03,13,25.038,SDG,,NYJ,L 17-20,0,0,,0,0,0,1.0,0,0,0
58,1989,1989-12-10,14,25.045,SDG,@,WAS,L 21-26,,,,,,,,,,
59,1989,1989-12-17,15,25.052,SDG,@,KAN,W 20-13,,,,,,,,,,
60,1989,1989-12-24,16,25.059,SDG,,DEN,W 19-16,0,0,,0,0,0,0.0,1,0,0
61,1990,1990-09-09,1,25.318,SDG,@,DAL,L 14-17,,,,,,,,,,
62,1990,1990-09-16,2,25.325,SDG,,CIN,L 16-21,0,0,,0,0,0,0.0,1,0,0
63,1990,1990-09-23,3,25.332,SDG,@,CLE,W 24-14,,,,,,,,,,
64,1990,1990-10-07,5,25.346,SDG,@,PIT,L 14-36,,,,,,,,,,
65,1990,1990-10-14,6,25.353,SDG,@,NYJ,W 39-3,,,,,,,,,,
66,1990,1990-10-28,8,26.002,SDG,,TAM,W 41-10,,,,,,,,,,
67,1990,1990-11-04,9,26.009,SDG,@,SEA,W 31-14,,,,,,,,,,
68,1990,1990-11-11,10,26.016,SDG,,DEN,W 19-7,,,,,,,,,,
69,1990,1990-11-18,11,26.023,SDG,@,KAN,L 10-27,,,,,,,,,,
70,1990,1990-11-25,12,26.030,SDG,,SEA,L 10-13,,,,,,,,,,
71,1990,1990-12-02,13,26.037,SDG,,NYJ,W 38-17,,,,,,,,,,
72,1990,1990-12-16,14,26.051,SDG,@,DEN,L 10-20,,,,,,,,,,
73,1990,1990-12-23,15,26.058,SDG,,KAN,L 21-24,,,,,,,,,,
74,1990,1990-12-30,16,26.065,SDG,@,RAI,L 12-17,,,,,,,,,,
75,1991,1991-09-01,1,26.310,NOR,,SEA,W 27-24,0,0,,0,,,,,,
76,1991,1991-09-08,2,26.317,NOR,@,KAN,W 17-10,0,0,,0,,,,,,
77,1991,1991-09-15,3,26.324,NOR,,RAM,W 24-7,0,0,,0,0,0,0.0,1,18,0
78,1991,1991-09-22,4,26.331,NOR,,MIN,W 26-0,0,0,,0,0,0,0.0,1,17,0
79,1991,1991-09-29,5,26.338,NOR,@,ATL,W 27-6,1,10,10.00,0,0,0,0.0,0,0,0
80,1991,1991-10-13,6,26.352,NOR,@,PHI,W 13-6,0,0,,0,,,,,,
81,1991,1991-10-20,7,26.359,NOR,,TAM,W 23-7,0,0,,0,,,,,,
82,1991,1991-10-27,8,27.001,NOR,,CHI,L 17-20,0,0,,0,,,,,,
83,1991,1991-11-03,9,27.008,NOR,@,RAM,W 24-17,0,0,,0,,,,,,
84,1991,1991-11-10,10,27.015,NOR,,SFO,W 10-3,0,0,,0,,,,,,
85,1991,1991-11-17,11,27.022,NOR,@,SDG,L 21-24,0,0,,0,0,0,0.0,1,0,0
86,1991,1991-11-24,12,27.029,NOR,,ATL,L 20-23,0,0,,0,,,,,,
87,1991,1991-12-01,13,27.036,NOR,@,SFO,L 24-38,0,0,,0,,,,,,
88,1991,1991-12-08,14,27.043,NOR,@,DAL,L 14-23,0,0,,0,,,,,,
89,1991,1991-12-16,15,27.051,NOR,,RAI,W 27-0,0,0,,0,,,,,,
90,1991,1991-12-22,16,27.057,NOR,@,PHO,W 27-3,0,0,,0,0,0,0.0,1,0,0
91,1992,1992-09-06,1,27.316,MIN,@,GNB,W 23-20,0,0,,0,0,0,0.0,1,0,0
92,1992,1992-09-13,2,27.323,MIN,@,DET,L 17-31,,,,,,,,,,
93,1992,1992-09-20,3,27.330,MIN,,TAM,W 26-20,,,,,,,,,,
94,1992,1992-09-27,4,27.337,MIN,@,CIN,W 42-7,,,,,,,,,,
95,1992,1992-10-04,5,27.344,MIN,,CHI,W 21-20,,,,,,,,,,
96,1992,1992-10-15,6,27.355,MIN,,DET,W 31-14,,,,,,,,,,
97,1992,1992-10-25,7,27.365,MIN,,WAS,L 13-15,,,,,,,,,,
98,1992,1992-11-02,8,28.007,MIN,@,CHI,W 38-10,,,,,,,,,,
99,1992,1992-11-08,9,28.013,MIN,@,TAM,W 35-7,,,,,,,,,,
100,1992,1992-11-15,10,28.020,MIN,,HOU,L 13-17,,,,,,,,,,
101,1992,1992-11-22,11,28.027,MIN,,CLE,W 17-13,,,,,,,,,,
102,1992,1992-11-29,12,28.034,MIN,@,RAM,W 31-17,0,0,,0,0,0,0.0,1,10,0
103,1992,1992-12-06,13,28.041,MIN,@,PHI,L 17-28,,,,,,,,,,
104,1992,1992-12-13,14,28.048,MIN,,SFO,L 17-20,,,,,,,,,,
105,1992,1992-12-20,15,28.055,MIN,@,PIT,W 6-3,,,,,,,,,,
106,1992,1992-12-27,16,28.062,MIN,,GNB,W 27-7,0,0,,0,0,0,0.0,3,55,0
107,1993,1993-09-05,1,28.314,MIN,@,RAI,L 7-24,0,0,,0,0,0,0.0,1,13,0
108,1993,1993-09-12,2,28.321,MIN,,CHI,W 10-7,,,,,,,,,,
109,1993,1993-09-26,3,28.335,MIN,,GNB,W 15-13,,,,,,,,,,
110,1993,1993-10-03,4,28.342,MIN,@,SFO,L 19-38,,,,,,,,,,
111,1993,1993-10-10,5,28.349,MIN,,TAM,W 15-0,0,0,,0,0,0,0.0,2,35,0
112,1993,1993-10-25,6,28.364,MIN,@,CHI,W 19-12,,,,,,,,,,
113,1993,1993-10-31,7,29.005,MIN,,DET,L 27-30,0,0,,0,0,0,0.0,1,1,0
114,1993,1993-11-07,8,29.012,MIN,,SDG,L 17-30,,,,,,,,,,
115,1993,1993-11-14,9,29.019,MIN,@,DEN,W 26-23,,,,,,,,,,
116,1993,1993-11-21,10,29.026,MIN,@,TAM,L 10-23,,,,,,,,,,
117,1993,1993-11-28,11,29.033,MIN,,NOR,L 14-17,,,,,,,,,,
118,1993,1993-12-05,12,29.040,MIN,@,DET,W 13-0,,,,,,,,,,
119,1993,1993-12-12,13,29.047,MIN,,DAL,L 20-37,,,,,,,,,,
120,1993,1993-12-19,14,29.054,MIN,@,GNB,W 21-17,0,0,,0,0,0,0.0,1,0,0
121,1993,1993-12-26,15,29.061,MIN,,KAN,W 30-10,,,,,,,,,,
122,1993,1993-12-31,16,29.066,MIN,@,WAS,W 14-9,,,,,,,,,,
123,1994,1994-09-04,1,29.313,MIN,@,GNB,L 10-16,,,,,,,,,,
124,1994,1994-09-11,2,29.320,MIN,,DET,W 10-3,,,,,,,,,,
125,1994,1994-09-18,3,29.327,MIN,@,CHI,W 42-14,,,,,,,,,,
126,1994,1994-09-25,4,29.334,MIN,,MIA,W 38-35,,,,,,,,,,
127,1994,1994-10-02,5,29.341,MIN,@,ARI,L 7-17,0,0,,0,0,0,0.0,1,15,0
128,1994,1994-10-10,6,29.349,MIN,@,NYG,W 27-10,0,0,,0,0,0,1.0,1,8,0
129,1994,1994-10-20,7,29.359,MIN,,GNB,W 13-10,,,,,,,,,,
130,1994,1994-10-30,8,30.004,MIN,@,TAM,W 36-13,0,0,,0,0,0,0.0,1,32,0
131,1994,1994-11-06,9,30.011,MIN,,NOR,W 21-20,,,,,,,,,,
132,1994,1994-11-13,10,30.018,MIN,@,NWE,L 20-26,,,,,,,,,,
133,1994,1994-11-20,11,30.025,MIN,,NYJ,L 21-31,,,,,,,,,,
134,1994,1994-11-27,12,30.032,MIN,,TAM,L 17-20,,,,,,,,,,
135,1994,1994-12-01,13,30.036,MIN,,CHI,W 33-27,,,,,,,,,,
136,1994,1994-12-11,14,30.046,MIN,@,BUF,W 21-17,,,,,,,,,,
137,1994,1994-12-17,15,30.052,MIN,@,DET,L 19-41,,,,,,,,,,
138,1994,1994-12-26,16,30.061,MIN,,SFO,W 21-14,0,0,,0,0,0,0.0,1,0,0
139,1995,1995-09-04,1,30.313,NYG,,DAL,L 0-35,,,,,,,,,,
140,1995,1995-09-10,2,30.319,NYG,@,KAN,L 17-20,,,,,,,,,,
141,1995,1995-09-17,3,30.326,NYG,@,GNB,L 6-14,,,,,,,,,,
142,1995,1995-09-24,4,30.333,NYG,,NOR,W 45-29,0,0,,0,0,0,0.0,2,3,0
143,1995,1995-10-01,5,30.340,NYG,@,SFO,L 6-20,,,,,,,,,,
144,1995,1995-10-08,6,30.347,NYG,,ARI,W 27-21,,,,,,,,,,
145,1995,1995-10-15,7,30.354,NYG,,PHI,L 14-17,,,,,,,,,,
146,1995,1995-10-29,8,31.003,NYG,@,WAS,W 24-15,0,0,,0,1,6,0.0,1,75,1
147,1995,1995-11-05,9,31.010,NYG,@,SEA,L 28-30,,,,,,,,,,
148,1995,1995-11-19,11,31.024,NYG,@,PHI,L 19-28,0,0,,0,0,0,0.0,1,10,0
149,1995,1995-11-26,12,31.031,NYG,,CHI,L 24-27,,,,,,,,,,
150,1995,1995-11-30,13,31.035,NYG,@,ARI,W 10-6,0,0,,0,0,0,0.0,1,3,0
151,1995,1995-12-10,14,31.045,NYG,,WAS,W 20-13,,,,,,,,,,
152,1995,1995-12-17,15,31.052,NYG,@,DAL,L 20-21,,,,,,,,,,
153,1995,1995-12-23,16,31.058,NYG,,SDG,L 17-27,,,,,,,,,,
