ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
19,1989,1989-12-17,15,24.285,RAI,@,SEA,L 17-23,*,13,23,56.52,188,2,1,94.1,2,0,8.17,7.96,1,7,7.00,0,,0,0,,0,,,0,0
20,1989,1989-12-24,16,24.292,RAI,@,NYG,L 17-34,*,16,34,47.06,266,2,2,69.0,4,0,7.82,6.35,4,10,2.50,0,,0,0,,0,,,0,0
21,1991,1991-09-22,4,26.199,DAL,@,PHO,W 17-9,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
22,1991,1991-10-27,8,26.234,DAL,@,DET,L 10-34,,3,5,60.00,26,0,0,73.7,0,0,5.20,5.20,0,0,,0,,0,0,,0,,,0,0
23,1991,1991-11-03,9,26.241,DAL,,PHO,W 27-7,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,
24,1991,1991-11-24,12,26.262,DAL,@,WAS,W 24-21,,7,12,58.33,109,1,0,116.3,1,6,9.08,10.75,2,-7,-3.50,0,,0,0,,0,,,0,0
25,1991,1991-11-28,13,26.266,DAL,,PIT,W 20-10,*,14,25,56.00,217,1,0,98.2,4,36,8.68,9.48,1,-1,-1.00,0,,0,0,,0,,,0,0
26,1991,1991-12-08,14,26.276,DAL,,NOR,W 23-14,*,17,29,58.62,184,1,0,88.9,0,0,6.34,7.03,1,-2,-2.00,0,,0,0,,0,,,0,0
27,1991,1991-12-15,15,26.283,DAL,@,PHI,W 25-13,*,9,31,29.03,145,1,0,57.3,1,7,4.68,5.32,3,-4,-1.33,0,,0,0,,0,,,0,0
28,1991,1991-12-22,16,26.290,DAL,,ATL,W 31-27,*,18,35,51.43,228,1,2,57.8,0,0,6.51,4.51,0,0,,0,,0,0,,0,,,0,0
29,1992,1992-09-07,1,27.184,DAL,,WAS,W 23-10,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
30,1992,1992-09-13,2,27.190,DAL,@,NYG,W 34-28,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
31,1992,1992-09-20,3,27.197,DAL,,PHO,W 31-20,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
32,1992,1992-10-05,4,27.212,DAL,@,PHI,L 7-31,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
33,1992,1992-10-11,5,27.218,DAL,,SEA,W 27-0,,2,5,40.00,27,0,0,57.9,0,0,5.40,5.40,0,0,,0,,0,0,,0,0.0%,,0,0
34,1992,1992-10-18,6,27.225,DAL,,KAN,W 17-10,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
35,1992,1992-10-25,7,27.232,DAL,@,RAI,W 28-13,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
36,1992,1992-11-01,8,27.239,DAL,,PHI,W 20-10,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
37,1992,1992-11-08,9,27.246,DAL,@,DET,W 37-3,,2,2,100.00,26,0,0,118.7,0,0,13.00,13.00,0,0,,0,,0,0,,0,0.0%,,0,0
38,1992,1992-11-15,10,27.253,DAL,,RAM,L 23-27,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
39,1992,1992-11-22,11,27.260,DAL,@,PHO,W 16-10,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
40,1992,1992-11-26,12,27.264,DAL,,NYG,W 30-3,,0,0,,0,0,0,,0,,,,2,-3,-1.50,0,,0,0,,0,0.0%,,0,0
41,1992,1992-12-06,13,27.274,DAL,@,DEN,W 31-27,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
42,1992,1992-12-13,14,27.281,DAL,@,WAS,L 17-20,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
43,1992,1992-12-21,15,27.289,DAL,@,ATL,W 41-17,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
44,1992,1992-12-27,16,27.295,DAL,,CHI,W 27-14,,8,11,72.73,99,0,1,62.3,0,0,9.00,4.91,2,-4,-2.00,0,,0,0,,0,0.0%,,0,0
45,1993,1993-09-05,1,28.182,PHO,@,PHI,L 17-23,*,7,19,36.84,93,0,1,31.3,1,6,4.89,2.53,0,0,,0,,0,0,,0,0.0%,,0,0
46,1993,1993-09-12,2,28.189,PHO,@,WAS,W 17-10,*,17,26,65.38,164,0,1,66.8,1,13,6.31,4.58,5,10,2.00,0,,0,0,,0,0.0%,,0,0
47,1993,1993-09-19,3,28.196,PHO,,DAL,L 10-17,*,20,27,74.07,218,1,1,94.4,2,13,8.07,7.15,1,-1,-1.00,0,,0,0,,0,0.0%,,0,0
48,1993,1993-09-26,4,28.203,PHO,@,DET,L 20-26,*,23,31,74.19,288,2,0,124.1,4,24,9.29,10.58,3,13,4.33,0,,0,0,,0,0.0%,,0,0
49,1993,1993-10-10,5,28.217,PHO,,NWE,L 21-23,*,14,28,50.00,196,3,2,78.9,2,9,7.00,5.93,1,3,3.00,0,,0,0,,0,0.0%,,0,0
50,1993,1993-10-17,6,28.224,PHO,,WAS,W 36-6,*,12,25,48.00,250,1,1,80.4,3,26,10.00,9.00,3,-1,-0.33,0,,0,0,,0,0.0%,,0,0
51,1993,1993-10-24,7,28.231,PHO,@,SFO,L 14-28,*,26,50,52.00,334,2,3,61.6,1,12,6.68,4.78,2,23,11.50,0,,0,0,,0,0.0%,,0,0
52,1993,1993-10-31,8,28.238,PHO,,NOR,L 17-20,*,7,9,77.78,52,0,0,90.7,3,18,5.78,5.78,0,0,,0,,0,0,,0,0.0%,,0,0
53,1993,1993-11-07,9,28.245,PHO,,PHI,W 16-3,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
54,1993,1993-11-14,10,28.252,PHO,@,DAL,L 15-20,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
55,1993,1993-11-28,11,28.266,PHO,@,NYG,L 17-19,*,19,33,57.58,193,2,1,82.0,3,17,5.85,5.70,1,0,0.00,0,,0,0,,0,0.0%,,0,0
56,1993,1993-12-05,12,28.273,PHO,,RAM,W 38-10,*,14,25,56.00,250,1,0,103.7,1,5,10.00,10.80,2,-2,-1.00,0,,0,0,,0,0.0%,,0,0
57,1993,1993-12-12,13,28.280,PHO,,DET,L 14-21,*,23,35,65.71,219,0,3,47.2,4,28,6.26,2.40,1,-1,-1.00,0,,0,0,,0,0.0%,,0,0
58,1993,1993-12-19,14,28.287,PHO,@,SEA,W 30-27,*,34,53,64.15,431,3,2,92.6,3,26,8.13,7.57,1,-1,-1.00,0,,0,0,,0,0.0%,,0,0
59,1993,1993-12-26,15,28.294,PHO,,NYG,W 17-6,*,15,24,62.50,198,0,2,53.8,1,9,8.25,4.50,2,2,1.00,0,,0,0,,0,0.0%,,0,0
60,1993,1994-01-02,16,28.301,PHO,@,ATL,W 27-10,*,27,33,81.82,278,3,0,132.1,0,0,8.42,10.24,0,0,,0,,0,0,,0,0.0%,,0,0
61,1994,1994-09-04,1,29.181,ARI,@,RAM,L 12-14,*,18,40,45.00,158,1,2,43.5,4,0,3.95,2.20,4,8,2.00,0,0,0,0,,0,0.0%,,0,0
62,1994,1994-09-11,2,29.188,ARI,,NYG,L 17-20,*,10,22,45.45,108,0,1,41.5,1,0,4.91,2.86,0,0,,0,0,0,0,,0,0.0%,,0,0
63,1994,1994-10-09,5,29.216,ARI,@,DAL,L 3-38,,11,26,42.31,135,0,2,26.9,1,0,5.19,1.73,1,5,5.00,0,0,0,0,,0,0.0%,,0,0
64,1994,1994-10-16,6,29.223,ARI,@,WAS,W 19-16,*,16,34,47.06,194,1,3,38.1,3,0,5.71,2.32,4,6,1.50,0,0,0,0,,0,0.0%,,0,0
65,1994,1994-10-23,7,29.230,ARI,,DAL,L 21-28,*,18,31,58.06,213,1,0,89.9,1,0,6.87,7.52,2,1,0.50,1,0,0,0,,0,0.0%,,1,6
66,1994,1994-10-30,8,29.237,ARI,,PIT,W 20-17,*,13,26,50.00,251,0,0,84.0,2,0,9.65,9.65,1,19,19.00,0,0,0,0,,0,0.0%,,0,0
67,1994,1994-11-06,9,29.244,ARI,@,PHI,L 7-17,*,19,30,63.33,219,1,0,96.4,5,0,7.30,7.97,3,2,0.67,0,0,0,0,,0,0.0%,,0,0
68,1994,1994-11-13,10,29.251,ARI,@,NYG,W 10-9,*,17,33,51.52,180,1,1,65.2,2,0,5.45,4.70,7,-2,-0.29,0,0,0,0,,0,0.0%,,0,0
69,1994,1994-12-18,15,29.286,ARI,,CIN,W 28-7,,8,13,61.54,87,0,0,81.2,1,0,6.69,6.69,0,0,,0,0,0,0,,0,0.0%,,0,0
70,1995,1995-09-03,1,30.180,JAX,,HOU,L 3-10,*,7,17,41.18,54,0,0,49.6,1,2,3.18,3.18,1,6,6.00,0,0,0,0,,0,0.0%,,0,0
71,1995,1995-09-10,2,30.187,JAX,@,CIN,L 17-24,*,4,12,33.33,98,1,0,91.7,2,16,8.17,9.83,2,12,6.00,0,0,0,0,,0,0.0%,,0,0
72,1995,1995-10-01,5,30.208,JAX,@,HOU,W 17-16,*,8,18,44.44,117,0,1,43.1,3,23,6.50,4.00,0,0,,0,0,0,0,,0,0.0%,,0,0
73,1995,1995-11-19,11,30.257,JAX,@,TAM,L 16-17,,9,12,75.00,104,1,1,93.8,2,2,8.67,6.58,0,0,,0,0,0,0,,0,0.0%,,0,0
74,1995,1995-11-26,12,30.264,JAX,,CIN,L 13-17,*,18,34,52.94,245,1,1,73.8,4,32,7.21,6.47,0,0,,0,0,0,0,,0,0.0%,,0,0
75,1995,1995-12-03,13,30.271,JAX,@,DEN,L 23-31,*,15,28,53.57,198,1,1,73.2,3,7,7.07,6.18,2,14,7.00,0,0,0,0,,0,0.0%,,0,0
76,1995,1995-12-17,15,30.285,JAX,@,DET,L 0-44,*,10,21,47.62,136,0,3,29.2,2,21,6.48,0.05,0,0,,0,0,0,0,,0,0.0%,,0,0
77,1996,1996-09-08,2,31.185,CAR,@,NOR,W 22-20,,0,0,,0,0,0,,0,,,,3,-10,-3.33,0,0,0,0,,0,0.0%,,0,0
78,1996,1996-09-22,3,31.199,CAR,,SFO,W 23-7,*,22,31,70.97,290,2,1,108.3,3,18,9.35,9.19,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0
79,1996,1996-09-29,4,31.206,CAR,@,JAX,L 14-24,*,15,30,50.00,219,1,0,85.3,5,46,7.30,7.97,2,4,2.00,0,0,0,0,,0,0.0%,,0,0
80,1996,1996-10-13,6,31.220,CAR,,STL,W 45-13,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
81,1996,1996-11-03,9,31.241,CAR,@,ATL,L 17-20,,7,15,46.67,69,1,0,82.4,5,45,4.60,5.93,1,12,12.00,0,0,0,0,,0,0.0%,,0,0
82,1996,1996-11-10,10,31.248,CAR,,NYG,W 27-17,,1,1,100.00,6,0,0,91.7,0,0,6.00,6.00,0,0,,0,0,0,0,,0,0.0%,,0,0
83,1996,1996-11-17,11,31.255,CAR,@,STL,W 20-10,*,13,28,46.43,130,1,1,57.1,4,22,4.64,3.75,3,0,0.00,0,0,0,0,,0,0.0%,,0,0
84,1996,1996-11-24,12,31.262,CAR,@,HOU,W 31-6,*,11,18,61.11,165,3,0,130.8,1,5,9.17,12.50,2,12,6.00,0,0,0,0,,0,0.0%,,0,0
85,1997,1997-08-31,1,32.177,CAR,,WAS,L 10-24,*,12,26,46.15,108,1,2,38.6,1,4,4.15,1.46,0,0,,0,0,0,0,,0,0.0%,,0,0
86,1997,1997-09-07,2,32.184,CAR,@,ATL,W 9-6,*,21,35,60.00,268,0,0,84.0,6,40,7.66,7.66,1,5,5.00,0,0,0,0,,0,0.0%,,0,0
87,1997,1997-09-29,5,32.206,CAR,,SFO,L 21-34,,9,11,81.82,94,2,0,141.9,0,0,8.55,12.18,1,5,5.00,0,0,0,0,,0,0.0%,,0,0
88,1997,1997-10-12,6,32.219,CAR,@,MIN,L 14-21,*,19,35,54.29,227,2,0,93.4,5,30,6.49,7.63,0,0,,0,0,0,0,,0,0.0%,,0,0
89,1997,1997-11-30,13,32.268,CAR,,NOR,L 13-16,,17,27,62.96,168,0,1,65.0,2,9,6.22,4.56,1,20,20.00,0,0,0,0,,0,0.0%,,0,0
90,1997,1997-12-08,14,32.276,CAR,@,DAL,W 23-13,,1,2,50.00,38,0,0,95.8,0,0,19.00,19.00,0,0,,0,0,0,0,,0,0.0%,,0,0
91,1997,1997-12-20,16,32.288,CAR,,STL,L 18-30,,10,17,58.82,129,1,0,102.3,3,28,7.59,8.76,1,2,2.00,0,0,0,0,,0,0.0%,,0,0
92,1998,1998-10-11,5,33.218,CAR,@,DAL,L 20-27,*,22,32,68.75,286,3,1,114.8,3,13,8.94,9.41,2,4,2.00,0,0,0,0,,0,0.0%,,0,0
93,1998,1998-10-18,6,33.225,CAR,@,TAM,L 13-16,*,22,31,70.97,234,0,0,92.7,3,11,7.55,7.55,0,0,,0,0,0,0,,0,0.0%,,0,0
94,1998,1998-10-25,7,33.232,CAR,,BUF,L 14-30,*,22,39,56.41,286,1,2,66.8,2,7,7.33,5.54,1,1,1.00,0,0,0,0,,0,0.0%,,0,0
95,1998,1998-11-01,8,33.239,CAR,,NOR,W 31-17,*,13,17,76.47,132,2,1,112.9,3,22,7.76,7.47,1,3,3.00,0,0,0,0,,0,0.0%,,0,0
96,1998,1998-11-08,9,33.246,CAR,@,SFO,L 23-25,*,25,41,60.98,265,1,0,88.0,4,28,6.46,6.95,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0
97,1998,1998-11-15,10,33.253,CAR,,MIA,L 9-13,*,17,30,56.67,160,0,2,43.8,4,12,5.33,2.33,1,2,2.00,0,0,0,0,,0,0.0%,,0,0
98,1998,1998-11-22,11,33.260,CAR,@,STL,W 24-20,*,21,26,80.77,211,2,1,110.1,5,27,8.12,7.92,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0
99,1998,1998-11-29,12,33.267,CAR,@,NYJ,L 21-48,*,13,23,56.52,169,1,1,76.2,5,35,7.35,6.26,3,4,1.33,0,0,0,0,,0,0.0%,,0,0
100,1998,1998-12-06,13,33.274,CAR,,SFO,L 28-31,*,18,33,54.55,235,3,1,94.9,2,9,7.12,7.58,3,17,5.67,0,0,0,0,,0,0.0%,,0,0
101,1998,1998-12-13,14,33.281,CAR,,WAS,L 25-28,*,16,25,64.00,264,1,2,79.4,3,23,10.56,7.76,1,1,1.00,0,0,0,0,,0,0.0%,,0,0
102,1998,1998-12-20,15,33.288,CAR,,STL,W 20-13,*,15,25,60.00,193,2,0,110.9,4,29,7.72,9.32,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0
103,1998,1998-12-27,16,33.295,CAR,@,IND,W 27-19,*,12,21,57.14,178,1,1,81.1,5,29,8.48,7.29,3,0,0.00,0,0,0,0,,0,0.0%,,0,0
104,1999,1999-09-12,1,34.189,CAR,@,NOR,L 10-19,*,16,32,50.00,207,1,1,68.1,7,46,6.47,5.69,1,8,8.00,0,0,0,0,,0,0.0%,,0,0
105,1999,1999-09-19,2,34.196,CAR,,JAX,L 20-22,*,16,26,61.54,216,3,1,110.4,4,20,8.31,8.88,1,1,1.00,0,0,0,0,,0,0.0%,,0,0
106,1999,1999-09-26,3,34.203,CAR,,CIN,W 27-3,*,17,23,73.91,204,1,0,115.1,1,7,8.87,9.74,3,0,0.00,0,0,0,0,,0,0.0%,,0,0
107,1999,1999-10-03,4,34.210,CAR,@,WAS,L 36-38,*,23,47,48.94,334,1,1,70.7,2,6,7.11,6.57,0,0,,0,0,0,0,,0,0.0%,,0,0
108,1999,1999-10-17,5,34.224,CAR,@,SFO,W 31-29,*,23,36,63.89,300,4,3,92.4,2,18,8.33,6.81,1,4,4.00,0,0,0,0,,0,0.0%,,0,0
109,1999,1999-10-24,6,34.231,CAR,,DET,L 9-24,*,26,47,55.32,299,0,1,65.8,4,40,6.36,5.40,2,16,8.00,0,0,0,0,,0,0.0%,,0,0
110,1999,1999-10-31,7,34.238,CAR,@,ATL,L 20-27,*,21,35,60.00,256,0,3,46.8,6,29,7.31,3.46,3,8,2.67,1,0,0,0,,0,0.0%,,1,6
111,1999,1999-11-07,8,34.245,CAR,,PHI,W 33-7,*,21,34,61.76,281,3,0,117.4,2,11,8.26,10.03,1,6,6.00,0,0,0,0,,0,0.0%,,0,0
112,1999,1999-11-14,9,34.252,CAR,@,STL,L 10-35,*,24,39,61.54,286,1,2,71.1,6,26,7.33,5.54,3,20,6.67,0,0,0,0,,0,0.0%,,0,0
113,1999,1999-11-21,10,34.259,CAR,@,CLE,W 31-17,*,21,27,77.78,199,2,0,122.1,1,3,7.37,8.85,1,4,4.00,0,0,0,0,,0,0.0%,,0,0
114,1999,1999-11-28,11,34.266,CAR,,ATL,W 34-28,*,18,27,66.67,262,3,0,135.1,2,8,9.70,11.93,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0
115,1999,1999-12-05,12,34.273,CAR,,STL,L 21-34,*,21,42,50.00,266,3,2,74.1,4,14,6.33,5.62,1,12,12.00,0,0,0,0,,0,0.0%,,0,0
116,1999,1999-12-12,13,34.280,CAR,@,GNB,W 33-31,*,29,42,69.05,373,3,0,120.4,1,5,8.88,10.31,4,8,2.00,1,0,0,0,,0,0.0%,,1,6
117,1999,1999-12-18,14,34.286,CAR,,SFO,W 41-24,*,27,38,71.05,368,4,0,136.7,1,6,9.68,11.79,2,20,10.00,0,0,0,0,,0,0.0%,,0,0
118,1999,1999-12-26,15,34.294,CAR,@,PIT,L 20-30,*,18,35,51.43,263,2,1,83.4,1,7,7.51,7.37,1,14,14.00,0,0,0,0,,0,0.0%,,0,0
119,1999,2000-01-02,16,34.301,CAR,,NOR,W 45-13,*,22,41,53.66,322,5,0,119.1,6,34,7.85,10.29,1,4,4.00,0,0,0,0,,0,0.0%,,0,0
120,2000,2000-09-03,1,35.180,CAR,@,WAS,L 17-20,*,17,26,65.38,183,1,0,98.7,6,59,7.04,7.81,2,10,5.00,0,0,0,0,,0,0.0%,,0,0
121,2000,2000-09-10,2,35.187,CAR,@,SFO,W 38-22,*,24,32,75.00,364,3,1,130.2,0,0,11.38,11.84,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0
122,2000,2000-09-17,3,35.194,CAR,,ATL,L 10-15,*,21,37,56.76,241,1,2,63.0,4,16,6.51,4.62,4,14,3.50,0,0,0,0,,0,0.0%,,0,0
123,2000,2000-10-01,4,35.208,CAR,,DAL,L 13-16,*,17,29,58.62,161,0,0,74.1,1,8,5.55,5.55,4,22,5.50,0,0,0,0,,0,0.0%,,0,0
124,2000,2000-10-08,5,35.215,CAR,,SEA,W 26-3,*,27,39,69.23,332,2,1,101.7,2,10,8.51,8.38,1,3,3.00,0,0,0,0,,0,0.0%,,0,0
125,2000,2000-10-15,6,35.222,CAR,@,NOR,L 6-24,*,15,28,53.57,172,0,1,57.4,6,29,6.14,4.54,1,2,2.00,0,0,0,0,,0,0.0%,,0,0
126,2000,2000-10-22,7,35.229,CAR,,SFO,W 34-16,*,28,44,63.64,309,3,0,107.1,3,17,7.02,8.39,2,3,1.50,0,0,0,0,,0,0.0%,,0,0
127,2000,2000-10-29,8,35.236,CAR,@,ATL,L 12-13,*,21,41,51.22,202,0,3,34.8,5,23,4.93,1.63,3,1,0.33,0,0,0,0,,0,0.0%,,0,0
128,2000,2000-11-05,9,35.243,CAR,@,STL,W 27-24,*,15,25,60.00,214,2,1,97.7,5,36,8.56,8.36,3,4,1.33,0,0,0,0,,0,0.0%,,0,0
129,2000,2000-11-12,10,35.250,CAR,,NOR,L 10-20,*,24,42,57.14,295,1,2,67.1,8,37,7.02,5.36,4,31,7.75,0,0,0,0,,0,0.0%,,0,0
130,2000,2000-11-19,11,35.257,CAR,@,MIN,L 17-31,*,26,44,59.09,272,0,2,58.1,5,20,6.18,4.14,2,2,1.00,1,0,0,0,,0,0.0%,,1,6
131,2000,2000-11-27,12,35.265,CAR,,GNB,W 31-14,*,22,37,59.46,243,3,1,94.8,2,20,6.57,6.97,4,6,1.50,0,0,0,0,,0,0.0%,,0,0
132,2000,2000-12-03,13,35.271,CAR,,STL,W 16-3,*,20,30,66.67,195,0,2,56.9,7,26,6.50,3.50,6,4,0.67,0,0,0,0,,0,0.0%,,0,0
133,2000,2000-12-10,14,35.278,CAR,@,KAN,L 14-15,*,23,31,74.19,252,1,1,95.1,6,18,8.13,7.32,1,2,2.00,0,0,0,0,,0,0.0%,,0,0
134,2000,2000-12-17,15,35.285,CAR,,SDG,W 30-22,*,12,27,44.44,139,2,0,85.3,1,6,5.15,6.63,4,5,1.25,0,0,0,0,,0,0.0%,,0,0
135,2000,2000-12-24,16,35.292,CAR,@,OAK,L 9-52,*,12,21,57.14,156,0,1,60.8,1,6,7.43,5.29,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0
136,2002,2002-11-11,9,37.249,DEN,,OAK,L 10-34,,,,,,,,,0,,,,,,,,,,,,,0.0%,,,
137,2002,2002-11-17,10,37.255,DEN,@,SEA,W 31-9,,2,2,100.00,15,2,0,137.5,0,0,7.50,27.50,2,0,0.00,0,0,0,0,,0,0.0%,,0,0
138,2002,2002-11-24,11,37.262,DEN,,IND,L 20-23,*,15,24,62.50,185,1,2,65.5,2,13,7.71,4.79,0,0,,0,0,0,0,,0,0.0%,,0,0
139,2002,2002-12-01,12,37.269,DEN,@,SDG,L 27-30,*,22,39,56.41,288,1,2,67.0,4,27,7.38,5.59,0,0,,0,0,0,0,,0,0.0%,,0,0
140,2002,2002-12-08,13,37.276,DEN,@,NYJ,L 13-19,,,,,,,,,0,,,,,,,,,,,,,0.0%,,,
141,2002,2002-12-15,14,37.283,DEN,,KAN,W 31-24,,,,,,,,,0,,,,,,,,,,,,,0.0%,,,
142,2002,2002-12-22,15,37.290,DEN,@,OAK,L 16-28,,13,28,46.43,234,0,1,60.7,4,26,8.36,6.75,2,9,4.50,1,0,0,0,,0,0.0%,,1,6
143,2002,2002-12-29,16,37.297,DEN,,ARI,W 37-7,*,16,24,66.67,203,2,0,120.7,2,12,8.46,10.13,1,0,0.00,0,0,0,0,,0,0.0%,,0,0
144,2003,2003-09-07,1,38.184,DEN,@,CIN,W 30-10,,0,0,,0,0,0,,0,6,,,1,7,7.00,0,0,0,0,,0,0.0%,,0,0
145,2003,2003-09-14,2,38.191,DEN,@,SDG,W 37-13,,7,16,43.75,98,0,0,64.1,1,7,6.13,6.13,3,1,0.33,0,0,0,0,,0,0.0%,,0,0
146,2003,2003-10-12,6,38.219,DEN,,PIT,W 17-14,*,17,28,60.71,172,2,2,72.3,2,7,6.14,4.36,1,5,5.00,0,0,0,0,,0,0.0%,,0,0
147,2003,2003-10-19,7,38.226,DEN,@,MIN,L 20-28,*,9,19,47.37,119,0,3,28.1,5,40,6.26,-0.84,0,0,,0,0,0,0,,0,0.0%,,0,0
