ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2010,2010-09-26,3,25.009,ATL,@,NOR,W 27-24,,,,,,,,,,,0.0%,,,,,,,,,,
2,2010,2010-10-03,4,25.016,ATL,,SFO,W 16-14,,,,,,,,,,,0.0%,,,,,,,,,,
3,2010,2010-10-10,5,25.023,ATL,@,CLE,W 20-10,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
4,2010,2010-10-17,6,25.030,ATL,@,PHI,L 17-31,,,,,,,,,,,0.0%,,,,,,,,,,
5,2010,2010-11-07,8,25.051,ATL,,TAM,W 27-21,,,,,,,,,,,0.0%,,,,,,,,,,
6,2010,2010-11-11,9,25.055,ATL,,BAL,W 26-21,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
7,2010,2010-11-21,10,25.065,ATL,@,STL,W 34-17,,1,-3,-3.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
8,2010,2010-12-12,13,25.086,ATL,@,CAR,W 31-10,,,,,,,,,,,0.0%,,,,,,,,,,
9,2010,2011-01-02,16,25.107,ATL,,CAR,W 31-10,,,,,,,,,,,0.0%,,,,,,,,,,
10,2011,2011-09-25,3,26.008,ATL,@,TAM,L 13-16,,,,,,0,,,,,0.0%,,,,,,,,,,
11,2011,2011-10-02,4,26.015,ATL,@,SEA,W 30-28,,,,,,,,,,,0.0%,,,,,,,,,,
12,2011,2011-10-16,6,26.029,ATL,,CAR,W 31-17,,,,,,0,,,,,0.0%,,,,,,,,,,
13,2011,2011-10-23,7,26.036,ATL,@,DET,W 23-16,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
14,2011,2011-11-13,9,26.057,ATL,,NOR,L 23-26,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
15,2011,2011-11-20,10,26.064,ATL,,TEN,W 23-17,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
16,2011,2011-11-27,11,26.071,ATL,,MIN,W 24-14,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
17,2011,2011-12-04,12,26.078,ATL,@,HOU,L 10-17,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
18,2011,2011-12-11,13,26.085,ATL,@,CAR,W 31-23,,,,,,,,,,,0.0%,,,,,,,,,,
19,2011,2011-12-15,14,26.089,ATL,,JAX,W 41-14,,,,,,,,,,,0.0%,,,,,,,,,,
20,2011,2011-12-26,15,26.100,ATL,@,NOR,L 16-45,,,,,,,,,,,0.0%,,,,,,,,,,
21,2011,2012-01-01,16,26.106,ATL,,TAM,W 45-24,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
22,2012,2012-09-09,1,26.358,ATL,@,KAN,W 40-24,,,,,,,,,,,0.0%,,,,,,,,,,
23,2012,2012-09-17,2,27.000,ATL,,DEN,W 27-21,,,,,,,,,,,0.0%,,,,,,,,,,
24,2012,2012-10-07,5,27.020,ATL,@,WAS,W 24-17,,,,,,,,,,,0.0%,,,,,,,,,,
25,2012,2012-10-28,7,27.041,ATL,@,PHI,W 30-17,,,,,,,,,,,0.0%,,,,,,,,,,
26,2012,2012-11-04,8,27.048,ATL,,DAL,W 19-13,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
27,2012,2012-11-11,9,27.055,ATL,@,NOR,L 27-31,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
28,2012,2012-11-18,10,27.062,ATL,,ARI,W 23-19,,,,,,,,,,,0.0%,,,,,,,,,,
29,2012,2012-11-25,11,27.069,ATL,@,TAM,W 24-23,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
30,2012,2012-11-29,12,27.073,ATL,,NOR,W 23-13,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
31,2012,2012-12-09,13,27.083,ATL,@,CAR,L 20-30,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
32,2012,2012-12-16,14,27.090,ATL,,NYG,W 34-0,,,,,,,,,,,0.0%,,,,,,,,,,
33,2012,2012-12-22,15,27.096,ATL,@,DET,W 31-18,,,,,,,,,,,0.0%,,,,,,,,,,
34,2012,2012-12-30,16,27.104,ATL,,TAM,L 17-22,,,,,,,,,,,0.0%,,,,,,,,,,
35,2013,2013-09-08,1,27.356,ATL,@,NOR,L 17-23,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,2,0
36,2013,2013-09-15,2,27.363,ATL,,STL,W 31-24,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,2,0
37,2013,2013-09-22,3,28.005,ATL,@,MIA,L 23-27,,,,,,,,,,,0.0%,,,,,,,,,,
38,2013,2013-09-29,4,28.012,ATL,,NWE,L 23-30,,,,,,,,,,,0.0%,,,,,,,,,,
39,2013,2013-10-07,5,28.020,ATL,,NYJ,L 28-30,,1,8,8.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
40,2013,2013-10-20,6,28.033,ATL,,TAM,W 31-23,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
41,2013,2013-10-27,7,28.040,ATL,@,ARI,L 13-27,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
42,2013,2013-11-03,8,28.047,ATL,@,CAR,L 10-34,,,,,,,,,,,0.0%,,,,,,,,,,
43,2013,2013-11-10,9,28.054,ATL,,SEA,L 10-33,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,1
44,2013,2013-11-17,10,28.061,ATL,@,TAM,L 28-41,,2,88,44.00,1,1,1,4,4.00,0,100.0%,4.00,0,0,,0,1,6,0.0,0,0
45,2013,2013-11-21,11,28.065,ATL,,NOR,L 13-17,,1,11,11.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
46,2013,2013-12-01,12,28.075,ATL,@,BUF,W 34-31,,1,38,38.00,1,2,1,6,6.00,0,50.0%,3.00,0,40,,0,1,6,0.0,1,0
47,2013,2013-12-08,13,28.082,ATL,@,GNB,L 21-22,,,,,,,,,,,0.0%,,,,,,,,,,
48,2013,2013-12-23,15,28.097,ATL,@,SFO,L 24-34,,,,,,,,,,,0.0%,,,,,,,,,,
49,2013,2013-12-29,16,28.103,ATL,,CAR,L 20-21,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
50,2014,2014-09-07,1,28.355,ATL,,NOR,W 37-34,,2,7,3.50,0,1,1,54,54.00,1,100.0%,54.00,0,0,,0,1,6,0.0,0,0
51,2014,2014-09-14,2,28.362,ATL,@,CIN,L 10-24,,0,0,,0,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0,0.0,0,0
52,2014,2014-09-18,3,29.001,ATL,,TAM,W 56-14,,4,50,12.50,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
53,2014,2014-09-28,4,29.011,ATL,@,MIN,L 28-41,,4,62,15.50,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
54,2014,2014-10-05,5,29.018,ATL,@,NYG,L 20-30,,1,2,2.00,0,3,3,83,27.67,1,100.0%,27.67,0,0,,0,1,6,0.0,1,0
55,2014,2014-10-12,6,29.025,ATL,,CHI,L 13-27,,2,5,2.50,0,4,4,64,16.00,1,100.0%,16.00,0,0,,0,1,6,0.0,1,0
56,2014,2014-10-19,7,29.032,ATL,@,BAL,L 7-29,,3,10,3.33,0,2,2,-1,-0.50,0,100.0%,-0.50,0,0,,0,0,0,0.0,0,0
57,2014,2014-10-26,8,29.039,ATL,,DET,L 21-22,,3,5,1.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
58,2014,2014-11-09,9,29.053,ATL,@,TAM,W 27-17,,4,3,0.75,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
59,2014,2014-11-16,10,29.060,ATL,@,CAR,W 19-17,,0,0,,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,0.0,0,0
60,2015,2015-11-01,7,30.045,CHI,,MIN,L 20-23,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
61,2015,2015-11-09,8,30.053,CHI,@,SDG,W 22-19,,1,11,11.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
62,2015,2015-11-15,9,30.059,CHI,@,STL,W 37-13,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
63,2015,2015-11-22,10,30.066,CHI,,DEN,L 15-17,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
64,2015,2015-11-26,11,30.070,CHI,@,GNB,W 17-13,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
65,2016,2016-10-23,6,31.036,TAM,@,SFO,W 34-17,,1,6,6.00,0,3,2,41,20.50,0,66.7%,13.67,0,0,,0,0,0,0.0,0,0
66,2016,2016-10-30,7,31.043,TAM,,OAK,L 24-30,,4,16,4.00,0,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0
67,2016,2016-11-03,8,31.047,TAM,,ATL,L 28-43,,5,25,5.00,0,4,3,27,9.00,0,75.0%,6.75,0,0,,0,0,0,0.0,0,0
