ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2014,2014-12-21,15,23.065,MIA,,MIN,W 37-35,
2,2014,2014-12-28,16,23.072,MIA,,NYJ,L 24-37,
3,2015,2015-09-13,1,23.331,MIA,@,WAS,W 17-10,
4,2015,2015-10-18,5,24.001,MIA,@,TEN,W 38-10,*
5,2015,2015-10-25,6,24.008,MIA,,HOU,W 44-26,*
6,2015,2015-10-29,7,24.012,MIA,@,NWE,L 7-36,*
7,2015,2015-11-08,8,24.022,MIA,@,BUF,L 17-33,*
8,2015,2015-11-15,9,24.029,MIA,@,PHI,W 20-19,*
9,2015,2015-11-22,10,24.036,MIA,,DAL,L 14-24,*
10,2015,2015-11-29,11,24.043,MIA,@,NYJ,L 20-38,*
11,2015,2015-12-06,12,24.050,MIA,,BAL,W 15-13,*
12,2015,2015-12-14,13,24.058,MIA,,NYG,L 24-31,*
13,2015,2015-12-20,14,24.064,MIA,@,SDG,L 14-30,*
14,2015,2015-12-27,15,24.071,MIA,,IND,L 12-18,*
15,2015,2016-01-03,16,24.078,MIA,,NWE,W 20-10,*
16,2016,2016-09-11,1,24.330,MIA,@,SEA,L 10-12,
17,2016,2016-09-18,2,24.337,MIA,@,NWE,L 24-31,
18,2016,2016-09-25,3,24.344,MIA,,CLE,W 30-24,
19,2016,2016-09-29,4,24.348,MIA,@,CIN,L 7-22,*
20,2016,2016-10-09,5,24.358,MIA,,TEN,L 17-30,*
21,2016,2016-12-18,14,25.062,DEN,,NWE,L 3-16,
22,2016,2016-12-25,15,25.069,DEN,@,KAN,L 10-33,
23,2016,2017-01-01,16,25.076,DEN,,OAK,W 24-6,
24,2017,2017-10-15,5,25.363,DEN,,NYG,L 10-23,
25,2018,2018-09-09,1,26.327,DEN,,SEA,W 27-24,
26,2018,2018-09-16,2,26.334,DEN,,OAK,W 20-19,
27,2018,2018-09-23,3,26.341,DEN,@,BAL,L 14-27,
